"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
33,28,1,1,16,2,1,1,1,9000,11
33,32,1,1,16,1,1,1,1,80000,14
33,8,1,5,5,1,NA,1,1,NA,14
33,26,1,5,21,1,1,1,1,59000,17
33,58,1,1,22,2,1,1,1,70000,16
33,56,1,1,18,1,1,1,1,67000,17
33,39,1,3,21,2,1,1,1,15000,13
33,13,1,5,10,2,NA,1,1,NA,7
33,11,1,5,8,2,NA,1,1,NA,7
33,9,1,5,7,2,NA,1,1,NA,7
33,45,1,1,16,1,1,1,1,34000,17
33,38,1,1,16,2,1,1,1,29000,12
33,3,1,5,2,2,NA,1,1,NA,15
33,0,1,5,NA,2,NA,1,1,NA,14
33,25,2,4,18,2,6,8,3,17270,54
33,5,1,5,2,1,NA,8,3,NA,64
33,3,1,5,1,1,NA,8,3,NA,44
33,40,1,1,21,2,1,1,1,92900,19
33,42,1,1,21,1,1,1,1,120000,19
33,16,1,5,13,2,1,1,1,3000,18
33,6,1,5,3,1,NA,1,1,NA,23
33,12,1,5,9,2,NA,8,5,NA,10
33,44,1,1,22,2,1,1,1,50000,5
33,42,1,1,21,1,1,1,1,100000,5
33,11,1,5,8,1,NA,1,1,NA,5
33,18,1,5,16,2,6,1,1,7000,28
33,52,1,1,16,2,1,1,1,-5600,17
33,51,1,1,21,1,1,1,1,35000,20
33,89,1,2,10,2,6,1,1,3600,23
33,70,1,3,13,2,6,1,1,7100,66
33,77,1,1,19,1,6,1,1,14000,15
33,37,1,3,17,1,1,1,1,81000,21
33,18,1,5,14,1,6,1,1,0,19
33,10,1,5,7,2,NA,1,1,NA,21
33,4,1,5,2,2,NA,1,1,NA,25
33,35,1,5,19,2,1,1,1,3500,22
33,52,1,4,20,2,1,1,1,45000,22
33,47,1,3,16,1,3,1,1,34600,25
33,48,1,1,19,2,6,1,1,16800,7
33,62,1,1,20,1,6,1,1,35900,5
33,13,1,5,10,1,NA,1,1,NA,6
33,13,1,5,10,2,NA,1,1,NA,5
33,44,1,1,19,1,1,1,1,32000,5
33,41,1,1,18,2,1,2,1,18000,3
33,43,1,1,22,2,1,1,1,40000,6
33,38,1,1,19,1,1,1,1,40000,5
33,8,1,5,6,2,NA,1,1,NA,4
33,71,1,1,21,2,6,1,1,49500,60
33,72,1,1,21,1,6,1,1,34800,61
33,84,1,2,16,2,6,1,1,12900,17
33,51,1,3,16,1,6,1,1,12000,30
33,26,4,5,22,2,1,6,1,87500,13
33,26,1,5,21,2,1,1,1,41000,53
33,38,5,1,20,2,1,1,1,7400,5
33,39,1,1,22,1,1,1,1,85000,5
33,2,1,5,NA,2,NA,1,1,NA,4
33,0,1,5,NA,2,NA,1,1,NA,3
33,92,1,1,16,1,6,1,1,17000,9
33,83,1,1,13,2,6,1,1,7200,9
33,59,1,3,18,1,1,1,1,13000,15
33,55,1,2,21,2,1,1,1,34900,15
33,44,1,1,21,1,1,1,1,421000,16
33,39,1,1,20,2,6,1,1,0,15
33,11,1,5,8,1,NA,1,1,NA,15
33,8,1,5,5,1,NA,1,1,NA,15
33,6,1,5,4,2,NA,1,1,NA,13
33,85,1,2,11,2,6,1,1,1100,14
33,80,1,2,13,2,6,1,1,19300,10
33,83,1,2,16,1,6,1,1,12180,15
33,59,1,3,22,1,1,1,1,10660,42
33,20,1,5,18,1,3,1,1,8000,21
33,40,1,1,21,2,1,1,24,97000,17
33,41,1,1,21,1,1,1,1,25000,16
33,6,1,5,3,2,NA,1,1,NA,12
33,4,1,5,2,2,NA,1,1,NA,14
33,53,1,1,22,1,1,1,1,70000,54
33,47,1,1,19,2,3,1,1,23900,48
33,61,1,1,16,1,1,1,1,45000,21
33,59,1,1,16,2,6,1,1,0,22
33,88,1,5,20,2,6,1,1,14000,19
33,55,1,3,20,2,6,1,1,13200,8
33,48,1,1,17,2,1,1,1,32400,5
33,62,1,1,17,1,1,1,1,54000,5
33,46,1,1,19,2,1,1,1,21200,46
33,45,1,1,20,1,1,1,23,128000,93
33,13,1,5,10,2,NA,1,23,NA,18
33,13,1,5,10,1,NA,1,23,NA,31
33,85,1,2,16,2,6,1,1,11000,17
33,66,1,3,19,2,1,1,1,102620,21
33,62,1,1,21,1,2,1,1,55000,5
33,62,1,1,22,2,1,1,1,9000,5
33,59,1,5,18,2,1,1,1,24500,21
33,61,1,1,21,1,1,1,1,66000,29
33,56,1,1,16,2,3,1,1,4500,30
33,66,1,1,12,1,6,1,1,38300,23
33,63,1,1,16,2,1,1,1,8900,22
33,41,1,5,21,1,1,1,1,66000,18
33,73,1,3,22,2,1,1,1,40000,22
33,51,1,3,20,1,2,1,1,48000,28
33,48,1,3,17,2,1,1,1,42000,25
33,53,1,1,21,2,2,1,1,10000,22
33,51,1,1,22,1,2,1,1,421000,23
33,41,1,1,22,2,1,1,1,421000,24
33,32,1,1,22,2,1,1,1,69000,11
33,34,1,1,19,1,1,1,1,47000,16
33,43,1,5,22,2,1,1,1,43000,17
33,36,1,1,21,2,6,1,1,800,17
33,38,1,1,21,1,1,1,1,128000,14
33,2,1,5,NA,1,NA,1,1,NA,21
33,43,1,1,20,1,1,1,1,38900,4
33,31,1,1,22,2,2,1,1,58000,6
33,2,1,5,NA,1,NA,1,1,NA,6
33,0,1,5,NA,2,NA,1,1,NA,6
33,74,1,2,16,2,6,1,1,24400,5
33,69,1,1,16,1,6,1,1,32500,21
33,66,1,1,16,2,6,1,1,16000,21
33,85,1,5,21,1,6,1,1,13600,15
33,78,1,3,19,1,6,1,1,49000,14
33,77,1,2,11,2,6,1,1,21200,10
33,60,1,3,21,2,1,1,1,50000,41
33,32,1,5,19,2,1,1,1,20000,49
33,88,4,2,19,2,6,1,1,11000,16
33,67,1,2,16,1,6,1,1,26000,20
33,5,1,5,2,2,NA,1,1,NA,18
33,2,1,5,NA,2,NA,1,1,NA,22
33,43,1,5,17,1,6,1,1,0,14
33,27,1,5,14,2,6,1,1,8100,20
33,62,1,1,22,1,3,1,1,40000,19
33,61,1,1,21,2,1,1,1,16000,16
33,19,4,5,16,2,1,8,2,3000,15
33,57,1,1,21,1,3,1,1,12000,25
33,57,1,1,22,2,1,1,1,65000,22
33,57,1,1,20,1,1,1,1,92000,10
33,56,1,1,16,2,1,1,1,19200,7
33,84,4,1,24,1,6,1,1,120000,15
33,83,4,1,24,2,6,1,1,0,14
33,57,1,3,19,2,1,1,1,50400,14
33,15,1,5,13,2,NA,1,1,0,16
33,39,1,1,16,2,1,1,1,3000,10
33,43,1,1,16,1,1,1,1,70000,12
33,13,1,5,10,2,NA,1,1,NA,11
33,13,1,5,10,2,NA,1,1,NA,12
33,22,1,5,19,1,1,1,1,52000,78
33,23,1,5,21,2,1,1,1,10000,54
33,57,1,1,20,1,6,1,1,20500,16
33,57,1,1,18,2,1,1,1,65000,17
33,87,1,2,19,2,6,1,1,15470,22
33,58,1,5,21,2,1,1,1,45300,28
33,41,3,1,21,1,1,1,1,59600,22
33,45,1,1,22,2,1,1,1,49600,22
33,7,1,5,4,2,NA,1,1,NA,22
33,54,1,1,13,1,6,1,1,12000,9
33,50,1,1,16,2,1,1,1,43000,8
33,64,1,1,16,1,1,1,1,4000,22
33,62,1,1,16,2,1,1,1,13000,22
33,59,1,1,20,2,6,1,1,300,17
33,60,1,1,19,1,6,1,1,11600,18
33,14,1,5,10,1,NA,1,1,NA,22
33,40,1,1,22,1,1,1,1,97004,4
33,38,1,1,20,2,1,1,1,36040,4
33,12,1,5,9,1,NA,1,1,NA,5
33,48,1,1,18,1,3,1,1,1700,6
33,45,1,1,16,2,1,1,1,31000,6
33,15,1,5,12,1,NA,1,1,0,6
33,13,1,5,10,1,NA,1,1,NA,6
33,55,1,3,17,2,1,1,1,23000,14
33,80,1,2,16,2,6,1,1,21700,18
33,55,1,3,16,1,6,1,1,2000,30
33,62,1,1,22,1,1,1,1,78000,24
33,61,1,1,22,2,3,1,1,25000,23
33,23,1,1,17,2,1,1,1,13500,65
33,29,1,1,19,1,1,1,1,32500,57
33,1,1,5,NA,2,NA,1,1,NA,65
33,1,1,5,NA,2,NA,1,1,NA,64
33,49,1,1,17,1,1,1,1,27020,21
33,48,1,1,16,2,1,1,1,22220,16
33,37,1,3,19,2,1,1,1,12000,17
33,13,1,5,9,2,NA,1,1,NA,20
33,69,1,1,18,1,6,1,1,43220,16
33,67,1,1,16,2,6,1,1,19300,15
33,35,1,3,16,2,1,1,1,29500,21
33,10,1,5,7,2,NA,1,1,NA,13
33,9,1,5,6,1,NA,1,1,NA,15
33,4,1,5,1,2,NA,1,1,NA,18
33,49,1,1,21,2,1,1,1,65000,6
33,42,1,1,20,1,1,1,1,60000,7
33,12,1,5,9,2,NA,1,1,NA,7
33,58,1,1,21,1,6,1,1,18400,22
33,55,1,1,16,2,6,1,1,17350,21
33,48,1,3,16,2,1,1,1,22000,33
33,45,1,1,16,2,1,1,1,16000,32
33,44,1,1,16,1,3,1,1,46700,42
33,16,1,5,13,1,6,1,1,0,55
33,65,1,3,16,1,6,1,1,35200,8
33,45,1,4,16,2,1,1,1,34000,15
33,16,1,5,13,1,1,1,1,740,18
33,69,1,2,22,2,6,1,1,12100,18
33,44,1,3,16,1,1,1,1,67000,62
33,42,1,3,13,2,1,1,1,24700,75
33,57,1,1,16,1,1,1,1,45740,20
33,58,1,1,15,2,1,1,1,34900,22
33,61,1,1,20,1,6,1,1,43400,22
33,60,1,1,18,2,1,1,1,14600,17
33,57,1,5,21,1,6,1,1,2700,17
33,53,1,5,15,1,6,1,1,12000,19
33,27,1,5,21,2,1,1,1,27000,18
33,6,1,5,4,1,NA,1,1,NA,21
33,5,1,5,3,1,NA,1,1,NA,22
33,34,1,3,19,1,1,1,1,20000,13
33,61,1,1,18,1,1,1,1,14900,17
33,52,1,1,17,2,1,1,1,21200,17
33,60,1,1,21,2,6,1,1,157000,12
33,62,1,1,20,1,6,1,1,3200,12
33,44,1,1,19,1,1,1,1,61000,23
33,44,1,1,16,2,1,1,1,8500,27
33,19,1,5,16,1,1,1,1,4000,36
33,17,1,5,13,1,1,1,1,4400,28
33,13,1,5,10,2,NA,1,1,NA,27
33,74,1,2,16,2,6,1,1,9000,16
33,81,1,2,14,1,6,1,1,15600,3
33,83,1,2,16,2,6,1,1,21300,19
33,19,1,5,19,1,6,1,1,0,21
33,48,1,5,17,1,6,9,1,0,16
33,32,1,1,20,2,1,1,1,25000,14
33,36,1,1,15,1,1,1,1,30000,24
33,0,1,5,NA,2,NA,1,1,NA,16
33,47,1,3,19,1,1,1,1,50000,24
33,40,1,5,20,2,1,1,1,103500,18
33,42,1,3,16,2,1,1,1,101000,19
33,31,1,1,21,2,1,1,1,29000,8
33,32,1,1,22,1,1,1,1,55000,10
33,5,1,5,2,1,NA,1,1,NA,9
33,4,1,5,1,1,NA,1,1,NA,9
33,0,1,5,NA,2,NA,1,1,NA,7
33,58,1,5,22,2,1,1,1,30500,18
33,50,1,1,19,2,6,1,1,10,18
33,59,1,1,16,1,1,1,1,49000,16
33,27,5,1,22,1,1,6,1,80000,22
33,27,5,1,21,2,6,6,1,0,13
33,49,1,3,20,2,1,1,1,62000,19
33,28,1,5,16,2,3,1,1,10000,23
33,10,1,5,7,2,NA,1,1,NA,17
33,4,1,5,1,2,NA,1,1,NA,11
33,83,4,2,16,2,6,1,1,11000,16
33,55,1,3,16,1,1,1,1,28000,28
33,52,1,2,19,2,1,1,1,25000,6
33,25,1,5,21,2,1,1,1,9100,8
33,18,1,5,19,2,1,1,1,3600,3
33,14,1,5,11,1,NA,1,1,NA,5
33,35,1,5,12,1,3,1,1,0,5
33,19,1,5,16,2,1,1,1,3000,43
33,63,1,1,16,1,6,1,1,26000,4
33,58,1,1,18,2,6,1,1,3500,4
33,80,1,1,24,1,6,1,1,65100,5
33,73,1,1,21,2,6,1,1,66100,8
33,20,5,5,18,2,6,6,1,0,22
33,20,1,5,16,1,1,1,1,15600,7
33,45,1,1,11,1,1,1,1,25500,2
33,45,1,1,20,2,6,1,1,5500,3
33,48,1,1,20,1,1,1,1,99000,17
33,46,1,1,20,2,6,1,1,16000,22
33,21,1,5,19,1,1,1,1,5400,14
33,16,1,5,13,2,6,1,1,0,29
33,43,1,3,13,1,1,1,1,22000,16
33,20,1,5,19,2,1,1,1,12000,20
33,44,1,1,21,2,1,1,1,20000,19
33,47,1,1,17,1,1,1,1,80000,21
33,14,1,5,11,1,NA,1,1,NA,21
33,12,1,5,10,2,NA,1,1,NA,20
33,50,1,1,21,1,1,1,1,90000,28
33,48,1,1,22,2,1,1,1,24800,28
33,14,1,5,10,2,NA,1,1,NA,21
33,10,1,5,6,2,NA,1,1,NA,21
33,6,1,5,1,2,NA,1,1,NA,21
33,57,5,1,19,1,1,1,1,157000,6
33,59,1,1,19,2,6,1,1,0,5
33,61,1,5,17,2,1,1,1,15700,14
33,82,1,2,11,2,6,1,1,13000,17
33,45,1,5,23,2,1,1,1,23450,12
33,65,1,3,18,2,1,1,1,24500,20
33,56,1,3,19,2,3,1,1,11200,21
33,74,1,1,16,1,6,1,1,26800,22
33,77,1,1,16,2,6,1,1,14900,21
33,65,1,1,18,2,1,1,1,10000,17
33,66,1,1,20,1,1,1,1,32000,17
33,37,1,5,18,1,1,1,1,24100,19
33,74,1,3,16,2,6,1,1,11600,18
33,34,1,1,19,2,1,1,1,22000,28
33,39,1,1,21,1,1,1,1,50000,22
33,79,1,1,18,2,6,1,1,5300,3
33,81,1,1,14,1,6,1,1,14000,2
33,58,1,1,15,1,1,1,1,8000,16
33,46,1,1,21,2,1,1,1,100000,19
33,16,1,5,13,1,1,1,1,4220,14
33,78,1,2,8,2,6,1,1,29300,21
33,65,5,1,18,1,6,1,1,600,26
33,65,1,1,21,2,1,1,1,3500,24
33,66,1,3,20,2,1,1,1,24400,21
33,27,1,5,16,1,1,1,1,23000,17
33,22,1,5,21,2,1,1,1,12240,17
33,78,5,2,16,2,6,1,1,17900,16
33,75,1,3,16,1,1,1,1,21200,3
33,53,1,1,22,2,1,1,1,51500,9
33,66,1,1,21,1,6,1,1,11400,10
33,56,1,1,16,1,1,1,1,15000,57
33,47,1,1,16,2,1,1,1,11000,62
33,81,1,2,16,2,6,1,1,9470,18
33,51,1,1,21,2,1,1,1,48000,22
33,53,1,1,21,1,1,1,1,115000,29
33,71,1,3,21,1,1,1,1,41000,28
33,43,1,2,20,2,1,1,1,95600,23
33,18,1,5,14,2,1,1,1,14700,25
33,27,1,5,14,1,1,1,1,36000,19
33,22,1,5,16,1,1,1,1,30000,27
33,31,1,1,21,1,1,1,1,85000,32
33,30,1,1,21,2,1,1,20,45020,19
33,40,1,1,21,1,1,1,1,82000,14
33,44,1,1,16,2,1,1,1,31000,16
33,5,1,5,2,2,NA,1,1,NA,16
33,38,1,3,18,1,1,1,1,30000,18
33,17,1,5,14,1,1,1,1,20000,21
33,15,1,5,11,1,NA,1,1,0,21
33,8,1,5,4,1,NA,1,1,NA,23
33,42,1,2,18,2,1,1,1,29700,18
33,43,1,3,21,1,1,1,1,30000,12
33,9,1,5,6,1,NA,1,1,NA,12
33,47,1,3,18,2,1,1,1,95000,20
33,19,1,5,16,2,1,1,1,5000,19
33,51,1,1,16,1,1,1,1,20700,23
33,52,1,1,20,2,6,1,1,0,21
33,23,1,5,19,2,1,1,1,3600,26
33,30,1,1,21,2,1,1,1,19100,11
33,31,1,1,20,1,1,1,1,56000,8
33,4,1,5,3,1,NA,1,1,NA,11
33,0,1,5,NA,1,NA,1,1,NA,11
33,69,1,1,22,2,6,1,1,42000,32
33,70,1,1,16,1,6,1,1,21000,31
33,48,1,1,21,1,1,1,1,73100,18
33,51,1,1,19,2,1,1,1,26020,16
33,18,1,5,20,2,1,1,1,2200,19
33,20,1,5,19,2,1,1,1,8600,22
33,18,1,5,14,2,1,1,1,3100,20
33,16,1,5,14,2,1,1,1,2000,17
33,11,1,5,8,1,NA,1,1,NA,19
33,55,1,5,18,2,1,1,1,25000,22
33,50,1,5,16,1,1,1,1,30000,29
33,63,1,1,16,2,6,1,1,7900,6
33,63,1,1,16,1,6,1,1,28270,5
33,46,1,1,18,1,1,1,1,60000,3
33,50,1,1,22,1,1,1,1,51500,28
33,49,1,1,22,2,1,1,1,141500,26
33,21,1,5,16,2,6,1,1,5400,30
33,18,1,5,16,2,6,1,1,50,33
33,49,1,1,18,1,1,1,1,55000,24
33,55,1,1,20,2,3,1,1,12000,23
33,16,1,5,13,2,1,1,1,1700,21
33,53,1,1,22,1,2,1,1,59000,9
33,49,1,1,21,2,2,1,1,59000,12
33,53,1,1,16,1,1,1,1,54000,29
33,51,1,1,16,2,1,1,1,23400,26
33,22,1,5,20,1,1,1,1,15500,45
33,19,1,5,18,2,6,1,1,4000,20
33,48,1,1,21,1,1,1,1,99000,53
33,53,1,1,16,2,6,1,1,2000,51
33,50,1,2,18,2,2,1,1,63640,12
33,19,1,5,19,1,6,1,1,0,9
33,52,1,1,21,1,1,1,1,274200,32
33,52,1,1,21,2,1,1,1,20000,32
33,34,1,5,16,1,1,1,1,30000,29
33,85,4,2,11,2,6,1,1,12230,21
33,56,1,1,18,1,6,1,1,12650,10
33,10,1,5,8,2,NA,1,1,NA,13
33,43,1,1,16,2,6,1,1,10700,13
33,55,1,1,16,2,1,1,1,20000,16
33,53,1,1,19,1,1,1,1,60000,22
33,17,1,5,14,2,1,1,1,1000,24
33,61,1,1,18,1,1,1,1,30400,21
33,46,1,1,19,2,1,1,1,31200,16
33,44,1,1,23,1,1,1,1,273000,6
33,44,1,1,20,2,1,1,1,54400,5
33,8,1,5,4,1,NA,1,1,NA,7
33,20,1,5,19,1,6,2,1,0,12
33,60,1,3,21,1,6,1,1,0,8
33,37,1,1,16,1,1,1,1,40000,16
33,35,1,1,16,2,1,1,1,9000,16
33,10,1,5,7,2,NA,1,1,NA,20
33,7,1,5,4,1,NA,1,1,NA,18
33,73,1,2,14,2,6,1,1,9800,18
33,34,1,5,19,2,1,1,1,52000,23
33,12,1,5,8,1,NA,1,1,NA,23
33,10,1,5,7,1,NA,1,1,NA,23
33,8,1,5,5,2,NA,1,1,NA,22
33,20,1,5,19,2,1,1,1,1000,23
33,46,1,1,19,1,1,1,1,25000,20
33,59,1,1,22,2,1,1,1,91000,18
33,39,1,1,21,1,1,1,1,2000,23
33,7,1,5,3,2,NA,1,1,NA,18
33,5,1,5,2,2,NA,1,1,NA,18
33,33,1,1,18,2,6,1,1,90,24
33,39,5,1,24,2,1,1,16,102600,11
33,48,1,1,24,1,1,1,1,110000,17
33,10,1,5,7,2,NA,1,1,NA,17
33,9,1,5,6,1,NA,1,1,NA,16
33,40,1,1,20,1,1,1,1,85000,25
33,39,1,1,21,2,1,1,1,36000,30
33,11,1,5,8,2,NA,1,1,NA,30
33,10,1,5,7,1,NA,1,1,NA,31
33,80,1,2,19,2,6,1,1,25400,5
33,58,1,5,16,1,1,1,1,43000,15
33,82,1,2,16,1,6,1,1,18790,18
33,33,1,1,17,2,1,1,1,31500,44
33,33,1,1,16,1,1,1,1,80000,33
33,7,1,5,3,2,NA,1,1,NA,45
33,3,1,5,1,2,NA,1,1,NA,45
33,1,1,5,NA,2,NA,1,1,NA,45
33,55,1,1,21,2,1,1,1,50000,7
33,57,1,1,20,1,3,1,1,26000,6
33,53,1,5,20,2,6,1,1,11000,5
33,49,1,3,17,1,6,1,1,0,7
33,47,1,1,18,2,6,1,1,0,23
33,44,5,1,22,1,1,1,1,421000,19
33,20,1,5,16,2,1,1,1,19800,24
33,14,1,5,12,1,NA,1,1,NA,23
33,40,1,1,21,2,1,1,1,51000,16
33,42,1,1,21,1,1,1,1,75000,18
33,14,1,5,11,1,NA,1,1,NA,19
33,13,1,5,9,1,NA,1,1,NA,20
33,84,1,1,16,1,6,1,1,24500,7
33,89,1,1,16,2,6,1,1,12500,5
33,68,1,1,13,1,6,1,1,12000,22
33,65,1,1,16,2,1,1,1,25000,22
33,40,1,3,21,2,1,1,1,28000,8
33,20,1,5,16,1,6,6,1,600,5
33,19,1,5,16,2,1,6,1,1704,6
33,17,1,5,13,1,6,6,1,600,7
33,15,1,5,12,2,NA,6,1,600,6
33,13,1,5,9,2,NA,6,1,NA,7
33,10,1,5,6,2,NA,6,1,NA,6
33,1,1,5,NA,2,NA,6,1,NA,6
33,74,1,2,19,2,6,1,1,7600,7
33,24,1,5,16,1,1,1,1,8000,6
33,43,5,5,1,1,1,6,1,15000,6
33,41,5,5,13,1,1,6,1,30000,5
33,39,1,1,21,1,1,1,1,53004,13
33,40,1,1,21,2,6,1,1,0,17
33,11,1,5,7,2,NA,1,1,NA,16
33,9,1,5,5,1,NA,1,1,NA,17
33,5,1,5,2,2,NA,1,1,NA,16
33,47,1,1,21,1,1,1,1,110000,25
33,47,1,1,21,2,1,1,1,140000,24
33,22,1,5,16,2,6,1,1,5200,32
33,17,1,5,14,1,6,1,1,400,23
33,66,1,1,21,1,6,1,1,31600,27
33,65,1,1,22,2,1,1,1,73000,28
33,68,1,2,20,2,6,1,1,14000,21
33,52,1,4,16,2,1,1,1,50200,22
33,21,1,5,16,1,1,1,1,22900,37
33,15,1,5,13,1,NA,1,1,0,21
33,14,1,5,11,2,NA,1,1,NA,21
33,85,1,2,23,2,6,1,1,52200,6
33,53,1,1,16,2,6,1,1,14400,5
33,52,1,1,13,1,6,1,1,1800,6
33,35,1,5,16,1,1,1,1,36150,5
33,12,1,5,8,1,NA,1,1,NA,6
33,10,1,5,6,1,NA,1,1,NA,6
33,47,1,3,16,2,6,1,1,0,6
33,20,1,5,19,1,1,1,1,36000,9
33,40,1,1,16,1,1,1,1,101000,14
33,40,1,1,16,2,6,1,1,0,13
33,11,1,5,8,1,NA,1,1,NA,15
33,9,1,5,6,2,NA,1,1,NA,17
33,7,1,5,3,1,NA,1,1,NA,15
33,37,4,1,21,2,1,1,5,16150,22
33,45,4,1,19,1,1,1,5,22150,17
33,9,1,5,6,2,NA,1,5,NA,11
33,8,1,5,4,1,NA,1,5,NA,43
33,66,1,1,11,1,6,1,1,44800,24
33,67,1,1,19,2,6,1,1,32800,22
33,45,1,2,20,2,1,1,1,35000,27
33,20,1,5,19,2,6,1,1,3000,23
33,34,1,4,16,2,1,1,1,42000,32
33,37,1,1,23,1,1,1,1,421000,15
33,38,1,1,21,2,6,1,1,0,13
33,14,1,5,11,2,NA,1,1,NA,15
33,9,1,5,6,2,NA,1,1,NA,15
33,18,1,5,16,1,6,1,1,0,27
33,59,1,3,19,1,6,1,1,15200,21
33,41,1,2,16,2,1,1,1,29000,17
33,16,1,5,11,2,3,1,1,0,16
33,85,1,2,16,2,6,1,1,19200,6
33,35,1,1,12,2,2,1,1,17700,50
33,36,1,1,19,1,1,1,1,72000,50
33,15,1,5,12,1,NA,1,1,500,57
33,9,1,5,6,2,NA,1,1,NA,48
33,7,1,5,4,1,NA,1,1,NA,62
33,7,1,5,4,2,NA,1,1,NA,48
33,46,1,3,17,1,6,1,1,0,14
33,52,1,1,19,1,1,1,1,100000,7
33,50,1,1,18,2,1,1,1,22000,5
33,21,1,5,21,1,3,1,1,0,9
33,35,1,5,23,2,1,1,1,72500,19
33,87,1,2,12,1,1,3,1,20100,7
33,43,3,1,19,2,6,9,1,12000,42
33,50,1,1,17,1,1,1,1,82000,57
33,13,1,5,9,1,NA,1,1,NA,60
33,5,1,5,2,2,NA,1,1,NA,46
33,24,1,5,21,1,1,1,1,31000,26
33,79,1,2,14,2,6,1,1,1200,23
33,52,1,5,16,2,6,1,1,7700,28
33,48,1,1,21,2,1,1,1,82000,19
33,53,1,1,17,1,1,1,1,37600,24
33,20,1,5,16,2,1,1,1,6000,33
33,47,1,3,21,2,1,1,1,57090,22
33,13,1,5,10,2,NA,1,1,NA,17
33,11,1,5,8,2,NA,1,1,NA,18
33,92,1,2,16,2,6,1,1,20700,10
33,23,1,5,21,2,1,1,1,20000,25
33,28,1,5,20,2,1,1,1,30000,30
33,78,1,2,21,2,6,1,1,12000,16
33,88,1,2,19,2,6,9,1,11250,2
33,76,1,5,13,1,6,1,1,6000,6
33,67,1,1,24,1,1,1,1,107200,17
33,56,1,1,24,2,1,1,1,60000,19
33,66,1,1,16,1,1,1,1,21100,7
33,53,3,1,21,2,1,1,1,12000,8
33,74,1,1,16,1,6,1,1,8100,15
33,29,1,5,18,1,1,1,1,25000,15
33,33,1,1,21,2,1,1,1,28000,18
33,35,1,1,16,1,1,1,1,36800,19
33,4,1,5,1,1,NA,1,1,NA,20
33,1,1,5,NA,2,NA,1,1,NA,23
33,41,1,1,21,1,1,1,1,111780,4
33,34,1,1,21,2,1,1,1,40000,6
33,10,1,5,7,1,NA,1,1,NA,5
33,8,1,5,5,1,NA,1,1,NA,5
33,62,1,1,21,2,6,1,1,11500,18
33,74,1,1,19,1,6,1,1,71700,19
33,48,1,1,16,1,1,1,1,17500,58
33,48,1,1,21,2,1,1,1,39000,52
33,17,1,5,13,2,6,1,1,0,47
33,14,1,5,10,2,NA,1,1,NA,52
33,11,1,5,8,1,NA,1,1,NA,56
33,62,1,3,17,1,1,1,1,30000,17
33,54,1,1,21,1,1,1,1,29680,29
33,54,1,1,21,2,1,1,1,6000,23
33,66,1,2,19,2,1,1,1,32000,6
33,60,1,1,22,2,3,1,1,4600,18
33,60,1,1,19,1,1,1,1,61800,17
33,17,1,5,14,2,1,2,1,370,30
33,58,1,3,19,2,1,1,1,20000,62
33,77,1,1,12,1,6,1,1,14900,19
33,79,1,1,12,2,6,1,1,9600,17
33,92,1,1,14,1,6,1,1,9600,5
33,67,1,1,18,2,1,1,1,43100,5
33,27,1,1,16,1,1,1,1,40000,37
33,26,1,1,16,2,1,1,1,46000,30
33,6,1,5,3,1,NA,1,1,NA,28
33,5,1,5,1,1,NA,1,1,NA,28
33,72,4,2,16,2,6,1,1,1800,18
33,36,5,5,22,1,1,1,1,117300,21
33,38,1,1,19,2,6,8,3,0,68
33,43,4,1,21,1,1,8,1,109000,20
33,15,1,5,13,1,NA,8,3,0,23
33,12,1,5,9,1,NA,8,3,NA,23
33,38,1,1,18,2,1,1,3,105000,54
33,42,5,1,18,1,1,1,5,40000,43
33,15,1,5,12,2,NA,1,3,0,27
33,40,1,1,18,1,1,1,1,16400,5
33,38,1,1,18,2,1,1,1,35000,5
33,12,1,5,10,1,NA,1,1,NA,5
33,8,1,5,6,1,NA,1,1,NA,6
33,62,1,2,16,2,1,1,1,13100,5
33,59,1,1,19,1,6,1,1,19200,8
33,57,1,1,16,2,1,1,1,18200,5
33,29,1,5,17,2,1,1,1,24390,9
33,27,1,5,16,2,1,1,1,11510,8
33,40,1,1,22,1,1,1,1,140000,19
33,39,1,1,22,2,1,1,1,60000,24
33,7,1,5,4,2,NA,1,1,NA,24
33,5,1,5,2,1,NA,1,1,NA,24
33,5,1,5,2,1,NA,1,1,NA,25
33,69,1,3,16,2,1,1,1,110100,49
33,25,1,5,21,2,1,1,1,39000,25
33,43,1,1,22,1,1,1,1,89000,17
33,40,1,1,19,2,1,1,1,30500,14
33,1,1,5,NA,2,NA,1,1,NA,16
33,0,1,5,NA,2,NA,1,1,NA,17
33,20,1,5,18,2,1,1,1,12000,18
33,18,1,5,13,2,1,1,1,5000,23
33,86,1,2,16,2,6,1,1,11000,15
33,43,1,3,16,2,3,1,1,0,17
33,21,1,5,12,1,3,1,1,10500,20
33,76,1,2,15,2,6,1,1,99000,25
33,57,1,3,17,1,6,1,1,0,29
33,28,1,1,21,1,1,1,1,50000,13
33,26,1,1,22,2,1,1,1,35000,10
33,18,1,5,18,2,1,1,1,3500,23
33,61,1,3,22,2,1,1,1,52000,15
33,21,1,5,20,2,1,1,1,22000,19
33,36,1,1,21,2,1,1,1,26000,28
33,36,1,1,16,1,1,1,1,50000,28
33,8,1,5,5,2,NA,1,1,NA,34
