"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
44,94,1,2,20,2,6,1,38300,14
44,42,1,1,21,1,1,1,80000,17
44,40,1,1,21,2,1,1,30000,16
44,12,1,5,8,1,NA,1,NA,17
44,10,1,5,7,2,NA,1,NA,14
44,37,1,5,17,1,1,1,22600,12
44,53,1,1,19,2,1,1,48000,15
44,60,1,1,21,1,3,1,8600,18
44,15,1,5,11,1,NA,1,0,15
44,37,4,1,19,2,1,1,120000,16
44,38,5,1,16,1,1,1,120000,16
44,14,1,5,3,1,NA,1,NA,16
44,13,1,5,10,2,NA,1,NA,17
44,48,1,1,18,2,1,1,58000,21
44,53,1,1,16,1,1,1,50000,23
44,53,1,1,15,1,1,1,118000,19
44,53,1,1,22,2,1,1,35000,17
44,61,1,1,22,1,6,1,137400,15
44,62,1,1,22,2,6,1,53000,16
44,33,1,5,17,1,1,1,38000,9
44,78,1,2,16,2,6,1,23500,11
44,66,1,4,10,2,6,1,10700,13
44,54,1,1,18,1,1,1,53600,21
44,53,1,1,18,2,1,1,30000,19
44,22,1,5,19,1,1,1,21100,35
44,18,1,5,18,1,1,1,7100,15
44,41,4,1,21,2,1,1,11000,17
44,40,1,1,21,1,1,1,76000,17
44,14,1,5,10,1,NA,1,NA,17
44,11,1,5,8,1,NA,1,NA,17
44,54,4,5,10,2,6,8,4480,10
44,16,1,5,13,2,3,8,0,10
44,49,4,1,16,1,1,1,25200,19
44,43,5,1,21,2,3,1,8000,22
44,28,1,5,21,1,1,1,25300,18
44,25,1,5,19,1,6,1,10600,17
44,19,1,5,19,2,1,1,5100,20
44,59,1,1,16,2,1,1,36000,13
44,67,1,1,17,1,6,1,10400,13
44,56,1,1,19,1,1,1,60000,13
44,57,1,1,19,2,1,1,60000,14
44,88,1,3,18,2,6,1,17000,19
44,27,1,5,17,1,1,1,40000,16
44,10,1,5,7,2,NA,1,NA,21
44,61,1,3,16,2,1,1,15000,12
44,42,2,5,16,1,1,8,31800,14
44,24,1,5,17,1,3,1,2000,18
44,34,1,5,22,1,1,1,85000,25
44,45,1,1,21,1,1,1,20000,11
44,49,1,1,23,2,1,1,90000,13
44,16,1,5,13,2,6,1,800,16
44,13,1,5,10,1,NA,1,NA,13
44,86,1,2,19,2,6,1,19810,14
44,57,1,3,16,1,6,1,13100,19
44,76,4,2,12,2,6,1,1400,53
