"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
23,42,1,3,16,1,1,1,13000,8
23,71,1,2,11,1,6,1,12700,9
23,28,1,1,19,2,3,1,3000,11
23,28,1,1,16,1,1,1,30000,12
23,8,1,5,3,1,NA,1,NA,9
23,7,1,5,3,1,NA,1,NA,9
23,60,1,3,21,2,1,1,80000,23
23,50,1,5,22,2,1,1,56000,8
23,94,1,2,16,2,6,1,12200,10
23,41,1,1,19,2,1,1,27000,7
23,52,1,1,16,1,3,1,12000,7
23,19,1,5,18,2,1,1,4000,6
23,16,1,5,13,1,6,1,0,11
23,29,1,1,20,2,1,1,30000,20
23,38,1,1,16,1,1,1,62000,25
23,11,1,5,8,1,NA,1,NA,27
23,8,1,5,5,1,NA,1,NA,27
23,39,1,1,21,2,6,1,1000,26
23,40,1,1,21,1,1,1,292000,25
23,9,1,5,5,2,NA,1,NA,25
23,6,1,5,2,1,NA,1,NA,27
23,67,4,1,9,1,6,9,20600,60
23,63,1,1,22,1,6,1,23000,10
23,54,1,1,22,2,6,1,16800,10
23,63,1,1,23,1,1,1,84000,29
23,50,1,1,22,2,1,1,10000,31
23,81,1,2,19,1,6,1,24000,12
23,39,1,5,19,1,3,1,30000,24
23,51,1,1,17,2,6,1,0,28
23,54,1,1,16,1,1,1,52000,30
23,26,1,5,17,2,1,1,40000,27
23,0,1,5,NA,1,NA,1,NA,24
23,51,1,1,22,1,1,1,20300,32
23,49,1,1,21,2,1,1,16800,30
23,46,5,1,19,1,2,2,10900,121
23,40,5,1,15,2,6,2,7200,57
23,19,5,5,18,1,6,2,0,69
23,17,5,5,13,1,6,2,0,44
23,12,5,5,7,2,NA,2,NA,44
23,64,1,1,22,1,1,1,62030,20
23,64,1,1,20,2,6,1,24030,20
23,53,1,1,23,1,6,1,0,9
23,52,1,1,16,2,1,1,12100,10
23,76,1,1,19,1,6,1,15000,20
23,65,1,1,16,2,1,1,21000,23
23,60,1,1,16,2,1,1,14000,30
23,62,1,1,11,1,1,1,59800,28
23,42,1,1,16,2,6,1,0,21
23,52,1,1,20,1,1,1,36000,17
23,12,1,5,9,1,NA,1,NA,19
23,9,1,5,6,2,NA,1,NA,18
23,51,1,1,17,1,6,1,17160,22
23,46,1,1,18,2,1,1,76000,21
23,33,1,5,20,2,1,1,9200,30
23,5,1,5,2,2,NA,1,NA,26
23,73,1,1,10,1,6,1,11500,5
23,71,1,1,8,2,6,1,6800,5
23,89,1,2,15,2,6,1,1600,10
23,82,1,1,10,1,6,1,65000,27
23,79,4,1,16,2,6,1,0,29
23,82,1,1,12,1,6,1,11100,12
23,59,1,1,18,1,1,1,61300,18
23,56,1,1,20,2,6,1,0,18
23,41,1,1,16,1,1,1,80000,15
23,38,1,1,16,2,6,1,0,18
23,16,1,5,12,1,6,1,0,28
23,12,1,5,9,1,NA,1,NA,19
23,4,1,5,1,2,NA,1,NA,19
23,48,1,1,22,2,1,1,90000,14
23,47,4,1,21,1,1,1,20000,14
23,6,4,5,3,2,NA,6,NA,7
23,3,4,5,2,2,NA,6,NA,6
23,58,1,1,9,1,1,3,10400,6
23,56,1,3,20,1,1,1,39900,4
23,27,1,5,16,1,1,1,10000,5
23,53,1,3,20,2,1,1,70000,3
23,94,4,2,11,2,6,1,18200,25
23,48,1,3,16,2,6,1,8700,12
23,11,1,5,7,1,NA,1,NA,12
23,77,1,1,12,1,6,1,33400,9
23,73,1,1,17,2,6,1,15300,6
23,51,1,1,19,2,1,1,13900,22
23,50,1,1,16,1,1,1,23900,22
23,30,1,1,16,2,1,1,4270,38
23,32,1,1,17,1,1,1,44200,28
23,6,1,5,3,1,NA,1,NA,32
23,4,1,5,2,1,NA,1,NA,32
23,21,1,5,20,2,3,1,7000,18
23,69,1,1,16,1,1,1,41400,16
23,61,1,1,16,2,1,1,16700,17
23,86,1,2,13,2,6,1,0,21
23,41,1,1,21,2,1,1,40000,30
23,39,1,1,12,1,1,1,38000,32
23,15,1,5,12,2,NA,1,0,35
23,10,1,5,8,2,NA,1,NA,28
23,44,1,1,12,2,1,1,6000,13
23,53,1,1,16,1,1,1,45000,11
23,84,1,2,16,2,6,1,24000,20
23,59,1,1,16,1,6,1,37100,7
23,55,1,1,16,2,1,1,3000,7
23,74,1,2,11,2,6,1,7400,17
23,52,1,5,20,1,1,1,37030,12
23,68,1,1,13,1,6,1,31600,22
23,62,1,1,16,2,6,1,0,25
23,94,1,3,20,2,6,1,17600,5
23,43,1,1,22,2,1,1,15000,21
23,44,3,1,23,1,1,1,291000,20
23,14,1,5,11,1,NA,1,NA,22
23,11,1,5,9,1,NA,1,NA,22
23,8,1,5,5,2,NA,1,NA,20
23,66,1,1,16,1,1,1,33400,6
23,64,1,1,16,2,1,1,20200,8
23,88,1,2,16,2,6,1,12000,13
23,35,1,5,16,2,1,1,30000,112
23,41,1,1,19,2,1,1,12000,23
23,59,1,1,14,1,6,1,11000,17
23,17,1,5,14,1,1,1,1600,30
23,45,1,1,18,1,1,1,50500,7
23,45,1,1,16,2,1,1,9000,7
23,14,1,5,11,2,NA,1,NA,6
23,12,1,5,9,1,NA,1,NA,6
23,81,1,2,16,2,6,1,8500,21
23,44,1,2,16,2,1,1,25000,27
23,50,1,5,20,2,6,1,5100,26
23,40,1,1,22,1,1,1,37000,6
23,40,1,1,21,2,6,1,0,9
23,5,1,5,3,1,NA,1,NA,12
23,1,1,5,NA,2,NA,1,NA,8
23,94,1,2,16,2,6,1,10600,12
23,75,1,2,17,2,6,1,7800,8
23,94,1,2,16,2,6,1,50600,26
23,24,1,5,21,1,1,1,20000,74
23,50,1,1,16,1,1,2,45000,116
23,33,1,1,19,2,1,1,12000,81
23,3,1,5,1,2,NA,9,NA,32
23,13,1,5,9,2,NA,1,NA,85
23,10,1,5,7,2,NA,1,NA,84
23,55,1,3,22,2,1,1,21450,8
23,70,1,1,20,1,6,1,18300,16
23,56,1,1,16,2,1,1,2300,13
23,10,1,5,7,2,NA,1,NA,14
23,64,1,3,16,2,6,1,8400,14
23,35,1,5,17,1,1,1,25200,22
23,44,1,5,18,2,1,1,95000,22
23,18,1,5,15,1,1,1,500,16
23,74,4,2,8,2,6,6,12000,33
23,46,1,3,19,2,1,1,55000,19
23,59,1,2,16,2,1,1,10000,10
23,50,1,5,16,1,3,1,6000,10
23,54,3,1,17,1,1,1,20000,75
23,30,1,1,16,2,3,1,1600,62
23,10,1,5,7,2,NA,1,NA,64
23,14,1,5,11,1,NA,1,NA,67
23,52,1,3,18,2,6,3,2500,157
23,67,1,1,17,2,6,1,8230,9
23,65,1,1,12,1,6,1,17300,9
23,31,1,3,18,2,1,1,15000,13
23,1,1,5,NA,1,NA,1,NA,16
23,29,1,5,20,1,1,1,36800,20
23,28,1,1,16,2,1,1,60000,17
23,33,1,1,19,1,1,1,52000,20
23,36,1,5,21,1,1,1,50000,54
23,62,4,4,21,2,1,1,20000,10
23,24,1,5,19,1,6,1,18000,24
23,52,1,1,18,2,6,1,30,12
23,55,1,1,16,1,1,1,53200,14
23,34,1,1,21,2,6,1,8900,7
23,38,1,1,12,1,6,1,5800,5
23,12,1,5,8,2,NA,1,NA,4
23,9,1,5,6,1,NA,1,NA,4
23,38,1,5,21,1,1,1,56000,7
23,38,1,5,21,2,1,1,43200,9
23,56,1,1,16,2,1,1,20000,11
23,41,1,1,21,1,6,1,2500,12
23,80,1,3,13,2,6,1,8600,17
23,43,1,3,21,1,1,1,68020,19
23,38,1,3,21,2,1,1,35000,22
23,36,1,5,19,2,1,1,21200,21
23,15,1,5,12,2,NA,1,40,21
23,11,1,5,8,1,NA,1,NA,20
23,48,1,5,20,2,6,1,4004,17
23,43,1,5,18,1,6,1,12620,37
23,50,1,1,20,1,1,1,90000,27
23,45,1,1,20,2,1,1,15000,25
23,15,1,5,12,1,NA,1,0,21
23,13,1,5,10,1,NA,1,NA,26
23,71,1,2,16,2,6,1,17700,14
23,50,1,3,16,1,1,1,50000,63
23,44,1,1,20,2,1,1,15000,10
23,44,1,1,19,1,1,1,50000,13
23,20,1,5,16,1,3,1,7300,12
23,45,1,5,21,2,1,1,48000,9
23,3,1,5,1,2,NA,1,NA,8
23,71,1,1,18,1,6,1,30900,17
23,74,1,1,16,2,6,1,7500,18
23,46,1,1,18,2,1,1,23000,12
23,49,1,1,18,1,1,1,65000,12
23,31,1,5,23,2,1,1,40000,54
23,74,1,1,14,1,6,1,12500,10
23,73,1,1,14,2,6,1,8400,10
23,57,1,4,21,2,1,1,20000,9
23,59,4,5,16,1,6,1,17300,25
23,53,1,3,16,2,6,1,7500,26
23,48,5,1,1,2,6,2,1200,13
23,61,5,1,1,1,6,2,7600,12
23,13,5,5,9,1,NA,2,NA,9
23,12,5,5,8,1,NA,2,NA,9
23,10,5,5,5,2,NA,2,NA,8
23,7,1,5,3,2,NA,2,NA,9
23,3,5,5,1,1,NA,2,NA,29
23,57,1,1,16,1,6,1,32700,7
23,54,4,1,16,2,6,1,6700,6
23,76,1,3,18,1,6,1,1200,35
23,72,1,2,11,2,1,1,10500,18
23,81,1,2,16,2,6,1,11600,87
23,44,1,1,21,1,1,1,33500,26
23,45,1,1,16,2,1,1,17600,25
23,11,1,5,8,2,NA,1,NA,28
23,72,1,1,22,2,6,1,24000,26
23,73,4,1,24,1,1,1,17600,26
23,94,1,2,16,1,6,1,9300,16
23,61,1,1,21,1,6,1,84000,4
23,55,1,1,16,2,6,1,0,5
23,62,1,3,21,2,6,1,23000,24
23,60,1,3,21,1,6,1,114000,27
23,48,1,3,16,1,6,1,20000,29
23,45,1,1,19,1,1,1,22000,36
23,44,1,1,20,2,1,1,41400,32
23,16,1,5,13,1,1,1,16100,40
23,49,1,1,22,2,1,1,5000,10
23,47,1,1,22,1,1,1,71000,22
23,82,1,1,19,1,6,1,11000,5
23,83,1,1,16,2,6,1,7500,7
23,82,1,2,12,2,6,1,8300,6
23,45,1,3,20,2,1,1,63000,4
23,19,1,5,18,2,1,1,3500,3
23,16,1,5,13,2,6,1,0,6
23,33,1,1,16,1,1,1,60000,15
23,35,1,1,16,2,1,1,35000,15
23,5,1,5,3,1,NA,1,NA,16
23,75,1,2,11,1,6,1,12500,28
23,41,1,1,21,2,1,1,40000,36
23,42,4,1,22,1,1,1,51000,34
23,9,1,5,5,1,NA,1,NA,33
23,7,1,5,3,2,NA,1,NA,31
23,43,1,1,19,1,1,1,55000,60
23,38,1,1,16,2,1,1,60000,70
