"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
31,48,1,1,19,1,1,1,1,42000,7
31,45,1,1,19,2,1,1,1,45000,6
31,13,1,5,10,1,NA,1,1,NA,8
31,12,1,5,9,2,NA,1,1,NA,7
31,5,1,5,2,1,NA,1,1,NA,8
31,32,1,5,21,1,1,1,1,48900,32
31,29,1,5,16,1,1,1,1,30000,42
31,51,1,1,21,1,1,1,1,120000,23
31,51,1,1,21,2,6,1,1,0,27
31,17,1,5,13,2,6,1,1,0,34
31,14,1,5,10,1,NA,1,1,NA,28
31,11,1,5,7,2,NA,1,1,NA,44
31,51,1,1,17,2,1,1,1,18700,4
31,55,1,1,16,1,3,1,1,25300,6
31,61,1,1,16,2,1,1,1,18700,10
31,61,1,1,16,1,6,1,1,6300,12
31,54,1,1,18,1,1,1,1,27000,21
31,54,1,1,16,2,6,1,1,8000,25
31,33,1,4,16,1,1,1,1,21600,27
31,21,1,5,19,2,1,1,1,15200,20
31,84,4,1,6,1,6,8,2,10600,14
31,78,4,1,9,2,6,8,2,0,9
31,58,1,1,15,1,1,1,1,31600,3
31,53,1,1,19,2,1,1,1,30300,3
31,70,1,1,19,1,6,1,1,68200,40
31,65,1,1,14,2,6,1,1,4800,35
31,52,4,1,16,2,6,6,1,2100,8
31,28,1,1,21,1,1,1,1,57000,9
31,27,1,1,21,2,1,1,1,34000,14
31,0,1,5,NA,1,NA,1,1,NA,12
31,82,1,2,14,2,6,1,1,39200,24
31,58,1,3,20,2,1,1,1,23800,17
31,36,1,4,18,1,1,1,1,67000,22
31,27,1,5,21,1,1,1,1,85250,6
31,48,1,5,16,1,3,1,1,54000,17
31,16,1,5,12,1,3,1,1,0,16
31,48,1,3,13,2,1,1,1,20900,23
31,46,1,3,18,2,1,1,1,2410,8
31,19,1,5,19,1,1,1,1,4220,7
31,43,1,5,20,2,1,1,1,60000,35
31,22,1,5,19,2,1,1,1,21000,44
31,47,1,5,13,1,1,1,1,27000,12
31,91,1,2,21,1,6,1,1,107000,21
31,48,1,1,21,2,1,1,1,56000,11
31,45,1,1,16,1,1,1,1,33500,7
31,16,1,5,13,1,1,1,1,600,9
31,24,1,5,19,1,1,1,1,33300,7
31,28,1,1,16,2,1,1,2,17300,2
31,29,1,1,16,1,1,1,1,55000,7
31,8,1,5,4,1,NA,1,2,NA,2
31,4,3,5,2,2,NA,1,2,NA,2
31,84,1,1,11,2,6,1,1,16620,13
31,82,4,1,21,1,6,1,1,6900,23
31,61,1,1,22,2,1,1,1,150000,20
31,65,1,1,18,1,1,1,1,26000,20
31,66,1,3,19,1,6,1,1,29670,19
31,46,1,5,22,1,6,1,1,10600,41
31,75,1,1,19,1,1,1,1,28700,22
31,72,1,1,18,2,6,1,1,23300,21
31,45,1,3,20,2,1,1,1,35940,7
31,19,1,5,18,2,1,1,1,4700,5
31,54,1,1,19,1,1,1,1,25000,38
31,43,4,1,11,2,1,8,2,15000,34
31,13,1,5,9,2,NA,1,2,NA,53
31,9,1,5,5,2,NA,1,2,NA,53
31,9,1,5,5,2,NA,1,2,NA,53
31,48,1,1,18,1,1,1,1,30000,5
31,49,1,1,16,2,6,1,1,10600,5
31,16,1,5,13,1,1,1,1,100,7
31,53,1,1,18,1,1,1,1,58000,6
31,51,1,1,16,2,1,1,1,12000,5
31,28,1,1,21,1,1,1,1,36200,4
31,30,1,1,21,2,3,1,1,4800,3
31,2,1,5,NA,1,NA,1,1,NA,5
31,1,1,5,NA,2,NA,1,1,NA,5
31,43,1,5,21,2,1,1,1,45000,39
31,51,1,1,21,2,1,1,1,75000,25
31,55,1,1,21,1,1,1,1,130000,18
31,26,1,5,18,1,1,1,1,17000,54
31,82,1,3,16,1,6,1,1,12800,19
31,90,1,1,13,1,6,1,1,8600,7
31,83,1,1,16,2,6,1,1,13000,7
31,54,1,5,17,2,1,1,1,25700,30
31,34,1,4,17,1,1,2,1,6000,31
31,29,1,5,17,2,3,2,1,0,28
31,85,1,1,16,1,6,1,1,28200,24
31,82,1,1,16,2,6,1,1,10000,18
31,30,1,1,16,2,1,1,1,17000,3
31,25,1,1,16,1,1,1,1,32000,7
31,4,1,5,1,1,NA,1,1,NA,7
31,2,1,5,NA,1,NA,1,1,NA,6
31,57,1,5,13,2,6,2,1,14000,21
31,32,1,1,19,1,2,1,1,70100,17
31,29,1,1,22,2,2,1,1,30000,17
31,1,1,5,NA,1,NA,1,1,NA,18
31,0,1,5,NA,1,NA,1,1,NA,18
31,51,5,4,8,2,1,1,2,21500,33
31,19,1,5,18,2,6,1,1,4000,20
31,23,1,5,21,1,1,1,1,15000,100
31,25,1,5,21,1,1,1,1,31000,46
31,75,1,1,18,1,6,1,1,34600,15
31,89,1,3,16,2,6,1,1,8000,6
31,26,1,5,19,2,1,1,1,20000,20
31,24,1,5,19,1,3,1,1,0,19
31,47,1,1,16,2,6,1,1,0,7
31,46,1,1,16,1,1,1,1,87000,5
31,19,1,5,16,1,1,1,1,3200,12
31,14,1,5,10,2,NA,1,1,NA,7
31,63,1,2,21,2,1,1,1,70000,21
31,37,1,1,17,1,1,1,1,30000,20
31,4,1,5,1,2,NA,1,1,NA,16
31,2,1,5,NA,2,NA,1,1,NA,16
31,36,1,1,18,2,6,1,1,0,22
31,60,1,3,19,2,3,1,1,148000,28
31,60,1,1,22,2,1,1,1,20000,23
31,57,1,1,16,1,1,1,1,51000,19
31,62,1,1,18,1,1,1,1,9000,25
