"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
46,57,1,3,21,2,1,1,50000,9
46,79,1,2,16,2,6,1,6400,6
46,80,1,1,23,1,6,2,76400,51
46,86,1,1,20,2,6,1,5920,32
46,35,1,1,22,1,1,1,50000,21
46,33,1,1,21,2,1,1,67000,29
46,0,1,5,NA,2,NA,1,NA,42
46,77,1,3,19,1,6,1,28200,7
46,73,1,2,11,2,6,1,0,7
46,45,1,5,20,1,1,1,26390,35
46,63,1,1,18,1,2,1,40000,9
46,63,1,1,16,2,6,1,4800,9
46,24,1,5,13,2,1,3,5100,58
46,2,1,5,NA,1,NA,5,NA,16
46,0,1,5,NA,2,NA,1,NA,18
46,42,1,1,16,1,1,1,40000,25
46,41,1,1,21,2,1,1,50000,26
46,79,1,2,11,1,6,1,13920,4
46,62,1,1,15,1,6,1,34700,20
46,50,1,3,21,2,1,1,20000,11
46,31,1,1,16,2,2,1,38000,41
46,36,1,1,11,1,1,1,75000,26
46,3,1,5,1,2,NA,1,NA,23
46,0,1,5,NA,1,NA,1,NA,18
46,0,1,5,NA,1,NA,1,NA,18
46,20,1,5,19,2,1,1,4000,27
46,26,1,5,21,1,1,1,24000,14
46,37,5,5,20,1,1,9,21000,6
46,29,1,3,16,1,1,1,18000,5
46,61,1,3,18,1,1,1,97000,16
46,60,1,3,16,2,1,1,28000,18
46,94,1,2,16,2,6,1,10200,24
46,74,1,2,18,1,1,1,27000,6
46,47,1,1,20,2,1,1,62100,4
46,51,1,1,20,1,1,1,35000,5
46,79,1,1,16,1,1,1,23000,9
46,68,1,1,19,2,6,1,8400,9
46,85,1,2,19,2,6,1,6620,9
46,74,1,2,11,2,6,1,18900,6
46,59,1,1,18,2,1,1,25000,6
46,60,1,1,16,1,1,1,45600,5
46,73,1,1,20,2,6,1,34800,14
46,78,1,1,16,1,6,1,37200,15
46,64,1,5,19,2,6,1,24300,36
46,51,1,1,16,1,1,1,61000,6
46,43,1,1,19,2,1,1,32000,5
46,25,1,5,15,1,3,3,1000,37
46,25,1,1,21,1,6,1,0,18
46,25,1,1,21,2,6,1,0,17
46,83,1,2,11,2,6,1,9100,13
46,54,1,3,16,2,1,1,35304,7
46,78,1,2,20,2,6,1,30000,52
46,44,1,1,19,1,1,3,54000,50
46,44,1,1,19,2,1,3,12000,68
46,20,1,5,18,1,1,3,10000,66
46,18,1,5,16,1,1,3,1600,66
46,15,1,5,11,2,NA,3,2600,65
46,43,1,5,16,1,1,1,35000,38
46,43,1,5,16,1,1,1,41000,37
46,78,1,1,11,1,6,1,10240,10
46,69,1,1,12,2,6,1,2900,9
46,78,1,2,16,2,6,1,17600,29
46,25,1,1,14,2,6,1,0,8
46,27,1,1,16,1,1,1,35000,4
46,7,1,5,3,1,NA,1,NA,5
46,6,1,5,3,2,NA,1,NA,6
46,5,1,5,1,1,NA,1,NA,5
46,3,1,5,1,2,NA,1,NA,5
46,1,1,5,NA,2,NA,1,NA,5
46,0,1,5,NA,1,NA,1,NA,3
46,0,1,5,NA,1,NA,1,NA,4
46,50,1,3,16,1,6,1,12000,12
46,94,1,2,16,2,6,1,14800,21
46,66,1,5,12,1,6,1,11100,25
46,48,1,1,16,2,1,1,8620,36
46,49,1,1,11,1,1,1,82000,45
46,15,1,5,12,2,NA,1,0,30
46,72,1,2,19,2,6,1,7400,7
46,50,1,5,16,2,6,1,7500,2
46,46,1,5,20,1,6,1,7900,1
46,89,1,1,16,1,6,3,7600,8
46,66,4,1,21,2,1,1,84800,10
46,14,1,5,13,1,NA,3,NA,7
46,11,1,5,9,1,NA,3,NA,7
46,26,1,1,21,2,6,1,24000,6
46,26,1,1,22,1,1,1,52000,11
46,64,1,1,19,1,6,1,65600,14
46,60,1,1,19,2,1,1,24300,18
46,71,1,2,16,2,6,1,14300,8
46,56,1,1,16,1,1,1,20001,13
46,46,1,1,16,2,1,1,15000,16
46,19,1,5,16,1,1,1,4000,14
46,58,1,1,19,1,6,1,33000,32
46,56,1,1,20,2,1,1,25000,35
46,16,1,5,12,1,6,1,0,46
46,9,1,5,5,2,NA,1,NA,33
46,43,1,3,19,1,1,3,34000,6
46,16,1,5,12,1,1,3,800,9
46,27,1,5,16,2,1,3,30000,11
46,51,1,1,21,1,1,1,40000,6
46,40,1,1,19,2,1,1,19500,5
46,20,1,5,16,1,1,1,9500,3
46,12,1,5,9,2,NA,1,NA,4
46,71,1,1,16,1,6,1,40000,23
46,62,1,1,17,2,1,1,5800,10
46,25,1,1,16,1,3,1,40000,15
46,23,1,1,16,2,6,1,0,43
46,4,1,5,1,1,NA,1,NA,14
46,2,1,5,NA,1,NA,1,NA,14
46,84,1,2,21,2,6,1,24000,34
46,67,1,5,15,1,6,1,12400,10
46,44,1,5,20,2,1,1,20000,27
46,39,1,3,15,1,3,1,164000,8
46,5,1,5,1,1,NA,1,NA,6
46,54,1,4,20,2,3,1,5000,10
46,65,1,1,22,1,1,1,353000,31
46,55,1,1,21,2,6,1,0,32
46,90,1,2,11,2,6,1,8100,13
46,48,1,1,21,1,1,1,80000,14
