"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
28,24,1,5,21,2,1,1,24000,24
28,49,1,1,16,1,1,1,160000,13
28,49,1,1,15,2,1,1,47000,11
28,93,1,5,19,1,6,1,0,33
28,22,1,5,19,1,6,1,0,41
28,21,1,5,19,1,6,1,0,41
28,21,1,5,19,1,6,1,0,41
28,69,4,1,20,1,1,1,55100,13
28,57,1,1,20,2,1,1,22000,12
28,81,1,1,16,1,1,1,22500,22
28,69,1,1,21,2,6,1,22600,21
28,49,1,4,19,1,1,2,25000,14
28,26,1,1,21,2,1,2,35000,35
28,27,1,1,21,1,1,2,33000,28
28,9,1,5,6,1,NA,2,NA,20
28,1,1,5,NA,2,NA,2,NA,21
28,93,1,3,13,2,6,2,11900,17
28,63,1,3,16,2,6,2,0,28
28,69,1,3,12,2,6,2,7200,16
28,64,1,2,16,2,1,1,24400,2
28,30,1,1,20,1,1,1,34300,34
28,28,1,1,19,2,1,1,13000,23
28,7,1,5,4,1,NA,1,NA,36
28,45,1,1,22,1,1,1,75100,17
28,39,1,1,22,2,1,1,55000,16
28,15,1,5,12,2,NA,1,0,17
28,13,1,5,11,2,NA,1,NA,11
28,4,1,5,1,2,NA,1,NA,18
28,59,1,3,17,1,6,2,26200,17
28,27,1,5,21,1,4,1,52000,77
28,29,1,1,21,1,4,1,52000,40
28,40,1,3,23,2,2,1,60400,55
28,8,1,5,4,1,NA,1,NA,76
28,68,1,3,16,2,6,1,27600,13
28,41,1,1,9,2,1,1,17700,13
28,44,1,1,13,1,6,1,5700,11
28,22,1,5,13,1,6,1,7600,13
28,21,1,5,15,1,6,1,7600,12
28,20,1,5,15,1,6,1,7600,12
28,61,1,1,14,2,6,2,1900,28
28,63,1,1,8,1,6,2,9800,44
28,6,1,5,1,1,NA,2,NA,30
28,20,1,5,18,2,6,1,1800,34
28,21,1,5,19,2,6,1,0,41
28,21,1,5,19,2,6,1,0,42
28,20,1,5,19,2,3,1,2000,41
28,53,1,1,21,1,1,1,115000,22
28,51,1,1,21,2,1,1,4500,17
28,44,1,3,16,2,1,2,28000,25
28,19,1,5,16,2,1,2,19000,26
28,9,1,5,6,1,NA,2,NA,14
28,4,1,5,1,1,NA,2,NA,9
28,4,1,5,1,2,NA,2,NA,28
28,0,1,5,NA,2,NA,2,NA,28
28,65,1,1,24,1,1,1,92950,12
28,64,1,1,19,2,1,1,2600,8
28,49,1,1,16,1,1,1,42800,14
28,47,1,1,16,2,1,1,5900,11
28,37,1,3,16,2,1,2,30000,41
28,36,1,3,21,1,1,2,56000,61
28,59,1,3,21,1,1,1,151200,34
28,49,1,3,16,2,6,1,0,33
28,37,1,1,21,1,1,1,125030,5
28,32,1,1,22,2,1,1,10000,11
28,61,1,1,22,1,6,1,46700,7
28,58,1,1,20,2,6,1,0,8
28,70,1,2,9,2,6,2,8700,22
28,16,1,5,11,1,6,2,1300,38
28,56,1,3,10,1,6,1,13000,16
28,41,1,1,14,2,6,2,0,61
28,44,1,1,13,1,1,2,45000,45
28,20,1,5,16,1,3,2,0,64
28,13,1,5,10,2,NA,2,NA,89
28,55,1,1,20,1,1,2,-9999,9
28,54,1,1,21,2,1,2,32000,12
28,61,1,1,18,1,1,1,18400,15
28,61,1,1,16,2,6,1,26400,15
28,26,1,5,21,2,1,1,32000,22
28,82,1,2,20,2,6,1,25700,15
28,53,1,1,19,2,6,1,0,24
28,52,1,1,16,1,1,1,38000,18
28,51,1,3,17,2,6,1,0,10
28,20,1,1,13,2,1,1,8000,11
28,24,1,1,15,1,1,1,12000,6
28,1,1,5,NA,2,NA,1,NA,19
28,46,1,1,21,1,4,1,65000,14
28,45,1,1,19,2,1,1,24000,13
28,19,1,5,19,1,1,1,12000,18
28,18,1,5,14,2,6,1,600,23
28,46,1,4,11,1,6,2,7700,11
28,58,1,1,9,1,6,1,11700,21
28,55,1,1,12,2,6,1,10900,17
28,45,1,1,20,1,1,1,56200,11
28,51,1,1,16,2,1,1,20000,8
28,11,1,5,8,1,NA,1,NA,19
28,45,1,1,18,1,1,1,168500,9
28,38,1,1,16,2,6,8,0,17
28,4,1,5,2,1,NA,8,NA,23
28,2,1,5,NA,1,NA,8,NA,23
28,1,1,5,NA,2,NA,8,NA,23
28,43,1,2,16,1,1,1,10400,27
28,18,1,5,13,2,6,1,0,20
28,16,1,5,12,1,6,1,0,21
28,14,1,5,9,1,NA,1,NA,23
28,8,1,5,5,1,NA,1,NA,24
28,26,1,5,16,2,1,2,3000,26
28,8,1,5,4,1,NA,2,NA,25
28,6,1,5,1,2,NA,2,NA,21
28,4,1,5,1,1,NA,2,NA,17
28,70,1,5,16,1,6,1,33300,12
28,50,1,3,16,2,1,2,32100,19
28,17,1,5,14,2,6,2,0,24
28,0,1,5,NA,1,NA,2,NA,18
28,14,1,5,8,1,NA,2,NA,15
28,12,1,5,1,1,NA,2,NA,14
28,12,1,5,9,2,NA,2,NA,17
28,60,1,1,21,1,6,1,36100,11
28,60,1,1,16,2,6,1,0,11
28,83,1,2,11,2,6,1,12400,9
28,64,1,1,23,1,1,1,353000,16
28,63,1,1,21,2,6,1,0,13
28,66,1,1,21,1,6,1,43000,13
28,62,1,1,16,2,6,1,7000,16
28,77,1,2,16,2,6,1,25700,4
28,38,1,1,19,1,1,2,48000,19
28,39,1,1,23,2,1,2,60000,22
28,10,1,5,6,1,NA,2,NA,15
28,70,1,1,16,2,6,1,13100,28
28,70,1,1,10,1,6,1,24000,30
28,33,5,5,16,1,6,9,0,13
28,69,1,1,21,1,6,1,48300,19
28,67,1,1,21,2,6,1,16300,19
28,35,1,4,20,2,1,2,20000,100
28,16,1,5,13,2,1,2,2100,57
28,13,1,5,10,2,NA,2,NA,67
28,11,1,5,8,1,NA,2,NA,106
28,10,1,5,6,2,NA,2,NA,66
28,27,1,5,19,2,1,2,21500,28
28,6,1,5,3,1,NA,2,NA,32
28,71,1,1,21,1,1,1,73400,13
28,69,1,1,20,2,1,1,20800,23
28,65,1,3,16,2,6,2,12000,22
28,68,1,1,16,2,1,2,20900,2
28,72,1,1,11,1,6,2,8400,2
28,23,1,1,17,1,1,1,36000,10
28,23,1,1,17,2,6,1,5000,17
28,35,5,1,14,2,1,1,23000,36
28,34,1,1,16,1,1,1,12000,16
28,27,5,5,13,2,1,1,12000,23
28,35,1,1,16,1,1,1,49500,18
28,39,1,1,18,2,6,1,0,18
28,12,1,5,10,2,NA,1,NA,13
28,11,1,5,8,1,NA,1,NA,16
28,61,1,5,16,1,6,2,9400,25
28,22,1,5,19,2,1,2,11000,40
28,20,1,5,19,2,1,2,2300,40
28,50,1,1,16,2,1,2,4800,20
28,56,1,2,19,2,1,1,24000,8
28,70,1,2,13,2,6,1,15600,20
28,77,1,2,7,1,6,2,7800,14
28,53,1,3,19,1,6,1,11000,16
28,65,1,1,16,1,6,1,17100,27
28,55,1,1,16,2,6,1,0,40
28,80,1,2,17,2,6,2,18300,17
28,30,1,1,12,2,1,1,4900,16
28,39,1,1,13,1,1,1,48600,26
28,11,1,5,7,1,NA,1,NA,21
28,8,1,5,5,1,NA,1,NA,21
28,67,1,2,15,2,6,2,9000,15
28,55,1,4,20,2,1,1,10150,21
28,20,1,5,20,1,1,1,1000,27
28,75,1,1,17,1,6,1,57300,15
28,72,1,1,16,2,6,1,24700,22
28,71,1,2,17,2,6,1,19300,17
28,18,1,5,16,2,3,2,3200,24
28,46,1,1,20,1,1,1,69000,22
28,49,1,1,16,2,1,1,25000,21
28,19,1,5,19,1,6,1,2000,25
28,15,1,5,13,1,NA,1,0,23
28,28,1,5,12,2,6,2,0,19
28,11,1,5,8,1,NA,2,NA,16
28,9,1,5,4,1,NA,2,NA,16
28,5,1,5,2,2,NA,2,NA,39
28,1,1,5,NA,2,NA,2,NA,26
28,29,1,5,16,1,6,2,4700,43
28,38,1,3,19,1,1,2,60000,39
28,22,1,5,19,2,6,2,0,54
28,18,3,5,14,2,6,2,0,46
28,0,1,5,NA,2,NA,2,NA,34
28,5,1,5,1,1,NA,2,NA,69
28,29,1,5,16,2,6,2,0,38
28,63,1,1,16,1,1,1,30000,18
28,61,1,1,19,2,6,1,0,17
28,38,1,3,22,2,1,1,46400,25
28,7,1,5,4,1,NA,1,NA,19
28,52,1,1,19,1,1,1,33000,49
28,52,1,1,21,2,1,1,35000,39
28,14,1,5,12,1,NA,1,NA,63
28,22,1,5,20,1,6,1,0,67
28,21,1,5,20,1,6,1,0,81
28,48,1,1,21,2,1,2,56000,23
28,46,1,1,20,1,1,2,52000,25
28,10,1,5,6,1,NA,2,NA,14
28,62,1,1,19,1,6,2,19400,11
