"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
15,28,1,1,16,1,1,7,27500,35
15,16,1,5,13,2,6,7,3600,20
15,12,1,5,9,1,NA,7,NA,26
15,4,1,5,1,1,NA,7,NA,28
15,31,1,5,21,2,1,9,33030,26
15,29,1,5,22,2,1,1,81000,22
15,86,1,2,12,2,6,6,8810,12
15,60,1,3,16,1,3,6,50800,13
15,33,4,5,19,1,1,6,35000,51
15,61,5,1,16,2,1,6,36000,34
15,23,1,5,16,1,1,6,20800,36
15,73,4,2,16,2,1,6,30000,34
15,61,5,5,10,2,1,6,19000,35
15,43,4,5,14,2,1,6,65000,12
15,17,4,5,16,2,6,6,0,11
15,9,1,5,7,1,NA,6,NA,12
15,43,4,5,14,2,1,6,5000,12
15,57,4,1,20,2,1,6,27000,16
15,66,4,1,21,1,1,6,13000,14
15,35,4,5,19,1,6,6,14900,17
15,25,1,5,19,1,1,6,32500,18
15,17,1,5,15,1,6,6,0,18
15,24,1,5,18,2,1,9,45000,9
15,7,1,5,4,1,NA,9,NA,10
15,27,1,5,19,1,1,9,57000,32
15,27,1,5,19,1,4,1,78000,61
15,1,1,5,NA,2,NA,1,NA,62
15,29,1,5,21,2,6,1,0,46
15,26,4,5,21,1,1,6,83000,17
15,24,4,5,20,1,1,6,8200,13
15,50,1,2,19,1,1,1,27000,18
15,25,1,5,16,2,1,9,26000,27
15,15,1,5,12,1,NA,9,0,29
15,67,4,1,20,1,6,6,1300,21
15,72,5,1,16,2,6,6,9000,20
15,22,1,1,19,2,1,6,21600,9
15,21,1,1,19,1,4,1,48000,21
15,34,4,1,21,1,1,6,42000,5
15,31,1,1,21,2,6,9,0,5
15,3,1,5,1,1,NA,9,NA,3
15,0,1,5,NA,2,NA,9,NA,5
15,63,4,1,21,1,6,6,68000,5
15,26,5,1,19,2,6,6,0,4
15,81,1,1,16,2,6,1,38100,15
15,41,4,1,16,1,1,6,36000,4
15,13,1,5,9,2,NA,6,NA,6
15,9,1,5,8,2,NA,6,NA,6
15,3,1,5,1,1,NA,6,NA,4
15,0,1,5,NA,1,NA,6,NA,3
15,74,1,2,16,2,6,9,25800,34
15,53,1,4,20,1,1,9,11000,25
15,49,1,3,17,1,3,9,0,32
15,20,1,5,16,1,3,9,4160,33
15,39,1,4,21,1,1,1,116000,71
15,66,4,3,19,2,1,6,21100,16
15,68,1,5,21,1,6,9,81000,23
15,62,1,2,16,2,6,1,21600,21
15,58,1,3,15,1,1,1,40000,29
15,69,1,1,16,1,6,1,28400,19
15,67,1,1,16,2,6,1,12600,26
15,61,1,1,21,1,1,1,80400,13
15,61,1,1,21,2,1,9,75000,7
15,32,1,1,22,1,1,9,40000,12
15,10,1,5,7,1,NA,9,NA,13
15,7,1,5,3,2,NA,9,NA,16
15,3,1,5,1,2,NA,9,NA,22
15,33,4,1,21,2,1,6,15000,21
15,41,3,1,21,1,1,9,44000,14
15,43,1,1,21,2,1,6,75000,12
15,25,1,5,20,2,6,1,18300,18
15,7,1,5,3,2,NA,1,NA,20
15,30,1,5,16,1,1,1,12000,19
15,27,1,3,18,2,1,9,54200,42
15,7,1,5,5,2,NA,9,NA,76
15,3,1,5,1,1,NA,9,NA,82
15,71,1,1,22,1,1,1,94800,13
15,61,4,1,22,2,6,6,0,19
15,72,4,2,16,2,6,6,15600,12
15,80,4,3,16,1,6,6,33600,12
15,74,4,1,16,1,1,6,36500,13
15,74,4,3,1,2,6,6,15600,14
15,70,5,2,1,2,6,6,0,14
15,28,5,3,19,2,6,6,29100,14
15,28,5,5,20,1,1,6,28800,17
15,70,4,1,13,1,6,1,29600,10
15,32,4,1,18,2,6,6,6500,17
15,45,4,5,20,2,1,1,59600,17
15,3,1,5,3,1,NA,1,NA,21
15,0,1,5,NA,1,NA,1,NA,22
15,44,1,5,18,2,1,9,30000,12
15,31,1,1,21,1,1,1,30500,15
15,30,1,1,21,2,1,1,70000,18
15,0,1,5,NA,1,NA,1,NA,22
15,51,1,3,21,2,6,1,13500,4
15,32,1,5,21,1,4,1,50050,28
15,32,1,5,21,1,4,1,40000,29
15,25,1,5,19,1,4,1,44000,35
15,52,1,1,16,2,1,9,9100,4
15,57,1,1,19,1,1,1,20000,5
15,29,1,5,16,1,1,7,6000,8
15,86,1,5,16,1,6,6,30000,12
15,49,1,1,20,1,1,1,36000,11
15,47,4,1,19,2,1,1,7400,15
15,6,1,5,4,1,NA,1,NA,13
15,79,1,1,21,1,6,6,50000,12
15,66,4,1,21,2,6,6,0,13
15,33,3,5,21,1,1,6,62000,16
15,28,3,5,21,2,1,6,31400,14
15,68,1,1,19,1,6,7,234000,11
15,53,1,1,22,2,1,6,26200,21
15,36,1,5,20,1,1,9,15000,20
15,53,5,1,9,1,1,6,19000,13
15,52,4,1,9,2,1,6,34000,16
15,20,1,5,19,1,1,6,7200,15
15,17,1,5,16,1,3,6,0,12
15,43,3,1,18,2,1,6,28000,14
15,42,4,1,16,1,1,6,42930,15
15,61,4,1,24,2,1,6,187000,18
15,42,1,5,17,1,6,1,9600,22
15,66,1,1,19,2,6,1,3700,12
15,66,1,1,21,1,6,1,14700,19
15,48,4,1,16,1,1,6,55000,20
15,32,1,1,16,2,6,6,10000,21
15,18,1,5,16,2,1,6,7300,36
15,2,1,5,NA,2,NA,6,NA,28
15,42,1,5,18,1,1,7,33000,20
15,44,1,5,19,1,1,7,42500,21
15,74,1,1,19,1,1,1,87000,5
15,59,1,1,21,1,3,6,108800,14
15,52,1,1,21,2,1,1,116000,13
15,21,1,5,19,2,1,9,20000,12
15,60,1,1,13,1,3,9,13000,20
15,57,1,1,16,2,6,1,0,16
15,34,1,5,15,1,3,7,20000,17
15,54,1,1,19,1,1,6,125000,13
15,53,1,1,20,2,1,6,50000,13
15,27,1,5,20,1,1,6,50000,18
15,87,1,1,8,1,6,6,29600,13
15,75,1,1,21,1,6,1,111000,7
15,69,1,1,16,2,6,1,15400,8
15,73,1,1,16,1,6,6,50100,18
15,70,1,1,19,2,6,6,51800,18
15,31,1,5,19,1,6,6,10000,22
15,64,1,3,16,1,1,9,27800,16
15,31,3,1,14,2,1,1,1200,13
15,39,1,1,18,1,4,1,70000,14
15,2,1,5,NA,2,NA,1,NA,20
15,26,1,1,16,1,1,1,46500,9
15,34,1,1,16,2,1,1,18000,6
15,5,1,5,2,1,NA,1,NA,5
15,59,1,1,18,1,1,6,197000,17
15,56,1,1,16,2,6,6,0,17
15,22,1,5,16,1,6,6,0,17
15,66,1,2,21,1,6,7,29100,15
15,79,1,1,16,1,6,1,237000,18
15,73,1,1,20,2,6,1,8300,9
15,37,1,5,21,1,1,1,52000,24
15,79,1,1,16,2,6,6,22200,43
15,83,1,1,16,1,6,9,30000,37
15,22,1,1,16,1,4,8,24000,30
15,21,1,1,19,2,6,9,6000,37
15,0,1,5,NA,2,NA,9,NA,42
15,30,1,1,21,2,1,9,45000,13
15,30,1,1,21,1,1,6,41000,12
15,2,1,5,NA,2,NA,9,NA,10
15,0,1,5,NA,1,NA,9,NA,14
15,54,1,5,21,1,1,6,68300,9
15,36,4,1,19,1,1,6,-5200,11
15,34,1,1,21,2,1,1,43200,12
15,1,1,5,NA,1,NA,9,NA,17
15,43,1,1,16,1,2,9,54000,34
15,43,1,1,22,2,2,6,40000,50
15,14,1,5,11,2,NA,9,NA,38
15,37,1,3,19,2,1,6,44300,13
15,12,3,5,9,2,NA,9,NA,11
15,93,1,2,11,2,6,6,12000,19
15,57,4,5,19,1,6,6,5900,14
15,27,1,5,16,1,1,1,70000,57
15,44,5,1,16,1,6,7,5000,24
15,61,1,1,18,1,6,1,12000,9
15,52,1,1,19,2,6,1,12000,8
15,20,1,5,17,1,6,1,0,18
15,16,1,5,15,1,6,1,0,11
15,68,1,1,14,1,6,6,13200,15
15,76,1,1,14,2,6,6,4700,14
15,36,1,1,17,2,1,9,30000,13
15,42,1,1,16,1,6,9,0,14
15,13,1,5,11,2,NA,9,NA,10
15,12,1,5,9,2,NA,9,NA,10
15,4,1,5,1,1,NA,9,NA,15
15,55,1,2,11,2,1,9,16500,15
15,52,3,1,21,1,1,6,71500,14
15,42,4,1,21,2,6,6,0,13
15,72,1,1,19,1,1,1,118000,15
15,65,4,1,17,2,6,1,0,15
15,58,1,3,21,2,1,1,12000,5
15,63,1,3,21,1,6,3,21000,6
15,55,1,1,22,2,1,6,68000,20
15,57,1,1,20,1,1,6,9400,19
15,24,1,5,21,2,1,6,22100,16
15,61,1,4,21,1,1,6,42000,18
15,57,1,3,21,2,1,6,35400,13
15,26,1,5,21,1,1,6,23980,21
15,74,1,2,17,1,6,6,12004,13
15,42,1,5,16,2,1,6,73000,15
15,40,1,1,19,1,1,6,35000,59
15,38,5,1,19,2,1,6,25000,52
15,50,1,5,19,1,6,7,0,26
15,60,1,1,20,1,1,6,79600,4
15,58,1,1,21,2,6,6,26300,3
15,50,5,1,20,1,1,6,40000,14
15,50,5,1,15,2,1,6,8500,14
15,19,1,5,16,1,6,6,0,15
15,37,1,1,16,1,1,9,37000,26
15,40,1,1,19,2,1,1,37000,25
15,18,1,5,16,1,6,9,0,24
15,38,1,5,21,2,1,6,44500,14
15,11,1,5,8,2,NA,6,NA,12
15,7,1,5,4,2,NA,9,NA,11
15,6,1,5,3,2,NA,9,NA,11
15,4,1,5,2,2,NA,9,NA,15
15,3,1,5,1,1,NA,9,NA,16
15,1,1,5,NA,1,NA,9,NA,15
15,50,2,3,13,1,6,7,0,13
15,34,1,3,19,1,1,6,60000,13
15,8,1,5,6,1,NA,6,NA,15
15,6,1,5,4,1,NA,6,NA,15
15,34,1,5,16,1,1,6,33000,16
15,51,1,1,21,1,1,1,141000,15
15,39,4,3,21,1,4,2,60990,7
15,54,1,1,23,1,1,1,259000,13
15,44,4,1,21,2,1,6,10000,20
15,4,1,5,1,2,NA,9,NA,14
15,29,1,1,21,1,4,1,82000,23
15,28,1,1,21,2,1,8,32000,13
15,46,4,1,21,1,1,6,50400,41
15,46,4,1,20,2,1,6,30000,36
15,18,1,5,18,1,1,6,3100,38
15,14,3,5,11,2,NA,6,NA,32
15,93,1,2,16,1,6,6,7200,17
15,46,1,3,20,1,4,1,48000,11
15,54,1,1,21,2,1,1,87000,5
15,66,1,1,22,1,1,1,32800,5
15,29,1,1,20,2,3,1,4700,32
15,33,1,1,20,1,4,1,75000,62
15,42,1,1,16,1,1,1,140000,19
15,38,5,1,16,2,6,6,0,14
15,12,5,5,8,2,NA,6,NA,11
15,82,1,1,21,1,6,1,35000,8
15,79,1,1,19,2,6,1,20600,7
15,69,1,1,21,1,6,1,61000,10
15,68,1,1,19,2,6,1,7200,10
15,46,1,1,16,2,6,9,50,19
15,45,1,1,16,1,1,9,46400,19
15,27,1,5,19,2,2,9,4800,18
15,22,1,5,16,1,1,9,11000,14
15,4,1,5,1,2,NA,9,NA,26
15,2,1,5,NA,1,NA,9,NA,34
15,58,1,5,19,2,1,1,18900,19
15,42,1,3,16,2,1,7,24700,3
15,17,1,5,14,1,6,7,0,3
15,31,1,5,15,1,3,6,3600,3
15,27,1,1,18,2,4,1,60000,58
15,39,4,1,22,2,1,1,59000,17
15,44,1,1,16,1,1,1,14000,19
15,65,1,3,16,2,2,1,35800,10
15,30,1,3,19,2,1,9,14000,35
15,33,1,3,17,1,1,9,13000,18
15,53,1,1,18,1,6,1,0,26
15,46,1,3,19,1,1,3,70000,25
15,13,1,5,10,1,NA,9,NA,28
15,67,1,1,22,1,6,1,74400,3
15,66,1,1,22,2,6,1,7200,5
15,29,1,1,19,1,4,1,50000,37
15,27,1,1,20,2,3,1,8000,28
15,30,1,1,21,1,1,1,42140,23
15,29,1,1,16,2,1,1,28000,23
15,86,1,2,16,2,6,6,12500,21
15,73,1,1,16,2,6,1,4600,11
15,74,1,1,11,1,6,7,9600,25
15,78,1,1,16,1,1,6,78000,12
15,77,1,1,19,2,6,6,42000,12
15,39,1,1,21,2,3,1,0,26
15,34,1,1,21,1,1,1,222400,43
15,4,1,5,2,1,NA,1,NA,16
15,57,1,1,16,1,1,1,70000,10
15,60,1,1,21,2,1,1,30000,14
15,23,1,5,16,1,1,1,16700,29
15,63,1,3,19,1,6,1,15100,13
15,43,5,1,20,2,6,1,25000,66
15,45,5,1,21,1,1,1,110000,43
15,18,5,5,16,2,6,1,3000,39
15,14,5,5,11,2,NA,1,NA,56
15,45,4,1,14,1,1,6,62300,3
15,49,4,1,14,2,2,6,46300,3
15,14,1,5,10,2,NA,6,NA,5
15,20,1,1,15,2,1,6,13900,4
15,37,5,4,14,1,1,6,48000,11
15,30,5,3,16,2,1,6,29200,11
15,10,1,5,7,1,NA,6,NA,13
15,68,1,1,23,1,1,1,138000,5
15,56,1,1,21,2,1,1,67000,5
15,56,1,3,19,1,1,6,39000,15
15,59,1,3,18,2,6,1,0,15
15,84,1,2,20,2,6,7,11400,17
15,63,1,1,18,2,6,7,6000,19
15,60,1,3,16,2,1,7,40400,19
15,64,1,1,22,1,6,7,3800,14
15,76,1,1,21,2,6,6,26000,4
15,82,1,1,16,1,6,6,17800,4
15,76,1,1,22,1,6,1,100500,17
15,71,1,1,18,2,6,1,34900,12
15,71,1,3,16,1,6,9,9600,4
15,43,1,5,21,2,1,1,140000,15
15,67,5,5,21,1,1,1,91410,29
15,34,1,1,19,2,1,1,32000,29
15,34,1,1,18,1,1,9,72000,12
15,0,1,5,NA,2,NA,9,NA,13
15,68,1,1,11,1,1,9,12200,7
15,67,1,1,16,2,6,6,12800,5
15,42,1,3,23,2,1,9,72000,14
15,12,1,5,9,1,NA,9,NA,14
15,9,1,5,6,1,NA,9,NA,14
15,53,1,1,16,1,6,6,14000,18
15,49,1,3,19,2,1,6,41800,43
15,24,1,1,19,2,1,6,34000,50
15,5,1,5,2,2,NA,9,NA,40
15,81,1,1,21,2,6,6,64700,12
15,81,1,1,21,1,6,6,67700,11
15,84,1,2,16,2,6,6,0,14
15,24,1,5,21,2,1,6,25000,11
15,30,1,1,21,2,1,9,52300,17
15,32,1,1,21,1,1,6,60300,13
15,40,1,5,16,1,1,1,30050,14
15,29,4,5,16,2,1,6,31000,22
15,32,1,5,18,1,1,6,35000,22
15,30,4,5,21,2,1,6,22000,21
15,80,1,1,23,1,6,6,16500,11
15,79,1,1,16,2,6,6,29100,10
15,88,1,1,16,1,6,6,25500,11
15,81,1,1,16,2,6,6,20400,13
15,69,1,5,21,1,6,6,13300,15
15,44,1,1,18,1,4,8,43400,17
15,49,4,1,21,2,6,6,0,11
15,8,1,5,6,2,NA,9,NA,13
15,4,1,5,1,2,NA,9,NA,15
15,88,1,2,16,2,6,1,31000,21
15,61,1,5,19,1,1,1,38400,33
15,54,1,1,16,2,3,6,21000,7
15,58,1,1,16,1,1,6,49200,7
15,27,1,5,16,1,1,6,42000,10
15,23,1,5,19,1,3,6,0,8
15,48,1,3,20,2,6,1,5400,17
15,17,1,5,14,2,6,9,0,14
15,11,1,5,8,1,NA,9,NA,15
15,10,1,5,7,2,NA,9,NA,11
15,50,1,5,21,2,2,1,14000,9
15,34,3,5,21,2,1,6,20000,40
15,4,1,5,1,2,NA,9,NA,48
15,34,1,5,20,1,1,2,50000,106
15,71,1,1,16,1,6,1,66300,10
15,74,5,1,16,2,6,6,44100,13
15,54,1,1,20,1,1,7,30000,3
15,25,1,5,20,1,1,9,35000,4
15,21,1,1,19,1,1,1,50000,12
15,22,1,1,15,2,1,1,400,8
15,3,1,5,1,2,NA,1,NA,11
15,0,1,5,NA,1,NA,1,NA,10
15,47,1,5,21,1,1,7,50000,28
15,54,1,5,19,2,1,6,22400,30
15,82,1,2,14,2,6,6,17800,22
15,38,1,3,21,2,1,6,41100,19
15,13,1,5,11,1,NA,6,NA,18
15,43,1,3,18,1,1,7,20300,20
15,64,1,5,23,2,1,7,90020,23
15,72,1,1,17,1,6,1,15800,12
15,62,1,1,16,2,1,6,60000,15
15,65,1,3,16,1,6,6,33600,14
15,49,1,1,19,1,1,6,15020,13
15,45,1,1,21,2,1,6,115020,11
15,40,1,3,21,2,1,6,72000,8
15,55,1,5,21,2,1,6,6000,15
15,44,1,5,22,2,2,1,50000,15
15,2,1,5,NA,2,NA,9,NA,15
15,52,1,5,13,1,6,6,6000,12
15,76,5,1,16,1,6,6,2800,12
15,69,4,1,16,2,6,6,6500,14
15,58,1,2,16,1,1,6,44550,14
15,25,1,1,20,1,1,6,31000,22
15,2,1,5,NA,2,NA,6,NA,22
15,1,1,5,NA,2,NA,6,NA,22
15,23,1,1,19,2,6,6,0,20
15,49,1,1,22,1,4,1,104600,11
15,50,4,1,16,2,6,6,0,13
15,62,1,3,16,2,6,7,11020,10
15,22,1,5,18,1,3,7,0,15
15,23,5,5,18,1,1,7,17000,22
15,2,1,5,NA,1,NA,7,NA,14
15,0,1,5,NA,1,NA,7,NA,14
15,22,5,5,18,2,3,7,0,19
15,45,1,1,19,2,1,1,49130,17
15,47,1,1,21,1,1,1,114000,14
15,35,1,1,21,2,1,1,33000,16
15,12,1,5,9,2,NA,1,NA,12
15,11,1,5,7,2,NA,1,NA,13
15,9,1,5,5,2,NA,1,NA,13
15,7,1,5,3,2,NA,1,NA,13
15,39,1,1,21,1,1,6,42000,22
15,44,4,1,21,2,1,6,10000,19
15,56,1,1,16,1,1,6,78000,14
15,55,1,1,16,2,6,6,2000,14
15,24,1,5,19,2,1,6,7200,16
15,36,1,5,23,2,1,6,145000,20
15,55,4,5,19,2,1,6,16000,23
15,74,1,3,22,1,6,1,26800,16
15,62,1,3,19,2,6,1,7600,35
15,53,1,1,19,1,1,6,325000,14
15,49,1,1,20,2,1,6,13000,12
15,22,1,5,19,2,1,6,21550,13
15,19,1,5,16,1,6,6,80,13
15,83,1,2,12,2,6,7,30400,5
15,54,1,1,16,2,6,7,0,3
15,35,1,1,21,2,1,7,22100,4
15,13,1,5,10,2,NA,7,NA,4
15,5,1,5,2,1,NA,7,NA,3
15,4,1,5,1,2,NA,7,NA,4
15,56,1,3,16,2,6,7,24000,6
15,34,1,1,17,1,1,7,80000,5
15,89,1,2,11,2,6,7,15000,9
15,25,1,5,19,1,1,9,39200,19
15,2,1,5,NA,2,NA,9,NA,8
15,57,1,3,20,2,1,1,5500,17
15,66,1,2,21,1,1,9,41320,32
15,59,3,1,21,1,1,6,18000,18
15,59,3,1,21,2,1,6,47000,18
15,25,1,5,16,1,1,9,24800,35
15,24,1,1,19,1,4,1,36000,24
15,26,1,1,20,2,6,1,0,15
15,83,1,3,18,2,6,6,8700,7
15,53,1,3,18,2,1,1,64230,17
15,50,1,5,19,1,6,1,9400,15
15,77,1,2,19,1,6,1,39900,28
15,34,1,3,21,2,1,1,80100,22
15,6,1,5,2,1,NA,1,NA,24
15,28,1,5,21,1,1,1,100000,23
15,34,1,1,16,1,1,7,25200,23
15,31,1,1,16,2,6,7,9600,23
15,14,1,5,11,1,NA,7,NA,25
15,11,1,5,8,2,NA,7,NA,24
15,8,1,5,5,2,NA,7,NA,24
15,1,1,5,NA,1,NA,7,NA,26
15,63,1,1,16,1,1,6,27000,39
15,42,5,1,20,2,6,6,0,40
15,15,1,5,12,2,NA,6,0,29
15,40,1,5,19,1,3,9,12000,31
15,33,1,5,16,1,1,1,39200,46
15,29,1,5,18,2,1,1,10000,24
15,34,1,5,16,2,1,1,7800,18
15,61,1,1,21,1,1,6,18000,4
15,57,1,1,16,2,1,2,10000,4
15,74,1,1,21,1,6,7,16500,11
15,71,1,1,16,2,6,7,29100,27
15,38,1,5,20,1,1,1,34100,19
15,53,1,1,19,2,1,9,80200,19
15,59,1,1,21,1,1,6,85220,19
15,16,1,5,13,1,6,9,0,16
15,58,1,5,21,2,1,1,10000,5
15,46,1,5,16,1,2,1,37820,6
15,58,1,5,19,2,6,6,0,25
15,75,4,2,21,2,6,6,38000,10
15,32,1,1,19,1,1,9,55000,7
15,29,1,1,21,2,1,9,22300,7
15,10,1,5,8,1,NA,9,NA,5
15,0,1,5,NA,2,NA,9,NA,6
15,62,1,1,19,2,6,9,15200,17
15,62,1,1,16,1,6,1,16200,12
15,59,1,1,19,1,6,9,74600,22
15,59,1,1,21,2,6,6,0,23
15,30,1,5,22,2,1,9,43200,23
15,11,1,5,8,2,NA,9,NA,15
15,32,5,1,24,1,1,1,50300,16
15,31,5,1,21,2,1,1,32000,21
15,3,1,5,2,1,NA,1,NA,22
15,0,1,5,NA,1,NA,1,NA,22
15,79,4,1,20,2,6,6,18110,7
15,83,4,1,16,1,6,6,26400,8
15,37,1,1,20,1,3,6,49000,56
15,31,1,1,16,2,1,1,28000,66
15,12,1,5,8,2,NA,9,NA,39
15,9,1,5,5,1,NA,9,NA,50
15,5,1,5,1,1,NA,9,NA,50
15,3,1,5,1,2,NA,9,NA,62
15,47,1,5,20,2,1,9,88000,18
15,55,3,5,21,2,1,9,30000,15
15,64,1,1,13,1,1,6,41000,43
15,27,1,5,19,2,1,9,35000,48
15,7,1,5,3,1,NA,9,NA,42
15,85,1,2,15,2,6,6,18800,16
15,50,1,5,16,2,6,6,0,17
15,50,1,1,13,1,1,7,109000,5
15,45,1,1,19,2,1,1,18000,4
15,26,1,5,16,1,3,9,3000,6
15,23,1,5,16,1,6,9,0,6
15,14,1,5,11,1,NA,9,NA,3
15,61,1,1,14,1,6,7,11900,19
15,58,1,1,16,2,6,8,3000,15
15,15,1,5,12,1,NA,1,3000,15
15,51,2,1,19,2,1,7,72000,44
15,47,1,1,16,1,3,1,40000,27
15,20,1,5,19,2,6,9,4110,30
15,18,1,5,17,1,1,9,8200,55
15,0,1,5,NA,1,NA,9,NA,41
15,24,2,5,19,1,2,7,10100,56
15,77,1,3,16,2,6,1,21600,10
15,49,1,3,17,1,6,1,10800,8
15,87,1,2,10,2,6,6,0,19
15,39,1,1,23,2,1,9,60000,19
15,34,1,1,20,1,1,1,87000,24
15,38,1,5,22,1,1,6,17400,15
15,63,1,1,19,1,1,9,60000,25
15,46,1,1,16,2,1,6,31000,16
15,51,1,5,21,2,1,6,60300,13
15,81,1,1,16,1,6,7,21000,14
15,77,1,1,16,2,6,7,8600,24
15,49,1,1,21,2,1,7,80000,11
15,50,4,1,19,1,1,7,10230,11
15,16,1,5,13,1,6,7,0,8
15,11,1,5,9,1,NA,7,NA,7
15,25,1,1,19,1,4,1,105000,19
15,23,1,1,19,2,6,1,69500,15
15,3,1,5,1,2,NA,1,NA,20
15,8,1,5,5,1,NA,1,NA,17
15,43,1,3,16,2,1,1,67000,21
15,80,1,2,12,2,6,1,21700,30
15,60,1,3,20,2,1,6,91200,8
15,24,1,5,21,1,1,8,25000,14
15,28,1,5,21,1,1,1,26000,30
15,24,1,5,21,2,1,1,25000,12
15,23,1,5,19,2,1,1,18000,13
15,83,1,2,16,1,6,6,26400,11
15,60,1,1,16,1,1,7,35100,4
15,65,4,1,16,2,1,1,35080,2
15,42,1,1,20,2,4,1,48000,15
15,49,1,1,19,1,6,1,52000,8
15,10,1,5,7,2,NA,1,NA,12
15,75,4,1,1,2,6,6,6980,11
15,55,1,1,19,1,1,6,52520,12
15,30,1,1,19,1,1,6,52010,14
15,25,1,1,21,2,1,6,17600,16
15,10,1,5,8,2,NA,9,NA,11
15,1,1,5,NA,2,NA,9,NA,12
15,27,1,1,21,1,4,1,20000,22
15,26,1,1,20,2,1,9,15120,15
15,93,1,3,12,2,6,6,3000,12
15,70,1,1,14,1,6,1,31600,16
15,73,1,1,16,2,6,6,13000,19
15,93,1,2,23,1,6,1,24000,24
15,93,1,2,12,1,6,6,30000,10
15,32,1,1,21,2,1,9,100200,24
15,34,1,1,21,1,1,6,60000,20
15,28,1,5,21,1,1,6,83000,16
15,61,1,1,23,1,1,6,283000,13
15,66,1,1,22,2,6,6,16800,15
15,23,1,5,21,1,6,6,0,13
15,60,1,1,21,2,1,6,52750,11
15,61,1,1,22,1,6,6,6500,13
15,24,1,5,19,1,1,6,40000,14
15,74,1,1,24,1,1,6,56800,15
15,32,1,5,21,1,1,6,40000,17
15,38,3,1,22,1,1,6,20200,14
15,23,5,5,16,1,1,6,9500,12
15,22,4,5,19,1,1,6,17100,12
15,38,1,1,21,2,1,2,45000,76
15,39,1,1,21,1,1,2,120000,77
15,14,1,5,11,1,NA,2,NA,58
15,7,1,5,4,1,NA,2,NA,58
15,44,1,1,24,2,1,6,70150,12
15,55,1,1,22,1,1,6,47840,13
15,39,2,1,16,1,1,7,44300,11
15,71,1,2,20,2,6,1,18800,12
15,18,1,5,16,2,6,1,0,25
15,20,1,5,16,1,4,9,24000,19
15,23,1,5,16,1,1,9,30000,63
15,25,1,5,21,2,1,9,42000,71
15,25,1,5,18,1,4,9,90000,86
15,20,5,5,14,1,6,9,0,22
15,20,1,5,20,1,1,1,43000,29
15,82,1,3,13,1,6,6,21600,5
15,54,1,1,18,1,1,1,72400,16
15,51,4,1,22,2,1,9,30400,14
15,18,1,5,18,1,6,1,2000,25
15,16,1,5,13,2,6,1,0,23
15,64,1,5,21,1,6,6,16400,13
15,76,1,2,16,2,6,1,54000,24
15,41,1,1,19,1,1,6,40000,15
15,37,1,1,19,2,1,6,27000,14
15,0,1,5,NA,1,NA,6,NA,17
15,61,1,3,21,1,1,1,22900,7
15,56,1,3,20,1,1,1,25000,7
15,56,1,1,21,2,1,7,87000,17
15,61,1,1,21,1,6,6,69200,11
15,33,1,5,20,2,1,7,45000,17
15,7,1,5,4,1,NA,7,NA,10
15,43,1,5,11,1,1,1,30000,17
15,76,5,2,16,2,6,6,29900,13
15,69,1,3,21,1,1,1,79100,12
15,38,1,1,21,1,1,9,108000,12
15,41,4,1,19,2,1,6,41200,17
15,3,1,5,1,1,NA,9,NA,13
15,93,1,2,16,1,6,6,18100,12
15,18,1,5,16,1,1,8,18000,9
15,18,1,5,16,2,1,8,11000,33
15,18,1,5,14,2,6,8,0,33
15,68,1,1,19,1,6,6,14000,21
15,65,1,1,16,2,1,1,34000,16
15,89,1,1,16,1,6,6,17000,11
15,83,1,1,16,2,6,6,8200,13
15,81,1,5,16,2,6,6,55700,11
15,44,4,1,19,1,1,6,80000,36
15,36,1,1,22,2,1,6,55000,34
15,10,1,5,7,2,NA,6,NA,26
15,6,1,5,3,1,NA,6,NA,33
15,6,1,5,3,1,NA,6,NA,33
15,61,1,2,20,2,1,6,60000,41
15,65,1,3,21,2,1,1,110000,13
15,37,1,5,21,2,1,9,38000,15
15,32,1,1,16,2,1,7,6000,46
15,39,1,1,18,1,1,7,47000,36
15,16,1,5,13,1,6,7,0,36
15,13,1,5,10,2,NA,7,NA,45
15,6,1,5,4,1,NA,7,NA,31
15,2,1,5,NA,2,NA,7,NA,35
15,0,1,5,NA,1,NA,7,NA,31
15,18,1,1,14,2,6,6,0,35
15,20,1,5,16,2,1,7,6000,33
15,69,1,1,20,2,1,6,80900,19
15,71,1,1,20,1,1,6,60100,21
15,46,1,4,19,1,1,6,108000,21
15,51,1,5,19,1,1,6,47000,36
15,60,1,1,19,1,1,6,42100,12
15,66,1,1,20,2,1,1,12700,10
15,17,1,5,16,1,3,2,2400,20
15,43,1,1,18,2,1,9,25000,13
15,44,1,1,19,1,6,9,0,14
15,79,1,1,16,1,6,9,33000,12
15,56,1,1,20,1,6,1,43800,4
15,56,1,1,22,2,6,9,8500,10
15,37,1,1,16,2,1,6,40000,14
15,37,4,1,19,1,6,6,0,12
15,20,1,5,20,1,1,6,4700,16
15,18,1,5,15,1,1,6,18000,6
15,16,1,5,13,2,6,6,0,19
15,29,1,5,16,1,6,9,0,19
15,52,1,1,22,2,1,6,65200,14
15,56,1,1,21,1,6,6,0,14
15,15,1,5,12,1,NA,6,0,14
15,12,1,5,9,2,NA,6,NA,10
15,38,1,3,19,1,1,6,42000,20
15,13,1,5,12,2,NA,9,NA,15
15,50,1,1,21,1,1,6,60200,15
