"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
32,18,1,5,19,2,6,6,1,0,14
32,20,5,5,12,1,3,1,2,8000,25
32,0,1,5,NA,2,NA,1,2,NA,28
32,14,5,5,11,1,NA,1,2,NA,27
32,55,5,5,16,1,1,1,2,18000,31
32,44,5,5,12,2,6,1,2,0,29
32,16,5,5,12,2,1,1,2,800,22
32,66,1,1,18,1,6,1,1,16800,16
32,61,1,1,19,2,6,1,1,19000,17
32,34,5,5,15,2,1,2,1,23800,34
32,7,5,5,2,1,NA,2,1,NA,42
32,5,1,5,2,2,NA,2,1,NA,43
32,35,5,5,13,1,1,2,1,21000,38
32,50,1,1,21,2,1,1,1,69000,20
32,48,1,1,16,1,1,1,1,42900,20
32,20,1,5,18,2,2,1,1,14500,21
32,0,1,5,NA,2,NA,1,1,NA,19
32,54,1,2,19,2,1,1,1,52000,15
32,35,1,3,16,1,1,1,1,28300,20
32,70,1,2,19,2,6,3,1,59000,3
32,45,5,1,12,1,1,1,6,24100,16
32,45,5,1,19,2,1,1,6,19200,11
32,14,5,5,11,1,NA,1,6,NA,15
32,9,5,5,6,2,NA,1,6,NA,13
32,20,5,5,20,2,1,1,6,2900,15
32,51,1,3,22,2,1,1,1,65000,14
32,19,4,5,17,2,3,1,1,2000,9
32,29,5,1,19,1,1,1,2,3500,46
32,32,5,1,16,2,1,1,2,15000,41
32,7,5,5,3,1,NA,1,2,NA,44
32,1,1,5,NA,1,NA,1,2,NA,48
32,81,1,3,14,2,6,2,1,15600,11
32,45,4,1,16,2,1,8,2,33000,11
32,48,4,1,9,1,1,8,2,30000,14
32,21,1,1,19,2,6,8,2,1000,13
32,19,1,5,16,2,1,8,2,11000,14
32,11,1,5,8,1,NA,8,2,NA,13
32,0,1,5,NA,1,NA,8,2,NA,16
32,21,1,1,14,1,1,9,24,24000,12
32,59,4,1,21,1,1,6,1,44000,10
32,49,4,1,20,2,2,6,1,24000,12
32,24,1,5,19,1,1,6,1,12000,12
32,22,1,5,21,2,1,6,1,20000,11
32,16,1,5,14,1,6,6,1,0,12
32,80,5,2,23,2,6,6,1,9600,14
32,77,1,1,19,1,6,1,1,22000,12
32,64,1,1,18,2,1,1,1,19600,11
32,42,5,1,23,1,1,1,5,86000,21
32,38,5,1,21,2,1,1,5,38400,19
32,10,5,5,8,1,NA,1,5,NA,19
32,6,1,5,4,2,NA,1,5,NA,19
32,5,1,5,2,2,NA,1,5,NA,19
32,71,1,1,18,1,2,1,1,39000,30
32,54,1,1,18,2,1,1,2,31000,19
32,78,1,3,11,1,6,1,1,13000,19
32,48,1,5,16,1,1,1,1,9300,16
32,43,3,4,17,1,6,1,1,400,22
32,55,1,4,17,1,1,1,1,37000,10
32,37,4,5,24,2,1,6,1,150000,16
32,25,1,1,19,2,1,1,1,25000,44
32,27,1,1,19,1,1,3,1,20200,28
32,27,1,1,19,1,1,9,1,113000,11
32,27,1,1,19,2,1,1,1,10000,13
32,1,1,5,NA,1,NA,9,1,NA,10
32,37,1,1,16,1,1,1,1,93000,16
32,38,1,1,18,2,1,1,1,40800,15
32,17,1,5,14,1,1,1,1,3700,15
32,12,1,5,9,2,NA,1,1,NA,15
32,8,1,5,5,1,NA,1,1,NA,16
32,67,1,1,16,1,6,1,1,22600,15
32,62,1,1,16,2,1,1,1,36300,18
32,55,1,4,16,1,1,2,1,20600,24
32,58,1,1,19,1,1,2,1,28000,28
32,59,1,1,10,2,6,2,1,0,32
32,23,1,5,16,2,1,2,1,8700,35
32,32,1,1,20,1,4,1,1,43000,14
32,34,1,1,20,2,6,1,2,0,9
32,7,3,5,4,1,NA,1,2,NA,12
32,6,1,5,3,1,NA,1,2,NA,11
32,26,5,1,16,1,1,1,2,28000,11
32,26,5,1,12,2,1,1,2,350,10
32,8,5,5,2,2,NA,1,2,NA,12
32,3,1,5,1,2,NA,1,2,NA,13
32,2,1,5,NA,2,NA,1,2,NA,13
32,22,5,1,16,1,1,1,2,20800,15
32,57,5,1,1,2,6,1,2,0,14
32,50,5,1,12,1,1,1,2,21500,15
32,23,5,1,12,2,6,1,2,0,13
32,2,1,5,NA,1,NA,1,2,NA,15
32,68,1,1,19,2,6,1,1,60000,38
32,75,1,1,14,1,6,1,1,11100,41
32,64,1,1,22,1,1,2,1,53000,18
32,54,1,1,19,2,1,2,1,44020,12
32,46,4,1,19,1,2,6,1,101000,14
32,46,1,1,21,2,6,1,1,0,19
32,10,1,5,8,1,NA,9,1,NA,11
32,8,1,5,8,2,NA,9,1,NA,16
32,48,1,3,19,2,1,3,1,35800,7
32,27,1,5,16,2,6,2,1,22000,31
32,6,1,5,3,1,NA,2,1,NA,40
32,4,1,5,1,2,NA,2,1,NA,33
32,62,1,3,23,1,3,2,1,27700,30
32,46,5,1,24,1,1,1,13,76500,14
32,44,1,1,21,2,1,1,1,38000,13
32,11,1,5,8,2,NA,1,1,NA,14
32,19,1,5,16,2,6,1,1,0,7
32,15,1,5,12,2,NA,1,1,0,11
32,69,4,5,16,1,6,6,1,6000,21
32,48,4,3,19,1,3,6,1,20300,14
32,12,1,5,10,1,NA,6,1,NA,16
32,7,1,5,5,1,NA,6,1,NA,16
32,61,1,1,21,2,6,1,1,60000,14
32,65,1,1,23,1,1,1,1,328000,15
32,27,1,5,19,1,1,1,1,5000,20
32,46,1,5,19,1,3,1,1,0,13
32,48,1,3,21,2,1,1,1,90000,36
32,19,1,5,12,2,6,1,1,0,26
32,17,1,5,15,1,1,1,1,8000,36
32,52,1,3,16,1,1,1,2,8400,44
32,51,1,3,19,1,3,1,1,39100,40
32,65,1,1,17,1,1,1,1,86000,14
32,59,1,1,19,2,1,1,1,12000,14
32,29,1,5,18,1,3,1,1,33100,19
32,21,1,5,19,1,1,1,1,12000,18
32,20,1,5,13,1,6,1,1,920,16
32,35,1,1,22,1,1,6,1,53300,11
32,33,3,1,19,2,1,7,1,28000,19
32,11,3,5,7,1,NA,9,1,NA,11
32,7,1,5,3,2,NA,9,1,NA,11
32,73,1,1,11,2,6,1,1,7420,16
32,91,1,1,11,1,6,1,1,27400,22
32,58,1,1,22,1,1,1,1,125300,17
32,57,1,1,21,2,1,1,1,41090,17
32,78,1,2,19,2,6,1,1,18700,53
32,79,1,2,7,1,6,8,2,17100,11
32,74,4,2,16,2,6,1,1,19800,14
32,61,1,1,22,2,1,1,1,13000,12
32,67,1,1,19,1,1,1,1,52700,12
32,54,1,3,18,1,1,1,1,50000,14
32,18,1,5,15,2,6,1,1,0,10
32,60,1,1,20,1,1,1,1,30000,12
32,60,1,1,20,2,1,1,1,37000,12
32,39,1,1,19,1,1,1,1,90000,51
32,32,1,1,18,2,3,1,1,150,65
32,9,1,5,6,2,NA,1,1,NA,55
32,2,1,5,NA,2,NA,1,1,NA,44
32,68,1,1,18,2,6,1,1,8700,52
32,75,1,1,18,1,6,1,1,16800,53
32,32,1,1,19,2,1,1,1,35000,32
32,37,3,1,19,1,1,1,1,90000,37
32,11,1,5,8,2,NA,1,1,NA,33
32,9,1,5,6,2,NA,1,1,NA,33
32,3,1,5,1,1,NA,1,1,NA,35
32,1,1,5,NA,2,NA,1,1,NA,39
32,31,1,1,16,2,1,1,1,18800,38
32,11,1,5,8,1,NA,1,1,NA,33
32,1,1,5,NA,1,NA,1,1,NA,34
32,68,4,2,23,2,1,6,1,28000,13
32,41,4,1,24,1,1,6,1,57000,22
32,5,1,5,2,2,NA,6,1,NA,20
32,1,1,5,NA,2,NA,6,1,NA,18
32,34,5,1,22,2,1,6,1,44000,19
32,81,1,1,16,1,6,1,1,43400,13
32,76,1,1,16,2,6,1,1,0,12
32,49,4,1,9,2,1,1,2,10000,31
32,50,4,1,9,1,1,1,2,30000,44
32,27,1,5,21,2,1,1,2,15000,34
32,26,1,3,16,1,1,1,2,7200,41
32,18,1,5,16,1,1,1,2,15000,28
32,5,1,5,2,2,NA,1,2,NA,35
32,2,1,5,NA,2,NA,1,2,NA,35
32,58,1,4,14,2,1,2,1,5000,13
32,35,1,1,16,2,1,1,1,57900,16
32,55,1,1,18,1,6,1,1,-7100,17
32,16,1,5,13,2,6,1,1,0,15
32,53,1,1,16,1,1,1,1,52000,15
32,50,1,1,12,2,6,1,1,0,14
32,73,1,2,16,2,6,1,1,18100,15
32,32,1,3,18,2,1,2,1,115000,12
32,14,1,5,12,2,NA,2,1,NA,15
32,9,1,5,7,1,NA,2,1,NA,14
32,91,1,2,12,2,6,2,1,24000,10
32,29,5,1,17,2,1,6,1,28000,14
32,5,1,5,2,1,NA,6,1,NA,12
32,19,5,5,15,2,1,6,1,15000,13
32,57,4,1,1,2,6,6,1,0,15
32,54,4,1,1,1,6,6,1,34000,20
32,83,1,1,18,1,6,1,1,36800,13
32,82,1,1,16,2,6,1,1,16400,13
32,59,4,1,1,1,1,6,1,1800,21
32,46,5,1,1,2,6,6,1,0,16
32,14,1,5,12,1,NA,6,1,NA,14
32,13,1,5,11,1,NA,6,1,NA,14
32,9,1,5,6,1,NA,6,1,NA,14
32,36,1,3,19,2,1,2,1,15000,29
32,16,3,5,13,1,6,2,1,0,24
32,43,1,1,20,1,4,1,1,48000,57
32,35,1,1,16,2,1,8,24,42000,54
32,15,1,4,11,2,NA,8,24,0,53
32,61,4,1,11,2,1,1,2,25000,11
32,73,4,1,11,1,6,1,2,8400,14
32,25,1,5,19,2,1,1,2,25000,12
32,43,4,3,21,1,1,1,1,62000,53
32,20,3,5,14,1,6,8,19,0,34
32,50,1,5,19,2,1,1,1,55900,30
32,21,1,5,16,1,1,1,1,45000,38
32,26,1,3,17,2,1,8,2,63000,17
32,6,1,5,4,1,NA,8,2,NA,22
32,4,1,5,1,2,NA,8,2,NA,25
32,24,1,5,16,2,1,8,2,18000,22
32,45,1,1,20,1,4,2,1,48900,16
32,45,1,1,19,2,6,2,1,0,15
32,21,2,5,19,2,1,2,1,6800,19
32,17,1,5,14,1,6,2,1,0,15
32,13,1,5,11,2,NA,2,1,NA,15
32,87,1,2,12,2,6,1,1,28000,7
32,33,1,3,21,1,1,1,1,32000,23
32,35,1,1,14,1,3,8,2,25000,54
32,41,1,1,12,2,6,8,2,0,49
32,12,1,5,9,2,NA,8,2,NA,53
32,7,1,5,4,1,NA,8,2,NA,49
32,4,1,5,1,2,NA,8,2,NA,46
32,45,4,2,16,2,1,8,1,18000,19
32,19,1,5,18,2,4,8,2,2400,21
32,18,1,5,13,1,3,8,2,24000,18
32,74,5,1,9,1,6,8,2,0,28
32,69,5,1,9,2,6,8,2,0,17
32,71,1,1,21,1,6,1,1,51000,11
32,58,1,1,19,2,6,1,1,5500,10
32,50,5,1,18,2,1,8,2,23000,14
32,53,1,1,20,1,1,8,2,36000,19
32,63,1,5,19,1,6,1,1,19980,15
32,28,1,5,19,1,1,1,1,60000,35
32,30,1,1,16,1,1,1,2,30000,44
32,28,1,1,19,2,1,1,1,25000,43
32,71,1,1,21,2,6,1,1,71100,12
32,70,1,1,16,1,1,1,1,26000,11
32,56,1,1,19,2,6,6,1,15000,11
32,55,1,1,16,1,1,6,1,26700,12
32,74,1,1,19,1,6,1,1,36000,15
32,43,1,1,21,2,6,1,1,0,11
32,45,1,1,22,1,1,1,1,196000,12
32,7,1,5,5,2,NA,1,1,NA,12
32,3,1,5,1,1,NA,1,1,NA,12
32,64,1,1,16,2,1,1,1,9390,17
32,62,1,1,19,1,3,1,1,14100,17
32,87,1,2,17,2,6,1,1,16300,13
32,62,1,1,22,1,1,1,1,164200,15
32,60,1,1,21,2,1,1,1,101500,16
32,91,1,2,10,2,6,1,1,11100,15
32,67,1,3,20,1,6,1,1,95500,21
32,73,1,3,11,2,6,1,1,14600,17
32,30,1,5,20,2,1,1,1,11000,21
32,3,1,5,1,2,NA,1,1,NA,25
32,29,1,5,21,2,1,1,1,36000,13
32,29,1,5,12,1,6,1,1,0,21
32,65,1,3,23,1,6,2,1,52000,14
32,59,1,1,16,2,1,1,1,52000,15
32,53,1,1,19,1,1,1,1,12000,16
32,59,1,5,18,1,1,1,1,34000,10
32,22,4,5,18,2,1,1,1,30000,14
32,27,3,3,18,1,1,9,1,75000,7
32,25,1,5,16,2,1,1,1,28000,13
32,70,1,1,19,1,1,1,1,116600,10
32,58,1,1,22,2,1,1,1,100000,12
32,33,1,5,16,1,1,1,1,-1200,14
32,84,1,2,12,2,6,1,1,30200,17
32,27,1,5,16,1,1,1,1,75000,16
32,55,1,1,21,2,2,6,1,4000,14
32,55,1,1,19,1,2,1,1,98000,16
32,23,1,5,19,1,1,9,1,40000,19
32,68,1,1,17,1,6,1,1,2700,32
32,68,4,1,16,2,1,6,1,10000,26
32,71,5,3,11,2,6,6,1,5000,31
32,48,1,3,16,1,1,1,1,45000,15
32,54,1,1,16,2,6,1,1,11000,42
32,52,1,1,19,1,1,1,1,80000,86
32,20,1,1,18,2,3,1,1,11000,79
32,10,1,5,6,1,NA,1,1,NA,150
32,20,1,1,16,1,1,1,1,14400,75
32,31,1,5,21,1,1,1,1,75050,17
32,28,1,5,22,2,1,1,1,47000,16
32,52,1,3,16,2,1,1,2,38000,4
32,30,1,5,19,1,6,3,2,50000,7
32,27,1,5,19,1,1,3,2,51400,5
32,55,1,3,16,1,1,1,1,80000,38
32,20,1,5,14,2,6,1,1,0,38
32,56,5,5,16,1,1,6,1,24000,13
32,69,1,5,16,1,6,1,1,17000,13
32,62,5,3,15,1,1,1,1,35000,13
32,79,1,1,16,1,6,1,1,118800,13
32,69,1,1,22,2,6,1,1,74800,13
32,81,1,1,19,1,6,1,1,22830,18
32,79,1,1,16,2,6,1,1,8000,18
32,82,1,1,18,2,6,1,1,30800,17
32,71,1,1,16,1,1,1,1,30000,16
32,36,1,5,21,1,1,1,1,38000,40
32,60,1,1,16,2,1,1,1,41000,11
32,63,1,1,22,1,1,1,1,7900,12
32,31,1,1,21,1,1,6,1,96550,10
32,30,1,1,19,2,6,1,1,0,12
32,2,1,5,NA,2,NA,9,1,NA,13
32,57,4,1,9,1,1,2,1,20800,13
32,46,5,1,7,2,3,2,1,0,13
32,13,1,5,10,1,NA,2,1,NA,16
32,12,1,5,8,1,NA,2,1,NA,16
32,6,1,5,1,2,NA,2,1,NA,14
32,44,1,4,20,2,1,1,1,21000,13
32,18,1,1,16,1,1,1,1,6400,13
32,4,1,5,1,2,NA,1,1,NA,14
32,70,1,1,16,1,6,3,1,20900,4
32,65,1,1,16,2,6,3,1,9600,4
32,54,1,1,15,2,1,1,1,25000,11
32,60,1,1,16,1,6,1,1,25000,12
32,81,1,2,17,1,6,1,1,28800,12
32,50,1,3,16,1,1,1,1,38000,15
32,40,5,3,13,1,1,8,2,19100,13
32,14,1,5,11,1,NA,8,2,NA,12
32,47,4,3,22,1,1,1,11,139000,22
32,39,1,3,21,2,1,1,1,14400,18
32,29,1,5,21,2,1,2,1,65000,18
32,25,1,5,17,1,6,1,23,13500,10
32,80,1,2,17,1,6,1,1,26000,11
32,78,1,1,17,1,6,1,1,31700,14
32,70,1,1,15,2,6,1,1,9900,12
32,64,1,1,21,1,6,1,1,13400,14
32,64,3,1,18,2,6,1,23,40600,8
32,82,1,1,19,1,6,1,1,18000,17
32,81,1,1,19,2,6,1,1,8800,15
32,52,1,3,22,2,1,1,1,79300,17
32,44,5,1,21,1,1,8,2,40600,7
32,49,5,1,19,2,1,8,2,28000,6
32,56,1,2,21,2,6,1,1,75000,16
32,48,1,5,16,1,1,1,1,400,12
32,47,1,1,17,2,1,1,1,65000,16
32,34,1,3,14,1,1,1,1,40000,55
32,31,1,3,16,2,1,1,1,20000,59
32,66,1,1,16,2,6,1,1,7000,17
32,72,1,1,20,1,6,1,1,16100,16
32,57,1,3,19,1,6,1,1,115000,31
32,27,1,1,21,1,2,1,1,94400,12
32,26,1,1,21,2,1,1,1,35000,13
32,30,1,5,21,1,2,1,1,44000,14
32,31,1,1,19,2,1,1,2,45000,17
32,41,4,1,14,1,1,1,2,65000,20
32,11,1,5,7,1,NA,1,2,NA,19
32,10,1,5,6,1,NA,1,2,NA,19
32,30,4,3,18,2,1,1,2,35000,30
32,9,1,5,6,2,NA,1,2,NA,33
32,7,1,5,4,2,NA,1,2,NA,32
32,60,4,2,9,2,1,1,2,27050,27
32,61,1,2,19,1,1,1,1,106000,13
32,66,1,1,19,1,6,1,1,9000,51
32,62,1,1,20,2,1,1,1,49000,58
32,58,1,1,16,1,3,3,1,53700,33
32,52,1,1,12,2,6,1,1,0,37
32,52,1,3,19,2,3,1,1,75000,44
32,49,1,3,16,2,1,1,1,24000,14
32,12,1,5,10,2,NA,1,1,NA,13
32,49,1,3,13,1,1,1,1,33000,21
32,78,1,3,19,1,6,3,1,32100,7
32,42,1,5,21,1,1,1,1,42000,18
32,56,5,3,1,1,3,8,2,40900,12
32,14,1,5,10,2,NA,8,2,NA,12
32,13,1,5,9,2,NA,8,2,NA,12
32,29,5,5,13,1,1,8,2,29300,11
32,47,1,1,13,1,1,1,1,25000,14
32,40,5,1,16,2,1,6,1,25000,14
32,74,1,2,16,2,1,1,1,32000,17
32,69,1,1,18,2,6,1,1,14400,14
32,68,1,1,16,1,6,1,1,16800,14
32,44,1,5,16,1,6,1,1,6500,16
32,33,1,5,21,2,1,2,1,40000,9
32,31,1,1,16,2,1,1,1,12000,37
32,38,1,1,16,1,1,1,1,75000,40
32,5,1,5,2,2,NA,1,1,NA,34
32,40,1,3,17,2,1,1,1,20000,11
32,10,1,5,8,2,NA,1,1,NA,13
32,33,1,5,21,1,1,1,1,62000,12
32,62,1,2,16,2,1,1,1,46000,13
32,39,1,1,19,1,3,1,1,15000,18
32,39,1,1,19,2,1,1,1,24000,16
32,15,1,5,13,2,NA,1,1,0,17
32,13,1,5,11,1,NA,1,1,NA,17
32,10,1,5,7,2,NA,1,1,NA,17
32,71,1,2,18,2,6,1,1,7200,14
32,47,1,3,18,2,1,1,1,36000,16
32,46,1,4,14,1,1,1,1,30600,18
32,52,1,1,18,1,1,1,1,17000,13
32,52,1,1,18,2,1,1,1,27000,13
32,18,1,5,20,2,1,1,1,12000,16
32,20,1,5,19,2,6,1,3,0,32
32,20,1,5,19,2,6,1,1,17100,31
32,19,1,5,19,2,6,1,1,26700,19
32,18,1,5,18,2,1,1,1,3000,20
32,46,1,4,16,1,6,1,2,17700,14
32,12,1,5,8,2,NA,3,2,NA,16
32,9,1,5,5,2,NA,3,2,NA,15
32,6,1,5,3,1,NA,3,2,NA,18
32,31,1,5,17,2,1,3,1,20800,8
32,50,4,1,1,1,1,6,1,31000,12
32,43,5,1,16,2,1,6,1,39000,14
32,52,4,1,24,1,1,2,1,160000,11
32,50,4,1,20,2,1,2,1,40000,9
32,52,4,1,16,2,1,6,1,27700,17
32,57,4,1,16,1,1,6,1,12000,16
32,17,1,5,14,2,1,6,1,270,25
32,86,4,2,17,2,6,6,1,34000,17
32,65,1,3,21,2,1,1,1,112000,12
32,50,4,1,19,1,1,8,2,50000,9
32,45,1,1,21,2,1,1,1,28000,15
32,21,1,5,19,2,1,1,2,7000,14
32,18,1,5,16,1,1,1,2,1500,12
32,74,1,1,19,1,6,1,1,15600,11
32,76,1,1,19,2,6,1,1,13200,13
32,23,1,5,16,2,1,2,1,14400,37
32,6,1,5,3,2,NA,2,1,NA,36
32,4,1,5,3,1,NA,2,1,NA,34
32,58,1,1,20,2,6,1,1,0,11
32,69,1,1,18,1,6,1,1,30000,11
32,50,1,1,18,2,1,1,1,32000,35
32,51,5,1,18,1,1,1,1,110600,38
32,51,4,1,18,1,1,6,1,41000,24
32,44,5,1,19,2,1,6,1,41500,18
32,26,5,1,19,1,1,6,1,28000,49
32,25,1,1,20,2,1,6,1,25000,45
32,42,1,1,16,1,1,1,2,80000,39
32,40,1,1,16,2,1,1,1,25000,36
32,5,1,5,2,2,NA,1,2,NA,32
32,4,1,5,1,2,NA,1,2,NA,40
32,18,1,5,16,2,6,1,1,0,26
32,17,1,5,13,2,6,1,1,0,31
32,15,1,5,11,2,NA,1,1,0,31
32,47,1,3,19,2,1,1,1,120200,47
32,44,4,3,19,2,1,1,16,34000,12
32,21,1,5,16,2,1,1,16,28000,13
32,10,1,5,7,2,NA,9,16,NA,12
32,34,1,1,18,2,1,1,2,20000,31
32,42,1,1,16,1,1,1,1,75000,38
32,12,1,5,9,1,NA,1,2,NA,40
32,5,1,5,2,1,NA,1,2,NA,40
32,19,1,5,14,2,1,1,2,12000,44
32,53,1,3,17,2,3,1,2,5000,37
32,25,5,5,14,1,3,1,2,0,48
32,2,1,5,NA,1,NA,1,11,NA,46
32,24,5,5,11,2,6,1,11,8800,36
32,32,1,5,21,2,1,2,1,33000,42
32,65,1,1,20,1,6,1,1,25200,11
32,51,1,1,15,2,1,1,1,45100,12
32,25,1,1,21,1,1,1,1,80000,9
32,24,1,1,21,2,1,1,1,60000,10
32,47,1,4,13,2,3,1,1,26400,36
32,28,1,5,18,2,3,1,1,34400,51
32,6,1,5,1,1,NA,9,1,NA,48
32,54,1,1,19,2,1,1,1,9000,26
32,55,1,1,21,1,1,1,1,80000,22
32,50,1,1,16,1,1,1,1,118350,13
32,58,1,1,19,2,6,1,1,0,12
32,37,1,5,19,1,1,1,1,30000,22
32,9,1,5,6,1,NA,1,1,NA,24
32,5,1,5,2,1,NA,1,1,NA,23
32,38,1,5,19,2,1,1,1,29900,21
32,72,1,2,13,2,6,1,1,23900,12
32,71,1,1,19,1,6,2,1,56300,15
32,70,1,1,19,2,6,2,1,9000,15
32,42,1,5,19,1,1,2,1,35000,17
32,36,1,3,20,2,1,1,2,61700,12
32,15,1,5,11,2,NA,1,2,0,12
32,13,1,5,9,1,NA,1,2,NA,13
32,42,1,3,18,1,1,1,1,87000,7
32,26,1,5,23,2,1,1,2,41000,11
32,27,1,5,21,1,1,1,1,40000,13
32,58,1,3,19,2,3,1,1,14180,15
32,78,1,2,16,2,1,1,1,22700,18
32,74,1,5,19,2,6,1,2,38200,18
32,25,1,1,22,2,1,1,1,36000,13
32,25,1,1,16,1,4,1,1,36000,12
32,60,4,3,19,2,1,6,1,22000,12
32,30,1,1,14,2,6,8,2,0,12
32,36,1,1,14,1,1,8,2,31000,13
32,10,1,5,8,1,NA,8,2,NA,11
32,9,1,5,6,2,NA,8,2,NA,13
32,6,1,5,3,2,NA,8,2,NA,13
32,1,1,5,NA,1,NA,8,2,NA,15
32,16,1,5,14,1,6,8,2,11800,10
32,14,1,5,11,1,NA,8,2,NA,12
32,61,1,3,16,1,6,1,1,25000,10
32,68,1,3,16,2,1,1,1,70310,12
32,48,5,1,21,1,1,1,15,36200,23
32,35,5,1,20,2,6,1,15,0,13
32,13,5,5,10,1,NA,1,15,NA,28
32,11,5,5,8,1,NA,1,15,NA,28
32,61,1,1,16,1,1,1,1,140000,10
32,54,1,1,16,2,1,1,1,6200,9
32,55,1,1,19,2,6,1,1,0,10
32,44,1,1,16,1,1,1,1,28000,10
32,60,1,4,16,2,1,1,1,32300,11
32,59,1,2,16,2,6,1,1,10700,13
32,48,5,5,19,2,1,1,2,25000,31
32,21,5,5,16,2,1,1,2,10000,31
32,18,5,5,14,1,6,1,2,0,25
32,34,5,5,17,1,1,1,2,40000,35
32,30,3,5,21,1,1,6,1,4900,14
32,68,1,3,17,1,6,1,1,90000,10
32,68,1,3,15,2,6,1,1,11100,11
32,32,1,5,17,1,6,2,1,0,17
32,67,1,2,20,2,6,1,1,40840,29
32,65,1,1,21,2,6,1,1,56200,12
32,63,1,1,21,1,1,1,1,69000,11
32,27,1,1,18,1,1,1,1,60000,16
32,24,1,1,18,2,6,1,1,5000,15
32,6,1,5,3,1,NA,1,1,NA,18
32,45,1,1,16,1,1,1,1,75000,34
32,41,1,1,14,2,1,1,1,70000,41
32,27,1,1,19,2,6,1,2,0,46
32,27,1,1,19,1,1,1,1,34000,50
32,5,1,5,2,1,NA,1,2,NA,48
32,3,1,5,1,2,NA,1,2,NA,53
32,59,1,3,22,1,1,1,1,92004,18
32,46,1,1,21,2,1,1,1,70000,15
32,74,1,1,17,1,6,1,1,6000,12
32,32,1,1,19,1,4,1,1,107000,17
32,29,1,1,20,2,1,1,1,1200,19
32,2,1,5,NA,1,NA,1,1,NA,20
32,27,1,5,16,1,1,1,1,83000,11
32,25,1,5,18,2,1,1,1,26400,12
32,35,5,1,12,2,6,1,2,0,12
32,30,5,1,12,1,1,1,2,65000,14
32,4,1,5,1,2,NA,1,2,NA,11
32,1,1,5,NA,2,NA,1,2,NA,11
32,41,4,1,19,1,1,8,7,35000,13
32,17,1,5,14,2,3,8,7,0,12
32,13,1,5,10,1,NA,8,7,NA,12
32,12,1,5,8,2,NA,8,7,NA,14
32,50,5,5,9,1,1,8,7,27000,13
32,38,5,1,12,2,1,8,7,30000,15
32,56,1,1,19,2,1,2,1,80000,33
32,57,1,1,21,1,1,2,1,44000,32
32,20,1,5,16,2,3,2,1,6000,50
32,54,1,1,19,2,1,1,1,10000,18
32,55,1,1,19,1,1,1,1,150000,18
32,51,1,2,16,2,1,1,1,24000,9
32,20,1,5,18,1,6,1,1,0,14
32,43,4,1,19,2,1,9,19,28200,11
32,16,4,5,13,2,6,9,19,0,11
32,9,4,5,6,1,NA,9,19,NA,11
32,50,1,3,19,1,1,1,1,12000,31
32,80,1,3,16,2,6,1,1,19000,32
32,64,4,3,21,2,1,1,1,54000,12
32,39,1,1,21,1,1,1,1,85000,14
32,44,5,1,20,2,1,6,1,23000,11
32,16,3,5,11,2,6,9,1,0,13
32,13,1,5,9,2,NA,9,1,NA,16
32,46,5,1,11,1,1,1,2,43000,25
32,43,5,1,11,2,6,1,2,0,21
32,18,1,5,16,1,6,1,2,0,18
32,12,1,5,9,1,NA,1,2,NA,24
32,3,1,5,1,2,NA,1,2,NA,22
32,44,1,3,19,2,1,3,2,28000,11
32,63,1,4,19,1,6,1,1,8000,15
32,73,1,2,24,2,6,1,1,1800,3
32,49,1,1,17,1,1,1,1,64000,16
32,51,1,1,22,2,1,1,1,49000,13
32,56,1,1,18,1,1,1,1,38500,13
32,48,1,1,22,2,1,1,1,70000,14
32,16,1,5,13,2,3,1,1,0,11
32,14,1,5,12,2,NA,1,1,NA,14
32,29,1,5,22,2,1,1,1,43000,14
32,45,1,3,21,1,1,1,1,206600,11
32,17,1,5,14,1,6,1,1,5800,13
32,14,1,5,12,1,NA,1,1,NA,12
32,31,1,1,21,1,1,1,1,47000,20
32,29,1,1,21,2,1,1,1,68000,18
32,1,1,5,NA,2,NA,1,1,NA,14
32,61,1,3,21,1,1,1,1,33000,18
32,23,1,5,17,1,1,1,1,5000,24
32,51,1,3,15,2,1,1,1,30000,19
32,40,4,5,19,1,1,1,2,60000,13
32,38,4,5,20,2,1,1,2,50000,11
32,59,4,2,19,2,1,6,1,19540,13
32,44,1,2,16,2,1,1,1,40200,7
32,18,1,5,13,2,1,1,1,5000,15
32,49,1,3,16,1,1,1,1,60000,7
32,63,1,1,15,2,1,1,1,4200,12
32,61,1,1,16,1,6,1,1,23400,11
32,40,1,4,19,2,1,1,1,58000,12
32,9,1,5,5,1,NA,9,1,NA,13
32,8,1,5,4,1,NA,9,1,NA,13
32,64,1,3,24,2,1,1,1,108000,18
32,68,1,3,22,1,6,1,1,93000,19
32,42,1,1,21,1,1,1,1,71300,20
32,40,1,1,22,2,1,1,1,54000,17
32,61,1,1,22,1,3,1,1,42200,11
32,51,4,1,21,2,1,6,1,16000,10
32,19,1,5,18,1,1,9,1,900,16
32,62,1,1,22,1,6,1,1,32800,16
32,32,5,1,16,2,6,6,1,0,30
32,11,5,5,10,1,NA,6,1,NA,15
32,65,1,1,21,1,1,1,1,100000,10
32,63,1,1,16,2,6,1,1,17100,12
32,38,5,5,12,1,3,1,2,0,33
32,11,5,5,7,1,NA,1,2,NA,34
32,11,5,5,9,1,NA,1,2,NA,34
