"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
19,45,1,1,21,1,1,1,312400,21
19,12,1,5,9,2,NA,1,NA,16
19,8,1,5,5,1,NA,1,NA,16
19,32,1,1,22,2,1,1,24000,20
19,33,1,1,21,1,1,1,32000,26
19,3,1,5,1,2,NA,1,NA,30
19,18,1,5,16,1,6,1,4000,21
19,44,1,1,16,1,1,1,36000,50
19,38,1,1,16,2,1,1,5920,26
19,17,1,5,14,1,1,1,3600,34
19,15,1,5,12,2,NA,1,0,37
19,49,1,1,19,1,1,1,39010,13
19,48,1,1,16,2,1,1,12000,13
19,61,1,3,11,2,1,1,18300,32
19,66,1,1,18,1,6,1,5400,6
19,66,1,1,20,2,6,1,31500,5
19,61,1,1,16,1,1,1,70000,15
19,50,1,1,16,2,1,1,20000,19
19,83,1,2,14,2,6,1,15200,28
19,76,1,2,16,2,6,1,63400,5
19,25,4,1,20,2,1,1,26150,3
19,29,4,1,9,1,1,1,44000,5
19,2,1,5,NA,2,NA,1,NA,10
19,17,5,5,9,1,6,1,0,11
19,71,1,1,19,1,6,1,14470,18
19,60,1,1,16,2,1,1,39000,24
19,47,1,1,16,2,1,1,52000,26
19,41,1,1,16,1,1,1,90000,23
19,51,1,1,16,1,1,1,78800,18
19,43,1,1,20,2,1,1,70000,21
19,79,1,1,16,1,6,1,21800,25
19,78,1,1,16,2,6,1,81000,29
19,27,1,5,24,2,1,1,44200,26
19,44,1,1,16,1,1,1,28000,6
19,42,1,1,21,2,1,1,23000,6
19,46,1,3,16,1,1,1,74000,19
19,45,1,3,18,2,1,1,43000,21
19,76,1,3,9,1,6,2,24200,18
19,46,1,1,21,2,1,1,59000,26
19,55,3,1,21,1,1,6,28000,20
19,80,1,1,18,2,6,1,27900,7
19,56,1,5,18,1,1,1,73500,20
19,51,1,3,16,2,1,1,29000,4
19,50,1,3,16,1,1,1,40000,4
19,53,1,1,20,1,6,1,58400,22
19,53,1,1,22,2,1,1,120000,19
19,26,1,5,20,2,1,1,30000,5
19,64,1,1,23,1,1,1,73490,24
19,62,1,1,21,2,1,1,48830,22
19,69,1,2,20,2,6,1,15000,5
19,62,1,4,18,2,1,8,12500,14
19,44,1,3,19,2,1,1,30200,5
19,17,1,5,14,2,6,1,1000,11
19,14,1,5,12,1,NA,1,NA,5
19,89,1,2,16,1,6,1,7910,19
19,63,1,1,20,1,1,1,58000,22
19,60,1,1,16,2,6,1,0,26
19,36,1,5,20,1,1,1,12000,19
19,83,1,2,16,2,6,1,35800,20
19,59,1,1,16,1,1,1,31200,21
19,57,1,1,19,2,1,1,13800,21
19,51,1,1,20,1,1,1,24000,9
19,58,1,1,22,2,1,1,46000,7
19,54,1,1,16,1,1,1,35000,6
19,53,1,1,18,2,1,1,36300,4
19,25,1,5,18,1,1,1,45000,3
19,81,1,5,11,1,6,1,11700,15
19,67,1,5,21,1,6,1,19100,16
19,53,1,3,16,1,1,1,54000,5
19,44,1,5,21,1,1,1,72000,18
19,61,1,3,17,2,1,1,39000,16
19,74,1,2,16,2,1,1,37600,26
19,69,1,2,21,2,6,1,32700,19
19,50,1,1,21,2,1,1,37500,13
19,51,1,1,1,1,1,1,67000,12
19,25,1,5,21,1,1,1,9000,25
19,36,1,1,17,1,6,1,0,22
19,37,1,1,21,2,1,1,12900,9
19,40,1,1,22,1,1,1,52000,8
19,12,1,5,8,1,NA,1,NA,6
19,9,1,5,5,2,NA,1,NA,7
19,6,1,5,2,2,NA,1,NA,7
19,44,1,1,20,1,1,1,75000,22
19,29,1,1,18,2,1,1,47000,41
19,3,1,5,1,2,NA,1,NA,21
19,2,1,5,NA,2,NA,1,NA,21
19,31,1,3,16,1,1,1,14000,13
19,37,1,3,18,2,1,1,21500,15
19,18,1,5,14,2,1,1,3500,8
19,16,1,5,11,1,6,1,0,12
19,8,1,5,4,2,NA,1,NA,15
19,8,1,5,4,2,NA,1,NA,15
19,24,1,5,21,1,1,1,49500,18
19,76,1,3,16,2,6,1,20830,21
19,68,1,1,18,1,1,1,22900,4
