"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
5,79,1,2,18,2,6,1,10000,19
5,63,1,1,24,1,6,1,101700,17
5,61,1,1,22,2,6,2,0,9
5,85,1,2,20,2,6,1,11400,15
5,83,1,2,6,1,6,1,10200,6
5,68,1,2,18,2,6,1,13300,14
5,53,1,4,20,2,1,1,11800,13
5,85,1,3,21,1,6,1,44400,29
5,56,1,1,16,1,1,1,101200,13
5,59,5,1,18,2,6,1,0,12
5,33,1,1,18,2,1,2,6300,23
5,35,1,1,16,1,6,2,26600,16
5,14,1,5,11,1,NA,2,NA,15
5,9,1,5,6,1,NA,2,NA,15
5,58,1,1,11,1,6,1,8000,18
5,55,1,1,16,2,1,1,8000,13
5,66,1,1,19,1,6,2,54000,10
5,64,1,1,18,2,1,2,13100,15
5,35,1,5,21,2,1,2,21500,20
5,48,1,1,16,1,1,1,30000,17
5,42,1,1,20,2,1,1,50000,16
5,15,1,5,12,1,NA,1,0,14
5,13,1,5,9,2,NA,1,NA,19
5,38,1,4,18,2,3,2,550,9
5,22,1,5,16,2,3,2,0,10
5,32,1,5,16,2,6,2,0,11
5,13,1,5,8,2,NA,2,NA,10
5,12,1,5,8,1,NA,2,NA,9
5,10,1,5,7,2,NA,2,NA,10
5,73,1,3,16,1,6,1,27800,14
5,65,1,3,14,2,6,1,5400,20
5,61,1,5,19,2,6,1,13300,20
5,49,1,1,21,1,1,1,156400,17
5,46,1,1,21,2,1,1,44000,17
5,17,1,5,13,1,6,1,300,17
5,13,1,5,9,1,NA,1,NA,21
5,76,1,1,19,2,6,1,13000,26
5,84,1,1,18,1,6,1,12000,23
5,85,1,1,11,2,6,1,3600,7
5,93,1,1,11,1,6,1,17900,9
5,79,1,2,16,2,6,1,21690,6
5,67,1,5,19,1,6,2,9200,6
5,45,1,1,13,2,6,1,6300,9
5,17,1,5,13,2,1,1,16700,21
5,10,1,5,7,1,NA,1,NA,16
5,58,1,1,12,1,6,1,16000,24
5,63,1,1,16,2,1,1,19500,23
5,33,1,5,16,1,1,1,4520,28
5,67,1,2,16,2,6,2,12700,8
5,41,1,4,16,1,1,2,18000,6
5,51,1,3,16,1,1,1,30000,17
5,27,1,5,20,2,6,1,2520,9
5,63,1,3,16,1,6,1,13800,9
5,59,1,1,16,1,6,1,35000,19
5,63,1,1,19,2,6,1,0,23
5,18,1,5,16,2,6,1,2000,29
5,69,1,3,17,2,6,1,7400,11
5,49,3,3,16,1,6,1,0,23
5,89,1,2,10,2,6,1,8400,30
5,70,1,5,11,2,6,1,12200,30
5,26,1,1,20,1,1,1,68000,12
5,29,1,1,21,2,6,1,0,9
5,7,1,5,3,2,NA,1,NA,15
5,4,1,5,1,1,NA,1,NA,16
5,3,1,5,1,2,NA,1,NA,19
5,82,1,2,11,1,6,1,10800,6
5,56,1,3,14,2,6,1,0,8
5,25,1,3,14,2,1,1,8000,37
5,1,1,5,NA,1,NA,1,NA,35
5,37,1,1,19,2,1,1,37800,18
5,42,1,1,15,1,1,1,41200,23
5,13,1,5,10,1,NA,1,NA,20
5,9,1,5,6,2,NA,1,NA,24
5,57,1,1,21,1,6,1,51900,20
5,42,1,1,19,2,6,1,2900,16
5,21,1,5,20,2,6,1,2600,18
5,19,1,5,16,1,6,1,3400,19
5,16,1,5,13,2,6,1,560,14
5,64,1,2,19,2,6,1,28100,16
5,47,1,1,17,1,1,1,700,13
5,46,1,5,15,1,6,8,7600,13
5,47,1,3,20,2,1,1,35000,15
5,36,1,1,19,2,1,1,22000,17
5,34,1,1,18,1,1,1,65000,11
5,14,1,5,10,1,NA,1,NA,29
5,9,1,5,6,2,NA,1,NA,29
5,36,1,5,14,1,1,1,19800,22
5,53,1,1,16,1,1,1,66500,16
5,48,1,1,16,2,1,1,33000,18
5,60,1,1,16,1,6,1,29000,14
5,61,1,1,16,2,6,1,77000,17
5,66,1,2,13,1,6,2,8000,32
5,46,1,1,16,2,1,2,25000,7
5,50,1,1,14,1,3,2,60000,7
5,19,1,5,16,1,3,2,2000,10
5,17,1,5,13,1,6,2,0,6
5,15,1,5,11,2,NA,2,0,12
5,59,1,3,17,1,6,1,16800,18
5,76,1,1,7,2,6,1,4800,19
5,75,1,1,16,1,6,1,36000,23
5,39,5,1,19,2,1,6,47300,21
5,43,1,1,18,1,1,1,46000,19
5,19,1,5,16,1,1,6,3530,12
5,18,1,5,18,2,1,6,6300,19
5,14,1,5,11,1,NA,9,NA,21
5,41,5,5,15,1,6,6,0,14
5,70,4,2,1,2,6,6,0,34
5,14,1,5,11,1,NA,6,NA,20
5,63,4,1,16,1,1,6,27000,2
5,59,4,1,16,2,6,6,0,2
5,33,4,5,19,1,1,6,14000,15
5,58,1,1,20,1,6,2,14048,25
5,54,1,1,19,2,1,2,45100,25
