"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
56,47,1,1,20,1,1,1,1,42020,5
56,39,1,1,21,2,1,1,1,27010,9
56,32,1,1,20,1,4,2,1,55000,29
56,30,1,1,16,2,1,8,24,31000,65
56,12,1,5,9,2,NA,9,1,NA,41
56,7,3,5,4,2,NA,9,1,NA,40
56,67,1,1,21,1,6,1,1,14900,32
56,30,5,4,16,1,1,8,2,37000,43
56,10,1,5,8,2,NA,9,2,NA,55
56,6,1,5,2,1,NA,9,2,NA,37
56,1,1,5,NA,2,NA,9,2,NA,45
56,26,1,5,21,2,1,1,1,48000,13
56,24,1,5,14,1,6,1,2,16000,58
56,32,1,1,21,1,1,1,1,55160,14
56,31,1,1,22,2,1,1,1,41030,17
56,4,1,5,2,1,NA,1,1,NA,17
56,36,1,5,16,2,1,1,1,30000,16
56,42,1,3,18,1,1,1,1,27780,15
56,21,1,5,19,1,1,1,2,5000,23
56,78,1,1,16,2,6,1,1,24000,25
56,36,1,3,19,1,6,1,1,0,13
56,41,1,1,23,1,1,1,1,377000,20
56,40,1,1,21,2,6,1,1,0,17
56,14,1,5,11,2,NA,1,1,NA,18
56,11,1,5,8,1,NA,1,1,NA,17
56,8,1,5,5,2,NA,1,1,NA,18
56,29,1,1,17,1,1,1,1,29000,20
56,27,1,1,16,2,6,1,1,0,24
56,8,1,5,5,1,NA,1,1,NA,16
56,6,1,5,4,1,NA,1,1,NA,16
56,4,1,5,1,2,NA,1,1,NA,26
56,86,1,2,19,2,6,1,1,19200,14
56,44,2,1,16,1,1,1,1,23000,18
56,37,1,1,18,2,1,1,1,18000,15
56,9,1,5,5,2,NA,1,1,NA,14
56,9,1,5,5,2,NA,1,1,NA,14
56,5,1,5,1,1,NA,1,1,NA,11
56,93,1,1,15,1,6,1,1,0,15
56,72,1,1,24,1,6,1,1,96400,24
56,67,1,1,21,2,6,1,1,17000,19
56,52,1,5,19,1,1,1,1,42040,4
56,66,1,2,19,2,6,1,1,43000,12
56,85,1,1,19,1,6,1,1,19600,20
56,85,1,1,16,2,6,1,1,5600,18
56,65,1,3,20,2,6,1,1,4600,63
56,57,1,1,20,1,6,1,1,20100,15
56,57,1,1,21,2,6,1,1,143190,11
56,50,1,3,19,2,1,1,1,12800,17
56,93,1,2,19,2,6,1,1,70400,17
56,52,1,1,16,1,1,1,1,72000,18
56,48,1,1,17,2,6,1,1,0,18
56,27,1,1,16,1,1,1,1,25000,43
56,43,1,1,19,2,1,3,1,15000,38
56,14,1,5,9,2,NA,3,1,NA,54
56,57,1,1,21,1,1,1,1,66500,19
56,52,1,1,21,2,1,1,1,64000,18
56,77,1,3,19,2,6,1,1,12020,23
56,57,1,3,16,2,1,1,1,22000,5
56,44,3,1,19,1,1,1,1,99400,19
56,47,4,1,18,2,1,6,1,16000,27
56,16,1,5,14,2,6,9,1,1300,27
56,47,1,1,19,1,1,9,1,60000,21
56,48,1,1,19,2,1,9,1,5000,18
56,50,1,1,19,2,1,1,1,96000,21
56,53,1,1,18,1,1,1,1,12500,15
56,21,1,5,14,2,1,1,1,10000,14
56,52,1,1,17,1,1,1,2,30000,23
56,47,4,1,16,2,1,1,2,25000,42
56,15,1,5,12,2,NA,1,2,0,26
56,13,1,5,9,1,NA,1,2,NA,14
56,61,1,1,19,1,1,1,1,45000,5
56,51,1,1,18,2,6,1,1,9904,5
56,55,1,5,23,1,1,1,1,112000,15
56,41,1,3,16,1,1,1,1,75000,19
56,15,1,5,11,2,NA,1,1,0,16
56,15,1,5,12,1,NA,1,1,12900,14
56,51,1,1,17,1,1,1,1,73000,18
56,57,1,1,21,2,1,1,1,5000,17
56,85,1,1,21,1,6,1,1,52600,24
56,80,1,1,16,2,6,1,1,2400,14
56,56,1,1,17,2,6,1,1,0,40
56,45,1,1,16,1,1,1,1,70000,44
56,11,1,5,7,1,NA,1,1,NA,48
56,9,1,5,6,1,NA,1,1,NA,48
56,7,1,5,4,2,NA,1,1,NA,41
56,47,1,1,22,2,1,1,1,60110,13
56,50,1,1,19,1,1,1,1,95110,14
56,35,1,1,19,1,1,1,1,47000,31
56,37,1,1,20,2,1,1,1,25000,31
56,9,1,5,6,1,NA,1,1,NA,46
56,25,1,5,20,2,1,1,1,12000,13
56,23,5,5,21,2,1,1,1,9500,8
56,22,1,5,19,2,1,1,1,17000,8
56,21,1,5,19,2,1,1,1,12000,8
56,37,1,1,21,1,1,1,1,104000,28
56,37,1,1,16,2,6,1,1,0,25
56,9,1,5,5,1,NA,1,1,NA,22
56,5,1,5,1,2,NA,1,1,NA,20
56,29,1,3,20,1,1,1,1,56000,14
56,26,1,3,16,2,6,1,1,3600,41
56,6,1,5,3,1,NA,1,1,NA,80
56,0,1,5,NA,1,NA,1,1,NA,52
56,84,1,1,16,2,6,1,1,10900,11
56,81,1,1,16,1,6,1,1,21800,17
56,93,4,2,16,2,6,1,1,1200,24
56,43,1,1,16,2,1,1,1,49000,17
56,39,1,1,16,1,1,1,1,21000,17
56,17,1,5,14,2,3,1,1,180,14
56,93,1,1,19,1,6,1,1,15500,22
56,87,1,1,16,2,6,1,1,3800,13
56,20,1,3,18,2,1,1,1,38000,24
56,43,1,1,19,2,1,3,1,11800,13
56,42,1,1,19,1,1,3,1,30000,20
56,19,1,5,19,2,6,3,1,1700,11
56,10,1,5,7,2,NA,3,1,NA,23
56,1,1,5,NA,1,NA,3,1,NA,23
56,48,1,1,16,1,2,1,1,92000,7
56,46,1,1,16,2,1,1,1,35000,7
56,50,1,3,16,1,1,1,1,50000,13
56,12,1,5,9,2,NA,1,1,NA,26
56,50,1,3,16,2,6,1,1,0,15
56,81,5,2,19,2,6,1,1,8000,16
56,49,1,1,20,1,1,1,1,86300,14
56,47,1,1,18,2,1,1,1,40000,16
56,24,1,5,19,1,1,1,1,15000,17
56,34,1,3,17,1,1,1,1,35000,8
56,14,1,5,11,1,NA,1,1,NA,7
56,9,1,5,5,2,NA,1,1,NA,5
56,60,1,3,19,1,6,1,1,1100,13
56,48,1,3,19,2,1,1,1,18000,9
56,52,1,1,16,2,1,1,1,4500,13
56,55,1,1,16,1,1,1,1,60000,15
56,32,1,4,19,2,1,1,1,27000,15
56,29,1,5,16,1,1,1,1,25000,11
56,6,1,5,2,2,NA,1,1,NA,17
56,0,1,5,NA,2,NA,1,2,NA,11
56,56,1,1,21,2,1,1,1,50200,17
56,59,1,1,20,1,1,1,1,50000,14
56,64,1,4,20,2,1,1,1,31600,15
56,49,1,1,18,1,1,1,1,85000,30
56,47,1,1,18,2,1,1,1,20000,35
56,69,1,2,18,2,6,1,1,46000,6
56,33,1,1,13,2,1,1,1,12000,16
56,35,1,1,16,1,1,1,1,82000,16
56,13,1,5,9,1,NA,1,1,NA,24
56,9,1,5,6,2,NA,1,1,NA,17
56,8,1,5,5,1,NA,1,1,NA,24
56,57,1,1,20,2,1,1,1,55000,14
56,55,1,1,20,1,1,1,1,108000,14
56,44,1,3,16,1,1,1,1,128000,16
56,69,1,1,16,1,1,1,1,81200,20
56,69,1,1,21,2,6,1,1,17000,13
56,65,1,2,18,2,1,1,1,39510,14
56,52,1,1,19,2,1,1,1,25000,4
56,54,1,1,22,1,1,1,1,65000,3
56,55,1,1,16,1,1,1,1,82000,17
56,51,1,1,16,2,1,1,1,33000,13
56,93,1,2,16,2,6,1,1,9000,13
56,79,1,1,18,2,6,1,1,53200,4
56,80,1,1,16,1,6,1,1,56400,7
56,47,1,3,21,1,1,1,1,49000,4
56,18,1,5,16,1,1,1,1,2000,3
56,18,1,5,18,1,1,1,1,9350,28
56,35,1,1,20,1,1,1,1,56000,13
56,31,1,1,16,2,1,1,1,11500,12
56,23,1,5,18,2,1,1,1,10000,15
56,25,1,5,19,2,1,1,1,7200,9
56,44,1,1,21,2,1,9,1,46401,20
56,44,1,1,20,1,1,1,1,62401,13
56,7,1,5,4,1,NA,9,1,NA,23
56,11,1,5,8,1,NA,9,1,NA,23
56,23,1,5,17,1,3,1,1,13000,9
56,3,1,5,1,2,NA,1,1,NA,8
56,24,1,5,19,2,1,1,1,14000,13
56,30,1,1,20,2,1,1,1,27000,21
56,31,1,1,19,1,1,1,1,120000,16
56,10,1,5,7,1,NA,1,1,NA,19
56,8,1,5,5,2,NA,1,1,NA,21
56,45,1,1,16,1,6,1,1,19500,13
56,45,1,1,11,2,6,5,2,0,46
56,61,1,1,22,1,1,1,1,87500,26
56,61,1,1,21,2,6,1,1,2300,21
56,27,1,5,17,2,6,1,1,0,6
56,6,1,5,4,2,NA,1,1,NA,3
56,3,1,5,1,2,NA,1,1,NA,3
56,25,1,5,17,1,1,1,1,20000,6
56,61,1,3,17,2,1,1,1,14800,16
56,28,1,5,16,1,6,1,1,11200,19
56,59,1,3,21,1,6,1,1,18600,18
56,62,1,3,16,1,6,1,1,20400,17
56,72,1,2,16,2,6,1,1,17000,4
56,27,1,5,16,1,1,1,1,25000,16
56,35,1,1,21,1,1,1,1,20000,15
56,35,1,1,20,2,1,9,1,57200,14
56,4,1,5,1,2,NA,1,1,NA,21
56,1,1,5,NA,1,NA,9,1,NA,21
56,11,1,5,8,1,NA,1,1,NA,13
56,11,1,5,8,2,NA,1,1,NA,13
56,44,1,1,19,2,1,1,1,16300,19
56,53,1,1,20,1,1,1,1,43400,21
56,17,1,5,14,1,1,1,1,1200,17
56,12,1,5,8,2,NA,1,1,NA,20
56,43,1,1,16,1,1,1,1,55000,17
56,42,1,1,16,2,1,1,1,31000,17
56,18,1,5,16,1,1,1,1,4000,23
56,51,1,1,19,1,1,1,1,36000,13
56,46,1,1,20,2,6,1,1,0,19
56,18,1,5,16,1,1,1,1,2400,15
56,15,1,5,12,1,NA,1,1,200,19
56,52,5,1,21,2,2,1,1,90000,42
56,56,1,1,22,1,2,1,1,65000,36
56,11,1,5,8,1,NA,6,1,NA,32
56,42,1,1,20,1,1,1,1,20300,19
56,26,5,1,20,2,1,1,1,24190,19
56,43,1,3,16,1,1,1,1,9600,83
56,67,1,2,15,2,1,1,1,27000,21
56,38,1,5,17,1,6,1,1,7200,11
56,82,1,3,13,1,6,1,1,31000,14
56,46,1,3,16,1,1,1,1,42000,22
56,47,1,1,21,1,1,1,1,73000,21
56,47,1,1,16,2,1,1,1,32400,20
56,12,1,5,8,1,NA,1,1,NA,24
56,49,1,3,19,2,1,9,1,7900,49
56,50,1,1,16,1,1,1,1,57000,6
56,42,1,1,16,2,1,1,1,31000,6
56,17,1,5,14,1,6,1,1,700,6
56,13,1,5,9,1,NA,1,1,NA,5
56,57,1,1,18,1,1,1,1,115040,19
56,52,1,1,18,2,1,1,1,25040,14
56,28,1,3,16,1,1,1,1,27000,18
56,9,1,5,6,1,NA,1,1,NA,16
56,2,1,5,NA,1,NA,1,1,NA,15
56,27,1,5,18,2,1,1,1,12000,34
56,64,1,3,22,1,1,1,1,134000,12
56,25,1,5,21,1,1,1,1,36600,20
56,26,1,5,21,2,1,1,1,31100,24
56,52,1,1,16,1,1,1,1,63000,16
56,45,1,1,20,2,6,1,1,2600,23
56,19,1,5,19,2,6,1,1,4900,27
56,49,1,1,16,1,1,1,1,40010,20
56,45,1,1,14,2,1,1,1,33400,21
56,20,3,5,16,1,4,6,1,14000,35
56,48,1,1,21,1,1,1,1,216500,12
56,37,1,1,19,2,1,1,1,121500,18
56,9,1,5,6,2,NA,1,1,NA,19
56,6,1,5,3,2,NA,1,1,NA,18
56,55,1,1,20,1,1,1,1,44000,6
56,56,1,1,16,2,6,1,1,0,6
56,24,1,1,17,2,1,1,1,4000,39
56,23,1,1,17,1,1,1,23,60000,41
56,4,1,5,1,1,NA,1,23,NA,45
56,2,1,5,NA,2,NA,1,23,NA,46
56,59,1,1,21,2,1,1,1,11130,13
56,65,1,1,20,1,6,1,1,12000,13
56,67,1,1,16,1,1,1,1,20000,7
56,66,1,1,16,2,3,1,1,345000,10
56,66,1,1,22,1,1,1,1,41700,14
56,64,1,1,19,2,6,1,1,9400,14
56,43,1,1,16,2,1,1,1,34000,19
56,44,1,1,21,1,1,1,1,40004,20
56,48,1,3,18,1,6,1,1,44300,12
56,83,1,1,21,1,6,1,1,95700,15
56,65,4,1,20,2,6,1,1,3470,20
56,67,5,3,17,1,6,1,2,9800,9
56,57,1,3,18,2,6,5,1,10200,6
56,54,1,1,16,1,1,1,1,52000,4
56,47,1,1,16,2,6,1,1,0,6
56,65,1,3,14,1,1,1,2,36500,15
56,73,1,3,11,1,1,1,2,48400,16
56,31,5,1,9,2,1,1,2,2400,17
56,37,5,1,16,1,1,1,2,30000,30
56,10,1,5,6,1,NA,1,2,NA,15
56,7,1,5,4,2,NA,1,2,NA,22
56,1,1,5,NA,2,NA,1,2,NA,10
56,63,5,4,12,2,6,1,2,800,48
56,46,1,1,14,2,1,1,1,25000,5
56,43,1,1,16,1,1,1,1,40000,7
56,52,1,1,16,2,1,1,1,34000,11
56,70,1,1,16,1,6,1,1,13400,12
56,17,1,5,13,1,6,1,1,400,11
56,37,1,1,22,1,1,1,1,47000,77
56,39,1,1,19,2,1,1,1,23000,7
56,43,1,1,19,1,6,1,1,2000,8
56,10,1,5,7,1,NA,1,1,NA,7
56,58,1,3,19,2,1,1,1,53000,17
56,45,1,1,21,1,1,1,1,124000,12
56,44,1,1,21,2,2,1,1,44000,14
56,18,1,5,16,1,1,1,1,3000,13
56,16,1,5,13,2,6,1,1,0,13
56,43,1,5,21,1,4,2,1,51000,16
56,48,1,1,19,2,1,1,1,9000,15
56,52,1,1,21,1,1,1,1,48000,21
56,28,1,3,16,2,1,1,1,5500,29
56,15,1,5,11,1,NA,1,1,0,16
56,0,1,5,NA,2,NA,9,1,NA,10
56,36,1,1,17,2,1,1,1,18000,48
56,39,1,1,16,1,1,1,1,25000,52
56,14,1,5,10,2,NA,1,1,NA,50
56,5,1,5,2,1,NA,1,1,NA,45
56,51,1,1,16,1,1,1,1,79000,15
56,43,1,1,19,2,1,9,1,23000,8
56,44,1,1,19,1,1,1,1,74000,49
56,45,1,1,16,2,1,1,1,24000,43
56,18,1,5,18,1,1,1,1,6900,36
56,57,1,1,18,1,1,1,1,62500,17
56,48,1,1,18,2,6,1,1,0,15
56,39,1,1,21,1,1,1,1,72010,21
56,34,1,1,21,2,1,1,1,48010,17
56,8,1,5,4,1,NA,1,1,NA,31
56,6,1,5,3,1,NA,1,1,NA,30
56,37,1,3,22,2,1,1,1,29000,17
56,31,1,5,24,2,1,1,1,75500,15
56,19,1,5,20,1,1,1,1,10000,10
56,23,1,5,18,1,6,1,1,600,8
56,48,1,3,14,2,6,1,1,4280,13
56,64,1,1,16,1,1,1,1,49110,14
56,59,1,1,16,2,1,1,1,16500,10
56,36,1,1,21,2,6,1,1,6600,8
56,41,1,1,22,1,1,1,1,60000,8
56,12,1,5,9,1,NA,1,1,NA,6
56,10,1,5,6,1,NA,1,1,NA,5
56,8,1,5,4,1,NA,1,1,NA,6
56,3,1,5,1,2,NA,1,1,NA,8
56,20,1,5,19,2,1,1,1,14000,25
56,2,1,5,NA,1,NA,1,1,NA,36
56,39,1,1,19,1,1,1,1,410900,14
56,39,1,1,22,2,1,1,1,11200,12
56,14,1,5,11,2,NA,1,1,NA,13
56,11,1,5,9,2,NA,1,1,NA,13
56,9,1,5,6,1,NA,1,1,NA,12
56,68,1,1,16,2,1,1,1,25100,18
56,70,1,1,19,1,6,1,1,26700,20
56,36,1,5,16,1,1,1,1,50300,42
56,15,1,5,12,2,NA,1,1,600,21
56,53,1,1,16,2,1,3,1,20000,10
56,56,1,1,14,1,1,1,1,50000,14
56,44,1,3,16,1,6,1,1,1400,6
56,87,1,2,22,1,6,1,1,11300,5
56,45,1,3,21,1,1,1,1,90000,6
56,53,1,1,21,1,1,1,1,60890,14
56,55,1,1,22,2,1,1,1,60890,14
56,12,1,5,9,1,NA,1,1,NA,17
56,25,1,1,16,2,1,1,1,21000,11
56,25,1,1,17,1,1,1,1,32000,14
56,6,1,5,1,2,NA,1,1,NA,15
56,4,1,5,1,1,NA,1,1,NA,14
56,69,1,1,22,1,1,1,1,72400,19
56,55,1,1,22,2,3,1,1,11200,18
56,15,1,5,12,1,NA,1,1,9000,17
56,14,1,5,10,1,NA,1,1,NA,30
56,33,1,1,19,1,1,1,1,27010,9
56,33,1,1,22,2,1,1,1,26030,4
56,38,1,3,18,1,1,1,1,65000,23
56,36,1,5,16,1,1,1,1,39000,38
56,48,1,1,20,2,6,1,1,40,5
56,48,1,1,20,1,1,1,1,98000,5
56,17,1,5,14,2,1,1,1,2400,4
56,66,1,1,19,1,1,1,1,32900,17
56,64,1,1,22,2,1,1,1,56000,18
56,41,1,3,18,1,6,1,1,9400,46
56,17,1,5,14,2,6,1,1,0,74
56,46,1,1,20,2,1,1,1,54000,20
56,52,1,1,18,1,1,1,1,72000,19
56,21,1,5,16,1,1,1,1,15800,21
56,18,1,5,16,1,3,1,1,0,17
56,83,1,3,16,2,6,1,1,20600,12
56,48,1,1,20,1,1,1,1,8600,22
56,29,1,1,18,2,1,8,24,5000,20
56,54,1,3,21,2,1,1,1,80200,21
56,81,1,2,16,1,6,9,1,15600,12
56,41,1,1,19,1,1,1,1,63000,46
56,37,1,1,17,2,1,1,1,39000,55
56,19,1,5,14,2,1,1,1,10000,25
56,0,1,5,NA,1,NA,1,1,NA,37
56,44,1,3,21,2,1,1,1,62000,18
56,17,1,5,13,2,1,1,1,2000,16
56,14,1,5,11,2,NA,1,1,NA,15
56,54,1,1,17,1,6,1,1,12000,8
56,52,1,1,13,2,1,1,1,25000,7
56,22,1,4,16,1,1,1,1,143000,10
56,59,1,3,23,1,1,1,1,80000,20
56,60,1,3,15,1,6,1,1,10750,6
56,47,1,1,21,1,1,1,1,67000,9
56,46,1,1,19,2,1,1,1,38000,11
56,63,1,1,19,2,1,1,1,22000,18
56,56,1,1,18,1,1,1,1,72000,24
56,33,1,1,21,1,1,1,1,58050,31
56,34,1,1,19,2,1,1,1,1000,43
56,10,1,5,7,2,NA,1,1,NA,21
56,8,1,5,5,2,NA,1,1,NA,20
56,6,1,5,3,1,NA,9,1,NA,44
56,34,1,5,22,1,1,1,1,37000,12
56,49,1,3,21,1,1,1,1,81000,23
56,17,1,5,13,2,6,1,1,400,20
56,60,3,3,22,2,1,1,1,7060,14
56,21,1,5,19,2,1,1,1,17000,22
56,1,1,5,NA,2,NA,1,1,NA,9
56,67,1,1,19,1,6,1,1,17200,39
56,64,1,1,21,2,6,1,1,2400,32
56,34,1,3,20,1,1,1,1,55000,19
56,43,1,1,19,2,1,1,1,30000,3
56,46,1,1,17,1,1,1,1,10400,5
56,77,1,2,18,2,6,1,1,11750,19
56,74,1,1,12,1,6,1,1,16440,16
56,29,1,1,22,1,1,1,1,14940,12
56,28,1,1,21,2,1,1,1,20100,18
56,27,1,1,20,2,1,1,1,48000,14
56,30,1,1,20,1,1,1,1,42000,23
56,2,1,5,NA,2,NA,1,1,NA,20
56,52,1,3,17,2,1,1,1,27000,18
56,15,1,5,12,2,NA,1,1,1600,44
56,13,1,5,9,2,NA,1,1,NA,20
56,9,1,5,6,2,NA,1,1,NA,20
56,44,1,3,15,1,1,1,1,28000,44
56,45,1,1,16,1,1,1,1,100000,4
56,34,1,1,16,2,1,1,1,18800,3
56,14,1,5,11,1,NA,1,1,NA,4
56,10,1,5,8,1,NA,1,1,NA,4
56,30,1,1,18,1,1,1,1,40000,7
56,31,1,1,18,2,6,1,1,4100,4
56,7,1,5,4,2,NA,1,1,NA,4
56,5,1,5,2,2,NA,1,1,NA,3
56,0,1,5,NA,1,NA,1,1,NA,4
56,38,1,1,16,2,1,1,1,500,23
56,50,1,1,19,1,1,1,1,50000,11
56,17,1,5,13,2,6,1,1,0,15
56,15,1,5,11,2,NA,1,1,0,15
56,13,1,5,9,2,NA,1,1,NA,20
56,86,1,1,16,2,6,1,1,4800,5
56,89,1,1,16,1,6,1,1,20500,3
56,53,1,3,16,1,1,1,1,29000,3
56,12,1,5,9,2,NA,1,1,NA,3
56,58,1,3,16,1,6,1,1,18600,8
56,26,1,5,15,2,1,1,1,390,21
56,25,1,5,20,1,3,1,1,3000,63
56,51,1,1,18,1,1,1,1,140000,15
56,53,1,1,21,2,6,1,1,10000,20
56,18,1,5,14,1,6,1,1,2000,13
56,13,1,5,10,1,NA,1,1,NA,19
56,29,1,1,16,1,1,1,1,160000,5
56,37,1,1,19,2,6,1,1,12000,2
56,2,1,5,NA,1,NA,1,1,NA,3
56,0,1,5,NA,2,NA,1,1,NA,2
56,31,1,1,16,2,6,1,1,25000,9
56,32,1,1,12,1,1,1,1,75000,10
56,10,1,5,7,1,NA,1,1,NA,13
56,4,1,5,1,2,NA,1,2,NA,5
56,48,1,1,17,1,1,1,1,50000,18
56,45,1,1,16,2,1,1,1,27300,22
56,82,1,5,19,2,6,1,1,24300,14
56,42,1,1,20,1,1,1,1,60800,20
56,34,1,1,16,2,6,1,1,0,19
56,11,1,5,7,1,NA,1,1,NA,17
56,7,1,5,5,2,NA,1,1,NA,19
56,4,1,5,2,2,NA,1,1,NA,28
56,22,1,5,19,1,1,1,1,5000,15
56,21,5,5,20,2,1,1,1,2400,12
56,23,1,5,19,1,1,1,1,58000,20
56,25,1,5,21,2,1,1,1,37000,15
56,47,1,1,21,1,1,1,1,70000,18
56,45,1,1,21,2,1,1,1,52000,14
56,64,1,1,13,1,6,1,1,32100,6
56,60,1,1,16,2,6,1,1,19800,5
56,53,1,1,16,1,1,1,1,28200,5
56,53,1,1,16,2,1,3,1,33000,3
56,23,1,5,16,1,1,1,1,24000,14
56,22,1,5,21,2,1,1,1,9900,12
56,87,1,3,16,2,6,1,1,31200,15
56,87,1,2,20,2,6,1,1,15000,59
56,66,5,1,16,2,3,1,1,4300,17
56,59,1,1,16,1,2,1,1,62000,14
56,19,1,4,16,2,3,1,1,800,8
56,3,1,5,2,1,NA,1,1,NA,15
56,56,1,1,12,1,6,1,1,8100,4
56,57,1,1,18,2,6,1,1,3300,3
56,25,1,5,16,1,1,3,23,25000,27
56,25,1,5,19,2,1,1,1,20000,37
56,52,1,3,19,1,1,1,1,75000,4
56,58,1,4,22,1,1,1,1,89000,53
56,64,1,1,20,1,1,1,1,55850,15
56,64,1,1,14,2,6,1,1,0,15
56,40,1,1,22,1,1,1,1,175200,15
56,41,1,1,22,2,6,1,1,0,16
56,8,1,5,5,1,NA,1,1,NA,20
56,5,1,5,2,2,NA,1,1,NA,14
56,93,1,2,11,2,6,1,1,6200,29
56,72,1,1,19,2,6,2,1,6900,21
56,81,1,1,19,1,6,2,1,31200,21
56,56,1,1,19,1,6,1,1,33900,19
56,45,1,1,16,2,6,1,1,0,15
56,18,1,5,13,2,6,1,1,0,12
56,16,1,5,12,2,6,1,1,0,17
56,48,1,1,16,1,1,1,1,40000,4
56,45,1,1,19,2,6,1,1,0,4
56,20,1,5,14,2,6,1,1,2500,7
56,12,1,5,8,1,NA,1,1,NA,4
56,66,1,1,17,2,6,1,1,4700,7
56,69,1,1,11,1,6,1,1,13300,11
56,47,1,3,16,1,1,1,1,78000,56
56,73,1,2,16,2,6,1,1,24320,5
56,45,1,1,19,1,1,1,1,22000,29
56,41,1,1,17,2,6,1,1,0,33
56,16,1,5,17,2,6,1,1,0,30
56,13,1,5,8,1,NA,1,1,NA,32
56,8,1,5,5,1,NA,1,1,NA,32
56,40,1,1,20,1,1,1,1,48590,28
56,38,1,1,22,2,1,1,1,850,31
56,5,1,5,2,1,NA,1,1,NA,37
56,3,1,5,1,1,NA,1,1,NA,16
56,81,1,2,16,2,6,1,1,14500,15
56,39,5,1,24,1,1,6,1,82000,28
56,38,5,1,24,2,1,6,1,41000,38
56,11,5,5,8,1,NA,6,1,NA,13
56,3,1,5,1,2,NA,6,1,NA,13
56,72,1,2,14,1,6,1,1,10900,12
56,84,1,2,21,2,6,1,1,62400,17
56,65,1,1,16,2,1,1,1,8400,12
56,65,1,1,19,1,1,1,1,35000,12
56,70,1,2,19,2,6,1,1,7900,14
56,20,1,5,18,1,6,1,1,2000,12
56,29,1,1,21,1,1,1,1,36340,25
56,25,1,1,21,2,1,1,1,2730,13
56,1,1,5,NA,1,NA,1,1,NA,32
56,0,1,5,NA,1,NA,1,1,NA,32
56,47,1,1,19,2,1,1,1,42500,14
56,58,1,1,16,1,1,1,1,34000,15
56,42,1,3,20,2,1,1,1,24600,37
56,11,1,5,7,1,NA,1,1,NA,29
56,55,1,3,16,1,1,1,1,60000,27
56,56,1,1,20,1,1,1,1,152000,15
56,55,1,1,20,2,1,1,1,37000,16
56,64,1,1,13,1,6,1,1,18700,3
56,63,1,1,18,2,1,1,1,24400,2
56,29,1,5,16,2,1,1,1,24000,3
56,50,1,1,22,2,1,1,1,42000,10
56,57,1,1,16,1,6,1,1,23300,11
56,30,1,4,20,2,1,1,1,16000,39
56,10,1,5,7,2,NA,9,1,NA,40
56,5,1,5,1,2,NA,9,1,NA,40
56,2,1,5,NA,2,NA,9,1,NA,22
56,69,1,1,18,1,6,1,1,19100,11
56,65,1,1,21,2,6,1,1,9000,7
56,29,1,5,20,1,1,1,1,27000,30
56,65,1,1,16,1,1,1,1,45740,17
56,57,5,1,15,2,1,1,1,39380,16
56,24,1,1,16,2,6,9,1,7000,19
56,23,1,1,17,1,1,1,1,60000,64
56,6,1,5,1,2,NA,9,1,NA,18
56,3,1,5,1,1,NA,9,1,NA,21
56,61,1,1,24,1,1,1,1,247000,17
56,60,1,1,21,2,1,1,1,85000,22
56,23,1,1,14,2,3,3,1,420,7
56,25,1,1,17,1,1,1,1,36800,10
56,24,1,5,13,1,1,3,1,3700,6
56,72,1,1,14,1,6,1,1,9200,23
56,69,1,1,13,2,6,1,1,6800,18
56,45,1,1,22,1,1,1,1,385400,20
56,44,1,1,21,2,1,1,1,2080,25
56,13,1,5,9,1,NA,1,1,NA,31
56,10,1,5,7,2,NA,1,1,NA,23
56,8,1,5,5,1,NA,1,1,NA,32
56,67,1,1,16,1,1,1,1,58000,22
56,66,1,1,16,2,1,1,1,59200,17
56,55,1,1,21,1,2,1,1,13500,35
56,56,1,1,22,2,2,1,1,70000,30
56,20,1,5,16,1,6,9,23,16000,6
56,19,1,5,16,2,6,1,1,16020,35
56,79,1,1,11,1,6,1,1,7900,28
56,75,1,1,16,2,6,1,1,9400,18
56,52,1,3,20,2,1,1,1,25000,12
56,29,1,5,19,1,1,1,1,40000,19
56,18,1,5,19,2,1,1,1,900,8
56,67,1,1,21,1,1,5,1,25000,2
56,37,1,1,19,2,1,1,1,40000,5
56,56,1,1,14,2,1,1,1,16000,17
56,58,1,1,19,1,6,1,1,14400,18
56,22,1,5,15,1,3,1,1,0,17
56,44,1,5,17,1,1,1,1,9500,21
56,58,1,1,18,2,6,9,1,0,2
56,59,1,1,19,1,1,9,1,58000,2
56,46,1,3,19,2,1,1,1,50000,71
56,22,1,4,16,2,1,1,1,19200,82
56,19,1,5,14,2,1,1,1,7200,76
56,73,1,1,14,1,6,1,1,40500,28
56,71,1,1,19,2,6,1,1,23400,38
56,49,1,1,20,2,1,1,1,10000,13
56,47,1,1,22,1,1,1,1,377000,10
56,17,1,5,14,2,6,1,1,900,11
56,13,1,5,9,1,NA,1,1,NA,11
56,43,1,1,20,2,1,1,1,20000,6
56,44,1,1,20,1,1,1,1,30000,8
56,19,1,5,16,1,1,1,1,25000,4
56,67,1,1,17,1,1,1,1,92000,22
56,61,1,1,14,2,6,1,1,12000,20
56,61,1,3,18,2,1,1,1,25000,12
56,22,5,5,19,1,6,1,1,0,28
56,29,1,5,16,1,1,1,1,72000,17
56,10,1,5,6,2,NA,1,1,NA,16
56,7,1,5,3,2,NA,1,1,NA,16
56,29,1,4,19,1,1,1,1,3000,16
56,75,1,1,16,1,6,1,1,37590,17
