"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
2,26,1,1,16,1,1,4,41300,14
2,19,1,5,16,2,6,4,6300,7
2,3,1,5,1,2,NA,4,NA,6
2,2,1,5,NA,1,NA,4,NA,6
2,23,1,1,18,2,6,4,6300,7
2,50,1,1,19,2,6,3,4300,8
2,53,1,1,19,1,1,1,45300,19
2,27,1,5,21,1,6,3,98300,15
2,16,1,5,13,2,6,3,4000,12
2,15,1,5,11,1,NA,3,3300,12
2,73,1,1,12,1,6,4,23100,11
2,73,1,1,11,2,6,4,13500,4
2,52,1,5,16,1,6,4,6300,21
2,27,1,5,13,2,3,4,9300,15
2,12,1,5,9,1,NA,4,NA,4
2,6,1,5,4,1,NA,4,NA,5
2,5,1,5,1,2,NA,4,NA,5
2,0,1,5,NA,2,NA,4,NA,6
2,65,1,3,16,1,6,1,1600,29
2,9,1,5,5,1,NA,1,NA,25
2,30,1,3,19,2,3,1,20300,36
2,47,1,1,16,1,2,1,23700,13
2,48,1,1,19,2,1,1,61700,10
2,17,1,5,14,2,1,1,8900,11
2,14,1,5,11,1,NA,1,NA,11
2,69,1,2,19,2,6,9,18320,7
2,53,1,5,15,2,6,9,14000,23
2,63,1,3,19,2,6,1,19270,18
2,39,1,1,20,2,1,2,63300,81
2,42,1,1,20,1,1,2,106300,73
2,11,1,5,8,2,NA,2,NA,86
2,64,1,1,21,1,1,1,80500,25
2,58,1,1,21,2,3,1,31640,26
2,26,1,5,19,2,1,9,25100,6
2,43,1,1,19,2,1,1,71700,9
2,48,1,1,21,1,1,1,131700,11
2,15,1,5,12,2,NA,1,1700,10
2,87,1,1,7,2,6,4,18300,7
2,81,1,1,6,1,6,4,8500,6
2,45,1,5,16,1,3,4,1700,15
2,35,1,4,16,2,1,4,1930,10
2,35,1,5,13,1,3,4,1700,15
2,20,1,5,14,1,6,4,1700,8
2,13,1,5,9,1,NA,4,NA,5
2,8,1,5,8,1,NA,4,NA,5
2,7,1,5,4,2,NA,4,NA,5
2,7,1,5,1,1,NA,4,NA,5
2,3,1,5,1,1,NA,4,NA,6
2,0,1,5,NA,1,NA,4,NA,6
2,44,1,3,19,2,1,1,32000,18
2,19,1,5,16,1,1,1,9300,23
2,16,1,5,13,1,6,1,15800,16
2,25,1,1,20,1,1,1,61500,27
2,65,1,2,16,2,6,1,15700,16
2,77,1,2,22,2,6,1,74800,18
2,54,1,5,22,2,1,1,75000,28
2,43,1,3,17,2,1,1,15000,25
2,49,1,5,19,2,1,5,30300,12
2,49,1,5,16,1,6,1,34700,21
2,48,1,1,20,2,1,1,51300,18
2,53,1,1,20,1,1,1,104700,19
2,38,5,2,10,1,1,8,25600,36
2,44,1,1,16,2,1,1,62000,12
2,51,1,1,16,1,1,1,67000,18
2,24,1,1,19,1,1,1,45000,19
2,14,1,5,11,1,NA,1,NA,14
2,22,1,1,19,2,1,1,30000,25
2,62,1,5,20,2,6,1,31300,22
2,80,1,2,16,2,6,1,14300,10
2,62,1,1,22,1,1,1,22700,5
2,56,1,1,19,2,6,1,1700,5
2,30,1,5,17,1,1,1,31000,17
2,87,1,1,5,1,6,4,19800,7
2,69,1,1,6,2,6,4,19700,6
2,39,1,5,19,2,1,4,38700,6
2,36,1,5,16,1,6,4,4700,5
2,30,1,1,20,1,1,1,125000,23
2,30,1,1,21,2,6,1,6400,14
2,1,1,5,NA,1,NA,1,NA,17
2,3,1,5,1,1,NA,4,NA,19
2,56,1,1,22,1,1,1,155000,16
2,57,1,1,22,2,2,1,14100,17
2,18,1,5,16,1,2,1,500,28
2,41,1,5,23,1,1,1,42000,28
2,48,1,3,17,2,1,1,40000,45
2,66,1,1,11,1,6,2,17600,2
2,58,1,1,21,1,1,1,73000,6
2,57,1,1,21,2,1,1,20000,7
2,41,1,1,16,1,6,4,10400,15
2,22,1,5,19,1,1,1,32900,16
2,29,1,5,19,1,6,1,0,16
2,38,4,1,17,1,1,1,36000,22
2,23,1,1,19,2,1,1,16000,17
2,33,1,3,17,2,1,4,29700,13
2,15,1,5,11,1,NA,4,1700,8
2,12,1,5,9,2,NA,4,NA,9
2,9,1,5,6,1,NA,4,NA,10
2,8,1,5,5,1,NA,4,NA,9
2,50,1,1,20,2,1,1,87300,8
2,53,1,1,21,1,1,1,33300,10
2,20,1,5,19,1,1,1,8300,7
2,16,1,5,13,1,6,1,3950,6
2,24,1,5,19,2,1,9,37704,42
2,22,1,3,18,1,4,1,42010,76
2,41,1,3,20,1,1,1,41600,20
2,13,1,5,9,2,NA,4,NA,16
2,42,1,3,16,2,1,9,53000,11
2,20,1,5,17,1,1,9,9200,18
2,46,1,1,20,2,1,1,26900,6
2,45,1,1,16,1,1,1,126900,8
2,47,1,1,16,2,6,1,1900,18
2,14,1,5,11,2,NA,1,NA,7
2,76,1,1,18,2,6,1,14100,25
2,87,1,1,18,1,6,1,18200,25
2,47,1,3,16,2,1,1,57000,6
2,43,1,3,11,1,1,1,119500,5
2,76,1,3,16,1,1,1,93700,33
2,35,1,3,14,2,1,1,4100,37
2,16,1,5,13,1,1,9,5300,39
2,14,1,5,12,1,NA,9,NA,19
2,11,1,5,8,1,NA,9,NA,18
2,15,1,5,13,1,NA,9,0,2
2,74,1,2,12,2,6,4,21000,3
2,55,1,3,24,2,1,1,86000,18
2,38,1,5,19,1,1,1,52700,32
2,29,1,1,21,2,1,1,1000,32
2,30,1,1,22,1,4,1,70000,25
2,5,1,5,2,2,NA,1,NA,23
2,56,1,3,16,1,1,8,83400,26
2,56,1,1,16,1,1,1,73700,18
2,48,1,1,19,2,1,1,12000,18
2,56,1,1,19,1,1,1,64810,28
2,52,1,1,16,2,6,1,0,30
2,17,1,5,14,1,6,1,1600,28
2,38,2,1,16,1,6,4,1200,10
2,26,1,1,13,1,1,1,36900,13
2,22,1,1,16,2,1,9,10300,18
2,2,1,5,NA,1,NA,1,NA,23
2,6,1,5,3,1,NA,5,NA,8
2,30,1,3,17,1,1,1,34200,29
2,10,1,5,7,1,NA,1,NA,33
2,0,1,5,NA,2,NA,1,NA,39
2,27,1,5,21,2,6,1,17200,26
2,25,1,5,13,2,3,9,10800,39
2,6,1,5,2,1,NA,9,NA,31
2,5,1,5,1,1,NA,9,NA,30
2,2,1,5,NA,2,NA,9,NA,29
2,1,1,5,NA,1,NA,9,NA,25
2,49,1,5,19,1,1,2,46800,35
2,25,1,5,19,2,1,1,23300,18
2,32,1,5,21,2,1,1,27300,21
2,53,1,1,19,1,1,1,56000,39
2,54,5,1,16,2,1,8,30000,36
2,52,1,1,21,2,6,1,48100,14
2,61,1,1,21,1,1,1,86700,10
2,19,1,5,16,1,2,1,13000,15
2,23,1,5,16,1,2,1,14000,43
2,22,1,1,19,1,1,9,32000,28
2,20,1,1,19,2,1,1,3600,56
2,27,1,5,18,2,2,4,35450,13
2,9,1,5,5,2,NA,4,NA,9
2,26,1,5,17,1,1,4,17000,7
2,29,5,1,16,1,1,6,9700,5
2,48,1,1,16,1,3,1,53200,8
2,48,1,1,1,2,6,1,0,6
2,17,1,5,14,1,6,1,3200,8
2,15,1,5,13,2,NA,1,0,8
2,67,1,1,19,2,6,1,12200,22
2,69,1,1,20,1,6,1,84100,49
2,52,1,1,16,1,1,4,18300,8
2,44,1,1,16,2,1,4,15900,8
2,27,1,5,12,2,1,4,11700,8
2,19,1,5,14,1,6,4,1700,13
2,18,1,5,14,2,6,4,1700,8
2,14,1,5,11,2,NA,4,NA,10
2,13,1,5,7,1,NA,4,NA,10
2,9,1,5,6,2,NA,4,NA,10
2,1,1,5,NA,2,NA,4,NA,12
2,3,1,5,1,2,NA,4,NA,11
2,1,1,5,NA,2,NA,4,NA,11
2,39,1,1,20,1,1,1,25700,18
2,38,1,1,19,2,1,1,24700,21
2,25,1,5,11,1,6,1,3200,46
2,14,1,5,10,2,NA,1,NA,24
2,10,1,5,6,1,NA,1,NA,22
2,7,1,5,3,1,NA,1,NA,23
2,25,1,1,19,1,3,4,22050,10
2,22,1,1,19,2,1,9,13600,8
2,1,1,5,NA,1,NA,5,NA,7
2,0,1,5,NA,2,NA,5,NA,8
2,51,1,2,16,2,6,1,18300,16
2,45,1,1,21,1,1,1,119400,8
2,39,1,1,21,2,1,1,45000,8
2,21,1,5,17,1,6,5,0,14
2,24,1,5,21,2,1,1,74100,30
2,50,1,3,22,1,1,1,101200,34
2,46,3,3,22,2,1,9,39950,31
2,50,1,1,18,1,1,4,37000,8
2,53,1,1,14,2,6,5,4460,9
2,29,1,5,16,1,1,9,20000,43
2,59,1,3,19,1,1,1,24600,58
2,21,1,5,19,1,1,1,50000,75
2,31,1,1,22,2,1,1,64000,21
2,33,1,1,22,1,4,1,75000,15
2,37,1,1,19,1,1,1,38000,26
2,38,1,1,19,2,1,1,44200,22
2,77,1,1,7,2,6,4,19500,6
2,87,1,1,1,1,6,4,6800,7
2,37,1,5,16,2,1,4,5700,5
2,15,1,5,11,1,NA,4,1700,6
2,46,1,5,17,1,1,4,89000,4
2,67,1,2,5,2,6,4,25250,8
2,76,1,2,16,2,6,4,10000,7
2,38,1,4,19,1,1,1,60200,34
2,35,5,4,13,2,1,1,4800,37
2,47,1,5,21,2,1,1,60700,26
2,16,1,5,13,2,6,1,14900,16
2,66,1,1,22,1,6,1,50940,10
2,60,1,1,21,2,6,9,38730,8
2,45,1,2,21,2,6,1,102000,78
2,14,1,5,11,2,NA,1,NA,63
2,50,1,3,19,2,1,1,37700,108
2,64,1,3,20,1,6,4,12100,16
2,58,1,1,21,1,1,1,126000,21
2,54,5,1,24,2,1,1,14400,25
2,41,1,5,16,1,1,1,37500,69
2,20,1,5,16,1,1,1,15000,78
2,59,1,3,21,1,1,1,52710,8
2,19,1,5,13,1,3,9,1700,30
2,67,1,1,16,1,6,1,61800,4
2,64,1,1,15,2,6,1,0,6
2,46,1,1,18,2,1,1,68000,6
2,45,1,1,20,1,1,1,70000,7
2,20,1,5,12,1,6,1,0,14
2,18,1,5,13,1,1,1,4500,14
2,30,3,3,21,1,1,6,72000,75
2,55,1,1,19,1,1,1,123700,16
2,50,1,1,20,2,1,1,3300,23
2,19,1,5,16,1,3,1,7700,42
2,16,1,5,14,2,6,1,3000,20
2,62,1,1,18,1,6,1,28700,8
2,60,1,1,18,2,1,1,27200,8
2,50,4,1,21,2,3,6,0,23
2,55,4,5,17,1,1,1,75000,20
2,83,4,4,1,2,6,1,13200,24
2,39,1,3,16,1,3,1,1700,26
2,0,1,5,NA,1,NA,1,NA,43
2,41,1,3,19,2,6,1,15700,38
2,23,1,5,19,2,1,4,4700,9
2,4,1,5,2,1,NA,4,NA,13
2,3,1,5,1,2,NA,4,NA,17
2,81,1,2,6,1,6,4,17260,6
2,40,1,3,17,2,6,4,5340,7
2,23,1,5,16,1,6,4,1700,9
2,17,1,5,13,2,6,4,1700,6
2,17,1,5,13,2,6,4,1700,5
2,15,1,5,11,2,NA,4,1700,5
2,12,1,5,8,1,NA,4,NA,4
2,0,1,5,NA,2,NA,4,NA,7
2,41,1,3,16,2,1,4,48700,29
2,12,1,5,8,2,NA,4,NA,12
2,19,1,5,19,2,6,4,3900,6
2,47,1,4,21,2,1,1,29000,31
2,25,1,5,17,2,1,1,30800,29
2,1,1,5,NA,2,NA,9,NA,15
2,28,1,5,19,1,1,1,42200,15
2,3,1,5,2,2,NA,1,NA,24
2,48,1,5,16,1,1,5,10500,8
2,12,1,5,8,2,NA,4,NA,5
2,5,1,5,2,2,NA,4,NA,6
2,20,2,5,17,1,1,7,40000,21
2,60,1,1,19,1,1,1,37300,4
2,43,1,1,19,2,1,9,37300,5
2,25,1,5,17,1,6,4,0,10
2,44,1,1,18,1,4,1,73300,14
2,45,1,1,19,2,1,1,21500,32
2,18,1,5,16,2,1,1,7200,21
2,17,1,5,14,1,1,1,30300,17
2,20,1,1,16,1,4,1,21000,11
2,18,1,1,16,2,1,1,10000,15
2,59,1,1,19,2,1,1,38700,23
2,60,1,1,19,1,1,1,140000,22
2,68,1,3,16,2,1,1,27400,33
2,52,1,1,19,1,1,1,161700,20
2,49,1,1,11,2,6,1,1700,13
2,1,1,5,NA,1,NA,1,NA,17
2,29,4,5,18,2,1,6,61700,59
2,5,1,5,2,2,NA,9,NA,39
2,3,1,5,2,2,NA,9,NA,50
2,8,4,5,5,2,NA,6,NA,40
2,61,5,1,21,1,1,6,13700,56
2,61,4,1,13,2,6,6,11900,55
2,74,1,1,19,1,6,1,18500,14
2,50,1,1,19,2,1,1,20000,10
2,49,1,1,20,1,1,1,40000,4
2,30,1,5,18,1,1,1,25000,7
2,52,1,3,20,2,1,1,48700,57
2,51,1,3,20,1,2,1,56700,55
2,82,1,5,22,2,6,1,18100,9
2,45,1,4,18,1,1,1,73300,20
2,14,1,5,10,2,NA,1,NA,23
2,58,5,5,9,1,1,8,22800,79
2,49,1,1,16,1,1,1,55800,11
2,49,1,1,16,2,1,9,11800,17
2,57,1,1,19,1,2,1,35000,26
2,59,1,1,19,2,1,1,65000,26
2,43,1,5,19,2,3,5,45200,29
2,45,1,5,19,2,1,9,50900,46
2,75,1,5,6,1,6,4,21100,8
2,13,1,5,9,1,NA,4,NA,6
2,31,4,1,20,2,2,8,2600,7
2,33,4,1,15,1,1,8,26900,33
2,6,1,5,2,1,NA,8,NA,14
2,4,1,5,1,1,NA,8,NA,14
2,2,1,5,NA,2,NA,8,NA,18
2,49,1,1,22,1,1,1,153400,23
2,48,1,1,21,2,6,1,1100,19
2,17,1,5,13,1,1,1,8000,20
2,15,1,5,12,2,NA,1,7700,21
2,11,1,5,8,2,NA,1,NA,25
2,50,1,3,19,1,1,1,60000,23
2,25,1,5,21,1,1,1,62700,5
2,21,1,5,19,2,1,1,6900,11
2,59,5,1,16,1,6,6,11000,24
2,45,1,5,20,1,1,4,47550,43
2,17,1,5,13,2,1,4,13300,66
2,57,1,1,16,1,1,2,64000,17
2,52,5,1,15,2,6,1,0,17
2,67,1,1,8,1,6,4,21800,5
2,60,1,1,12,2,6,4,11700,11
2,34,1,5,16,1,1,4,26700,7
2,22,1,5,17,1,3,4,36600,6
2,7,1,5,4,2,NA,4,NA,7
2,1,1,5,NA,2,NA,4,NA,8
2,21,1,5,16,2,6,4,1700,6
2,52,1,5,16,1,6,1,8060,46
2,53,1,5,16,1,6,1,1670,13
2,28,1,4,16,2,1,9,34500,28
2,9,1,5,5,1,NA,9,NA,26
2,4,1,5,1,1,NA,9,NA,24
2,21,1,5,12,2,1,9,4500,19
2,18,1,5,16,1,1,9,4700,32
2,52,1,1,19,2,1,4,33700,13
2,45,1,1,16,1,3,4,28700,13
2,69,1,3,10,1,6,1,24200,14
2,24,1,5,17,1,1,1,11700,45
2,70,1,3,18,2,6,1,16200,46
2,31,1,5,19,2,2,4,22300,5
2,65,1,5,16,1,6,4,11600,22
2,61,1,1,20,2,1,1,42000,29
2,61,1,1,21,1,1,1,65000,28
2,21,3,3,16,1,4,6,30050,87
2,56,1,1,16,2,6,1,1700,47
2,56,1,1,16,1,1,1,99700,38
2,59,1,5,20,1,6,1,5700,20
2,18,1,5,16,2,6,4,1700,4
2,65,1,1,16,1,6,1,63000,25
2,66,1,1,16,2,1,1,9600,21
2,63,1,3,16,1,6,1,13000,7
2,27,1,1,19,2,1,1,24200,13
2,27,1,1,20,1,1,1,62440,16
2,2,1,5,NA,1,NA,1,NA,25
2,54,1,1,22,2,1,1,78000,28
2,57,1,4,16,2,6,4,44400,51
2,17,1,5,13,2,6,4,0,21
2,16,1,5,13,1,6,4,0,29
2,45,1,3,17,1,6,1,0,32
2,36,4,5,14,1,1,8,17000,36
2,47,4,1,12,1,1,8,17000,24
2,83,1,2,13,1,6,1,28800,26
2,41,1,1,20,2,1,1,50900,23
2,27,1,5,14,1,6,4,1600,11
2,74,4,1,16,1,6,6,7900,21
2,74,4,1,16,2,6,6,7900,10
2,46,1,3,18,1,1,9,101700,98
2,9,1,5,6,2,NA,9,NA,43
2,50,1,1,22,2,2,1,71100,29
2,52,1,1,21,1,6,1,36100,29
2,14,1,5,11,1,NA,1,NA,31
2,39,1,1,21,1,1,1,115000,5
2,11,1,5,8,1,NA,1,NA,7
2,9,1,5,5,1,NA,1,NA,7
2,7,1,5,4,2,NA,1,NA,7
2,39,1,1,19,2,2,1,4000,17
2,39,4,4,19,2,1,6,57100,123
2,12,1,5,9,1,NA,9,NA,59
2,9,1,5,6,2,NA,9,NA,73
2,36,1,5,16,2,1,6,43700,13
2,14,1,5,11,1,NA,6,NA,34
2,6,1,5,5,2,NA,6,NA,26
2,37,1,1,16,1,1,1,11700,13
2,52,1,1,16,1,1,1,50000,9
2,22,1,1,16,1,4,1,36500,7
2,20,1,1,19,2,1,9,3000,9
2,36,1,1,19,2,1,1,50100,73
2,36,1,1,13,1,1,1,37100,74
2,80,1,5,22,1,1,1,23300,9
2,20,1,5,16,1,1,1,20100,15
2,19,2,5,16,2,1,9,9800,18
2,19,1,5,16,1,1,1,18500,27
2,50,4,1,19,1,2,8,62300,4
2,23,4,5,16,1,1,8,33300,6
2,40,1,1,23,1,1,1,170000,21
2,39,1,1,19,2,6,1,600,19
2,17,1,5,14,1,6,1,0,20
2,16,1,5,12,1,6,1,0,20
2,12,1,5,8,1,NA,1,NA,21
2,10,1,5,7,1,NA,1,NA,21
2,72,1,1,19,2,6,1,46200,5
2,71,1,1,21,1,1,1,66800,4
2,44,1,1,20,1,4,1,66300,23
2,55,1,1,20,2,1,1,33100,16
2,58,1,3,21,1,6,1,23500,15
2,36,1,5,20,1,6,1,17000,12
2,64,1,1,22,1,6,1,94900,11
2,61,1,1,20,2,6,4,8900,19
2,49,1,5,16,2,1,9,11520,22
2,35,1,3,19,2,6,4,15000,18
2,57,1,1,19,1,1,1,63225,11
2,47,1,1,20,2,6,1,3300,12
2,19,1,5,16,1,4,1,4300,30
2,43,4,1,22,1,4,9,120000,32
2,40,1,1,22,2,6,1,0,24
2,6,1,5,3,1,NA,1,NA,28
2,8,4,5,5,1,NA,6,NA,22
2,64,1,3,20,1,1,4,21300,6
2,49,1,5,16,1,1,9,35000,11
2,54,1,3,20,2,1,1,90000,19
