"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
49,69,1,1,20,1,1,1,80000,17
49,52,1,1,22,2,1,1,54000,6
49,55,1,1,19,1,1,1,39000,5
49,27,1,1,20,2,6,1,0,62
49,30,1,1,14,1,1,1,30000,59
49,5,1,5,3,1,NA,1,NA,65
49,2,1,5,NA,2,NA,1,NA,71
49,1,1,5,NA,1,NA,1,NA,78
49,67,1,1,19,1,6,1,19000,8
49,64,1,1,21,2,1,1,93400,6
49,51,1,1,19,1,1,6,46600,6
49,53,1,1,18,2,1,1,5400,3
49,18,1,5,16,1,1,9,5000,5
49,34,1,3,19,2,1,9,30000,9
49,12,1,5,8,1,NA,9,NA,6
49,9,1,5,6,1,NA,9,NA,7
49,7,1,5,4,2,NA,9,NA,7
49,74,1,1,16,2,6,1,9600,17
49,73,1,1,16,1,6,1,21600,17
49,36,1,1,21,1,1,1,55000,22
49,30,1,1,20,2,1,1,6000,19
49,7,1,5,4,1,NA,1,NA,22
49,5,1,5,2,2,NA,1,NA,22
49,1,1,5,NA,1,NA,1,NA,27
49,54,1,1,19,2,6,1,0,12
49,56,1,1,22,1,1,1,45050,15
49,27,1,5,18,1,3,1,0,15
49,22,1,5,20,1,1,1,14400,11
49,25,1,5,20,1,1,1,16800,18
49,24,1,1,18,1,1,1,14000,18
49,26,1,1,19,2,6,1,0,15
49,1,1,5,NA,2,NA,1,NA,21
49,71,1,1,16,2,6,1,5800,5
49,73,1,1,19,1,6,1,21000,4
49,91,1,2,16,2,6,1,15000,53
49,51,3,3,18,2,6,1,12710,19
49,61,1,1,19,1,6,1,4000,15
49,55,1,1,21,2,1,1,43600,13
49,49,1,5,20,1,1,1,23200,47
49,81,1,1,8,1,6,1,15500,11
49,68,1,1,13,2,6,1,13600,9
49,37,1,1,14,1,1,1,55000,14
49,37,1,1,19,2,6,1,9000,15
49,16,1,5,14,1,1,1,2600,17
49,15,1,5,11,2,NA,1,0,16
49,9,1,5,6,2,NA,1,NA,14
49,30,1,1,21,1,1,1,86200,12
49,27,1,1,21,2,6,1,0,12
49,2,1,5,NA,1,NA,1,NA,15
49,0,1,5,NA,1,NA,1,NA,15
49,45,1,1,16,1,1,1,95000,19
49,41,1,1,18,2,6,1,0,18
49,10,1,5,6,1,NA,1,NA,19
49,66,1,1,21,1,6,1,1400,15
49,61,1,1,18,2,6,1,0,15
49,78,1,2,16,2,6,1,18100,19
49,48,1,1,20,1,1,1,69000,18
49,46,1,1,22,2,1,1,88800,14
49,49,1,5,19,2,1,1,85000,12
49,46,1,3,16,1,6,1,12000,18
49,41,1,5,20,2,1,1,27400,19
49,17,1,5,14,1,6,1,0,14
49,15,1,5,11,1,NA,1,0,15
49,31,1,5,20,1,1,1,85000,13
49,65,1,3,18,1,6,1,10000,20
49,82,1,2,18,2,6,1,5400,15
49,25,1,5,13,1,6,7,0,11
49,83,1,3,15,1,6,1,15200,19
49,45,1,1,21,2,1,1,31000,5
49,47,1,1,19,1,1,1,40000,3
49,20,1,5,19,2,1,1,8600,5
49,24,1,1,16,1,1,1,35000,14
49,21,1,1,16,2,1,1,20000,13
49,39,1,1,18,2,1,1,20000,19
49,38,1,1,15,1,1,1,20000,17
49,19,1,1,16,2,6,1,0,18
49,18,1,5,16,1,1,1,35000,22
49,14,1,5,11,1,NA,1,NA,18
49,8,1,5,4,1,NA,1,NA,18
49,0,1,5,NA,1,NA,1,NA,18
49,19,1,1,16,2,1,1,10000,17
49,17,1,4,13,2,3,1,300,21
49,32,1,1,19,1,1,1,30000,13
49,34,1,1,20,2,1,1,30000,13
49,39,1,1,19,2,6,1,4300,3
49,49,1,1,19,1,1,1,20250,3
49,14,1,5,10,2,NA,1,NA,3
49,8,1,5,4,2,NA,1,NA,3
49,5,1,5,2,2,NA,1,NA,3
49,2,1,5,NA,2,NA,1,NA,4
49,45,1,1,18,1,1,1,44000,28
49,39,1,1,19,2,6,1,2400,23
49,18,1,5,16,1,1,1,3500,27
49,16,1,5,14,2,1,1,1100,23
49,14,1,5,11,2,NA,1,NA,20
49,12,1,5,9,1,NA,1,NA,24
49,9,1,5,5,1,NA,1,NA,24
49,52,1,1,21,2,1,1,83000,3
49,53,1,1,21,1,1,1,41800,3
49,47,1,1,22,1,1,1,69000,17
49,50,1,1,19,2,1,1,25000,16
49,17,1,5,14,1,6,1,1000,15
49,32,1,1,16,1,1,1,30000,8
49,34,1,1,17,2,1,1,20000,11
49,9,1,5,6,2,NA,1,NA,11
49,15,1,5,12,2,NA,1,0,11
49,54,1,1,15,1,1,1,20000,17
49,39,1,1,15,2,1,1,55500,14
49,21,1,5,15,1,1,1,10000,21
49,17,1,5,14,2,6,1,0,16
49,38,5,1,8,1,1,1,16600,18
49,42,5,1,9,2,1,1,5000,20
49,11,1,5,8,1,NA,1,NA,12
49,10,1,5,7,1,NA,1,NA,12
49,5,1,5,1,2,NA,1,NA,14
49,58,5,4,19,2,6,1,61000,11
49,71,1,1,21,1,1,1,191990,17
49,75,1,1,16,2,6,1,19000,16
49,51,1,1,23,1,1,1,132000,23
49,48,1,1,19,2,6,1,4500,26
49,12,4,5,7,1,NA,1,NA,24
49,10,4,5,5,2,NA,1,NA,25
49,36,1,4,16,1,6,3,12000,12
49,56,1,5,16,1,1,1,6004,10
49,51,1,3,21,2,6,1,18000,7
49,38,1,3,20,2,1,1,58000,24
49,12,1,5,9,1,NA,1,NA,20
49,6,1,5,3,2,NA,9,NA,53
49,49,1,1,21,1,1,1,140100,17
49,45,1,1,19,2,1,1,1100,18
49,23,1,5,21,2,1,1,13030,18
49,17,1,5,14,2,2,1,1500,16
49,14,1,5,11,1,NA,1,NA,14
49,64,1,3,19,1,1,1,67500,5
49,38,1,1,16,2,1,1,32000,14
49,35,1,1,16,1,1,1,45000,14
49,51,1,3,20,2,6,1,3800,12
49,27,1,3,16,2,6,8,31700,15
49,0,1,5,NA,1,NA,8,NA,17
49,27,1,5,16,1,1,1,72000,18
49,26,3,5,19,1,1,1,45000,26
49,23,1,5,19,2,1,1,34000,16
49,32,5,1,20,2,6,1,9800,28
49,31,1,1,16,1,1,1,40000,35
49,33,1,1,17,2,1,1,33500,55
49,5,1,5,2,2,NA,1,NA,39
49,12,1,5,9,1,NA,1,NA,41
49,11,1,5,7,1,NA,1,NA,41
49,51,1,1,15,2,1,1,41000,14
49,51,1,1,19,1,1,1,60000,18
49,24,1,5,16,1,1,1,35000,21
49,21,1,5,19,2,1,1,18000,18
49,40,1,1,19,1,2,1,48400,5
49,35,1,1,19,2,1,1,30000,6
49,14,1,5,12,1,NA,1,NA,4
49,11,1,5,9,1,NA,1,NA,4
49,9,1,5,7,1,NA,1,NA,4
49,40,1,1,21,1,1,1,337500,14
49,38,1,1,19,2,6,1,0,15
49,15,1,5,12,2,NA,1,0,16
49,12,1,5,9,2,NA,1,NA,14
49,8,1,5,5,2,NA,1,NA,15
49,5,1,5,2,1,NA,1,NA,19
49,35,1,1,20,2,1,8,20000,20
49,37,1,1,22,1,1,1,337000,15
49,6,1,5,4,1,NA,9,NA,22
49,4,1,5,2,1,NA,9,NA,18
49,2,1,5,NA,1,NA,9,NA,18
49,0,1,5,NA,1,NA,9,NA,18
49,69,1,1,21,1,6,1,62300,13
49,69,1,1,18,2,6,1,39360,14
49,44,1,1,22,1,1,1,54030,11
49,47,1,1,21,2,1,1,7500,10
49,5,1,5,2,2,NA,9,NA,12
49,42,1,2,13,2,1,1,19400,22
49,16,1,5,13,1,6,1,2100,22
49,13,1,5,10,1,NA,1,NA,24
49,81,1,3,13,1,6,1,11200,36
49,83,1,2,21,2,6,1,58800,24
49,53,1,2,16,1,1,1,32000,33
49,25,1,1,18,1,1,1,2000,26
49,22,1,1,16,2,1,1,25000,26
49,73,1,2,14,2,6,1,16400,47
49,61,1,1,21,1,1,1,301000,15
49,48,3,1,19,2,6,1,165000,16
49,51,1,1,16,2,6,1,0,8
49,52,1,1,16,1,1,1,21600,12
49,54,1,1,19,1,1,1,101000,6
49,52,1,1,18,2,1,1,7000,5
49,27,1,5,18,1,1,1,21000,20
49,53,1,1,20,2,1,1,25000,17
49,48,1,1,16,1,1,1,25000,22
49,21,1,5,17,1,1,1,16000,32
49,26,1,5,20,1,1,1,30010,40
49,54,1,3,20,2,1,1,39040,19
49,24,1,4,19,2,1,1,12060,27
49,2,1,5,NA,1,NA,1,NA,23
49,22,1,5,16,2,6,1,0,30
49,8,1,5,7,2,NA,1,NA,37
49,16,1,5,13,1,6,1,0,61
49,40,1,3,20,1,1,1,40000,52
49,59,4,1,21,1,1,1,51000,24
49,45,5,1,15,2,1,1,24000,18
49,20,5,5,19,2,1,1,4000,21
49,30,1,1,18,1,1,1,33500,16
49,27,1,1,16,2,6,1,0,19
49,54,1,1,15,2,6,1,0,13
49,50,1,1,17,1,1,1,41000,16
49,40,1,1,18,2,1,1,35500,20
49,37,1,1,13,1,1,1,50000,21
49,14,1,5,11,2,NA,1,NA,14
49,57,1,1,21,2,6,1,300,13
49,65,1,1,19,1,6,1,58000,11
49,43,1,1,21,2,6,1,210,19
49,46,1,1,21,1,1,1,66000,19
49,21,1,5,16,1,1,1,250,31
49,14,1,5,10,1,NA,1,NA,23
49,14,1,5,10,1,NA,1,NA,23
49,12,1,5,9,2,NA,1,NA,17
49,64,1,4,22,1,1,1,44500,13
49,46,1,1,18,1,1,1,35000,19
49,49,1,1,19,2,1,1,35000,12
49,65,1,1,14,1,6,1,17000,23
49,65,1,1,13,2,6,1,5000,20
49,45,1,3,13,1,6,1,1200,24
49,19,1,5,17,2,1,1,8100,19
49,3,1,5,1,1,NA,1,NA,17
49,79,1,1,12,2,6,1,13100,21
49,75,1,1,16,1,6,1,10000,21
49,78,1,1,12,1,6,1,25600,5
49,75,1,1,16,2,6,1,6000,5
49,46,1,1,19,1,1,1,42000,11
49,45,1,1,19,2,6,1,0,14
