"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
15,81,1,1,14,1,6,6,1,38000,12
15,63,1,1,16,2,1,6,1,75000,20
15,14,3,5,11,1,NA,6,1,NA,17
15,31,1,1,21,2,1,6,1,80000,20
15,31,1,1,20,1,1,9,1,42000,19
15,40,4,1,21,1,1,1,1,60000,16
15,42,1,1,22,2,1,6,1,120000,14
15,84,1,2,16,1,6,1,1,12080,15
15,34,1,5,16,1,6,1,1,0,18
15,69,1,3,21,1,6,1,1,19200,4
15,58,1,3,16,1,6,6,1,7600,42
15,39,1,5,16,2,3,9,1,7600,48
15,70,1,3,19,1,2,7,1,35200,9
15,60,1,1,21,1,1,9,1,69000,24
15,60,1,1,21,2,1,1,1,34000,23
15,81,1,1,12,1,6,6,1,51100,15
15,81,1,1,12,2,6,6,1,29800,15
15,33,1,1,22,2,1,1,1,37000,10
15,35,1,1,19,1,1,1,1,800,12
15,1,1,5,NA,2,NA,1,1,NA,12
15,68,1,1,21,1,6,1,1,24600,34
15,65,1,1,21,2,6,1,1,15900,36
15,78,1,1,16,2,6,6,1,16600,15
15,80,1,1,16,1,6,6,1,11800,15
15,57,1,5,20,1,1,6,1,20000,17
15,51,1,1,16,2,1,6,1,29800,14
15,51,1,1,16,2,1,6,1,29800,15
15,45,1,5,19,1,1,6,1,45000,15
15,25,1,5,20,1,1,6,1,9000,18
15,21,1,5,18,2,1,9,1,30000,13
15,21,1,5,16,1,4,6,1,40000,16
15,45,1,1,16,1,6,9,1,0,14
15,64,5,1,16,1,1,1,1,88900,44
15,77,1,1,13,2,6,9,23,4804,33
15,28,1,1,16,2,6,1,1,0,47
15,34,1,1,21,1,4,1,1,30000,50
15,4,1,5,1,1,NA,1,1,NA,47
15,28,4,5,22,1,1,6,1,50000,46
15,24,5,5,20,2,6,6,1,0,41
15,54,1,1,18,1,1,1,1,94760,15
15,49,2,1,17,2,1,7,1,54030,18
15,27,1,5,15,1,1,7,1,43500,31
15,27,2,5,17,2,1,7,1,35700,19
15,8,2,5,5,1,NA,7,1,NA,21
15,46,1,5,21,1,1,6,1,81100,13
15,79,1,2,16,2,6,6,1,17900,17
15,25,1,5,19,1,1,6,1,20000,20
15,62,1,5,22,2,3,1,1,63000,13
15,56,1,1,23,2,1,1,1,35000,8
15,55,1,1,24,1,1,1,1,100000,8
15,41,1,3,21,1,4,1,3,120000,40
15,9,1,5,6,1,NA,1,3,NA,38
15,5,1,5,1,1,NA,1,3,NA,38
15,58,3,1,21,2,1,6,1,60004,22
15,65,1,1,17,1,6,6,1,13900,18
15,22,1,5,18,2,3,6,1,0,19
15,46,1,1,19,2,1,6,1,37000,14
15,47,1,1,19,1,1,6,1,107000,14
15,13,1,5,10,2,NA,6,1,NA,15
15,75,1,2,19,2,6,6,1,4500,17
15,52,1,1,20,2,1,6,1,38000,21
15,56,1,1,20,1,1,6,1,38000,22
15,61,1,1,22,2,6,6,1,18000,6
15,61,1,1,21,1,6,6,1,29200,8
15,62,4,3,11,2,1,1,11,24200,19
15,32,1,5,21,1,1,6,1,102000,17
15,51,1,3,17,1,6,6,3,420,10
15,57,1,1,22,2,1,6,1,90400,15
15,59,1,1,23,1,1,6,1,103100,16
15,46,1,1,22,2,1,7,1,10000,14
15,62,4,1,19,1,1,7,1,21000,17
15,10,1,5,8,1,NA,7,1,NA,13
15,7,1,5,5,1,NA,7,1,NA,12
15,24,1,5,21,1,6,7,1,0,19
15,31,5,5,19,1,6,7,1,3200,17
15,69,4,1,16,1,6,1,1,18200,18
15,68,4,1,16,2,6,1,1,6400,19
15,35,1,1,19,2,6,1,1,0,16
15,45,1,1,19,1,1,1,1,50000,11
15,12,1,5,10,2,NA,1,1,NA,26
15,39,3,3,20,2,1,9,1,35000,18
15,13,1,5,10,2,NA,9,1,NA,17
15,18,1,5,16,2,6,9,1,0,20
15,18,1,5,16,2,6,9,1,0,19
15,84,1,2,18,2,6,6,1,15900,14
15,72,1,5,21,2,6,6,1,15400,15
15,81,1,1,16,1,6,6,1,10700,26
15,72,1,1,16,2,6,6,1,26700,21
15,44,1,3,16,2,1,7,1,30000,58
15,19,1,5,14,1,3,7,1,6000,57
15,52,1,3,16,1,6,1,1,20000,67
15,62,1,1,20,1,1,7,1,72000,6
15,61,1,1,16,2,1,7,1,30000,7
15,39,1,5,16,2,6,7,1,0,5
15,37,1,3,20,2,1,7,1,24000,5
15,13,1,5,11,2,NA,7,1,NA,6
15,18,1,5,16,2,3,7,1,500,6
15,12,1,5,9,2,NA,7,1,NA,6
15,4,1,5,2,1,NA,7,1,NA,9
15,70,1,1,21,1,6,1,1,199000,13
15,71,4,1,16,2,6,1,1,7500,13
15,63,1,1,21,1,6,6,1,43700,15
15,56,4,1,16,2,6,6,1,0,16
15,56,1,3,19,2,1,1,1,5000,19
15,54,1,1,21,1,1,1,1,38200,22
15,53,1,1,20,2,1,1,1,11200,29
15,49,4,5,19,1,1,6,1,54000,11
15,61,4,5,20,1,1,6,1,35000,17
15,43,4,5,19,1,1,6,1,45000,16
15,52,1,5,21,1,6,1,1,7600,14
15,25,1,1,21,2,1,1,1,36000,51
15,31,1,1,21,1,6,7,1,30000,70
15,36,1,5,21,2,1,1,1,75001,4
15,54,1,3,20,1,1,1,1,80000,4
15,66,1,1,19,2,1,7,1,31100,4
15,69,1,1,14,1,6,7,1,58100,5
15,44,1,5,19,2,1,7,1,14000,5
15,30,1,3,16,1,1,7,1,31000,6
15,14,1,5,12,1,NA,7,1,NA,5
15,11,1,5,8,2,NA,7,1,NA,6
15,8,1,5,6,2,NA,7,1,NA,6
15,77,1,1,19,1,6,6,1,80700,12
15,66,1,1,19,2,6,9,1,24000,32
15,61,1,5,21,1,6,6,1,121000,7
15,83,1,1,16,1,6,6,1,25300,14
15,82,1,1,16,2,6,6,1,22400,15
15,53,1,1,20,1,1,6,1,73000,20
15,47,1,1,20,2,1,6,1,48000,21
15,46,1,1,21,1,1,1,1,35000,16
15,41,5,1,21,2,1,6,1,8500,26
15,7,1,5,4,2,NA,9,1,NA,24
15,3,1,5,1,1,NA,9,1,NA,18
15,75,1,2,19,2,6,6,1,18400,15
15,64,1,1,19,2,6,6,1,42900,13
15,67,1,1,21,1,6,6,1,51500,15
15,34,1,1,22,2,1,6,1,41000,17
15,94,1,2,6,1,6,6,1,33500,16
15,7,1,5,4,1,NA,6,1,NA,13
15,5,1,5,2,2,NA,6,1,NA,14
15,34,1,1,21,1,1,6,1,35000,15
15,58,1,1,19,1,1,6,2,40000,15
15,53,4,1,19,2,6,6,2,5000,13
15,32,1,5,21,1,1,6,2,38000,22
15,30,1,5,19,1,1,6,2,13000,21
15,27,1,5,21,2,6,6,2,6000,24
15,32,1,1,20,1,4,1,2,60000,66
15,33,5,1,18,2,6,1,2,0,62
15,1,1,5,NA,1,NA,1,2,NA,77
15,62,1,1,19,1,1,6,1,503000,14
15,56,3,1,19,2,6,6,1,15000,15
15,80,4,2,15,2,6,6,1,25000,16
15,56,1,1,19,2,6,9,1,-9999,14
15,62,1,1,21,1,1,1,1,125200,17
15,58,1,1,21,2,1,1,1,80000,14
15,29,1,3,22,2,1,1,1,65000,19
15,83,1,2,15,2,6,6,1,4500,17
15,42,1,1,21,1,1,1,1,74300,4
15,42,1,1,21,2,1,1,1,2700,5
15,12,1,5,9,2,NA,1,1,NA,7
15,23,1,5,16,2,1,6,1,22000,35
15,39,4,3,17,2,1,6,1,39100,53
15,24,1,5,16,1,3,6,1,1000,51
15,61,5,2,7,2,1,6,1,25500,54
15,40,5,3,13,1,1,6,1,35000,50
15,21,1,5,18,2,1,6,1,20000,42
15,12,1,5,8,2,NA,6,1,NA,42
15,48,1,4,21,1,1,6,1,100000,11
15,62,1,3,21,2,1,1,1,195000,19
15,64,1,3,21,1,1,1,1,131000,23
15,52,1,1,20,1,1,6,1,30000,42
15,44,1,1,19,2,1,9,1,48000,34
15,15,1,5,12,1,NA,9,1,0,53
15,52,4,4,17,2,1,6,1,8500,15
15,58,1,3,23,1,3,1,1,56200,13
15,23,1,5,18,2,4,1,1,21600,17
15,47,1,1,9,1,1,6,1,22000,16
15,43,1,1,14,2,1,6,1,4200,18
15,16,1,5,14,1,6,6,1,0,16
15,3,1,5,1,1,NA,6,1,NA,18
15,61,1,3,23,2,1,1,1,318450,14
15,43,4,1,20,1,1,6,1,60500,15
15,39,4,1,1,2,1,6,1,20000,16
15,12,1,5,10,1,NA,6,1,NA,16
15,9,1,5,5,1,NA,6,1,NA,16
15,67,4,2,1,2,6,6,1,9400,16
15,84,1,2,16,2,6,6,1,201700,5
15,43,5,1,16,1,1,6,1,21000,14
15,47,5,1,21,2,1,6,1,7500,14
15,17,5,5,14,1,1,6,1,4600,11
15,8,1,5,5,1,NA,6,1,NA,13
15,55,1,3,20,1,1,7,1,68000,38
15,52,1,3,16,2,1,7,1,38000,35
15,25,1,5,19,1,1,7,1,6000,85
15,15,1,5,13,2,NA,7,1,0,57
15,76,1,2,18,2,6,9,1,43800,15
15,54,1,5,16,1,1,9,1,68000,20
15,51,1,3,19,1,1,9,1,33100,20
15,30,1,5,16,1,1,9,1,24000,17
15,54,1,1,16,1,1,9,1,45530,14
15,54,1,1,20,2,1,9,1,13710,17
15,30,1,5,20,1,1,9,1,16400,15
15,27,1,5,18,2,2,9,1,19000,14
15,10,1,5,7,2,NA,9,1,NA,14
15,4,1,5,1,1,NA,9,1,NA,15
15,22,1,1,19,2,4,1,1,20400,11
15,23,1,1,19,1,4,1,1,21600,11
15,53,1,1,22,2,1,6,1,25000,15
15,54,1,1,21,1,1,6,1,84000,15
15,22,1,5,21,1,1,6,1,5000,14
15,15,1,5,12,2,NA,6,1,0,13
15,24,1,5,21,2,1,6,1,16000,14
15,40,4,5,17,2,1,9,1,1100,14
15,40,1,5,17,1,1,9,1,10300,13
15,78,1,3,19,1,6,1,1,20100,11
15,61,1,1,18,1,1,6,1,90000,12
15,54,4,1,14,2,6,6,1,0,13
15,10,1,5,8,1,NA,6,1,NA,12
15,23,1,5,18,1,4,2,1,20000,20
15,20,1,5,16,1,4,1,1,20000,97
15,27,4,5,21,1,4,6,1,24000,21
15,26,5,1,21,2,1,6,1,12000,21
15,55,1,3,21,2,1,1,1,88000,22
15,61,1,5,19,2,6,7,1,17500,5
15,30,1,1,19,2,1,7,1,38800,6
15,65,1,3,16,1,6,7,1,11700,6
15,4,1,5,2,2,NA,7,1,NA,6
15,2,1,5,NA,1,NA,7,1,NA,9
15,28,1,1,19,1,1,7,1,47000,8
15,0,1,5,NA,1,NA,7,1,NA,9
15,85,1,1,16,1,6,6,1,44700,15
15,81,4,1,9,2,6,6,1,3900,14
15,70,1,3,19,2,1,1,1,25900,18
15,39,1,5,20,2,1,1,1,42000,22
15,3,1,5,2,1,NA,9,1,NA,12
15,49,3,3,20,2,1,6,1,70000,13
15,50,1,3,21,1,1,6,1,80000,14
15,45,1,1,21,1,1,1,1,32250,20
15,45,1,1,22,2,1,6,1,6250,16
15,38,1,5,16,2,1,6,1,28000,58
15,42,1,3,16,1,3,6,1,2200,67
15,36,1,1,21,2,1,6,1,60000,15
15,36,1,1,16,1,1,2,1,43000,26
15,11,1,5,9,2,NA,9,7,NA,17
15,5,1,5,3,1,NA,9,1,NA,15
15,60,1,1,23,1,1,6,1,73000,18
15,61,1,1,22,2,1,1,1,40000,22
15,57,1,3,20,1,1,1,1,80000,12
15,61,5,4,9,2,6,6,1,0,14
15,28,1,5,16,2,1,6,1,2300,45
15,84,1,1,16,1,6,6,1,43304,19
15,82,3,1,16,2,6,6,1,12400,18
15,48,1,1,16,1,1,1,1,50000,13
15,51,1,1,19,2,6,1,1,36400,13
15,73,1,1,19,1,6,1,1,19200,5
15,80,5,1,18,2,6,6,1,0,4
15,60,1,3,20,2,1,1,1,40000,55
15,64,1,3,19,1,1,9,1,26400,8
15,19,1,5,18,2,6,1,1,3500,71
15,34,1,1,21,2,1,1,1,14400,10
15,32,1,1,20,1,4,1,1,28800,17
15,14,1,5,12,1,NA,1,2,NA,12
15,13,1,5,10,1,NA,1,2,NA,12
15,11,1,5,9,2,NA,1,2,NA,11
15,37,1,1,22,1,4,1,1,45000,13
15,40,1,1,22,2,4,1,1,65000,16
15,5,3,5,2,2,NA,1,1,NA,20
15,63,1,5,20,2,1,1,1,75000,5
15,19,1,5,18,1,1,6,1,3250,50
15,88,1,1,9,2,6,6,1,6000,11
15,72,1,5,21,1,6,6,1,48100,14
15,62,1,1,22,1,6,1,1,27400,4
15,61,1,1,24,2,1,1,1,318500,5
15,35,1,1,19,1,4,1,1,84000,5
15,35,1,1,20,2,1,1,1,30000,5
15,58,1,1,19,1,1,9,1,42400,21
15,57,1,1,19,2,1,1,1,38700,23
15,51,1,3,18,1,1,1,1,60000,84
15,43,1,5,21,1,1,1,1,65000,97
15,28,1,1,16,1,1,9,1,31500,23
15,28,2,1,16,2,6,1,3,2000,18
15,10,1,5,7,2,NA,9,3,NA,15
15,4,1,5,1,2,NA,9,3,NA,19
15,48,2,4,18,2,6,1,3,630,17
15,61,4,1,16,1,1,6,1,30000,17
15,66,4,1,15,2,6,6,1,34800,17
15,39,4,5,20,2,1,6,1,35000,18
15,30,4,1,20,2,1,6,1,30000,18
15,0,1,5,NA,1,NA,6,1,NA,16
15,29,4,1,21,1,1,6,1,40000,19
15,42,1,1,20,1,1,1,1,40000,48
15,52,1,1,16,2,6,9,1,0,79
15,82,1,3,19,2,6,6,1,24000,80
15,86,1,2,16,2,6,6,1,36000,15
15,53,1,5,21,2,1,6,1,70000,18
15,60,1,1,21,2,1,9,24,24000,10
15,65,1,1,21,1,6,1,1,25700,9
15,39,1,5,18,2,1,9,1,10000,20
15,35,1,1,13,1,1,9,1,4700,18
15,18,1,5,18,2,1,9,24,15000,9
15,5,1,5,2,1,NA,9,24,NA,8
15,2,1,5,NA,1,NA,9,24,NA,11
15,30,1,1,16,2,6,9,1,540,11
15,40,1,1,23,1,1,1,1,58340,17
15,39,5,1,21,2,1,1,1,55340,17
15,54,1,3,20,1,1,6,1,14000,9
15,49,1,1,22,1,1,1,1,90100,15
15,51,1,1,22,2,1,6,1,43000,15
15,29,1,5,21,1,1,9,1,42000,15
15,30,3,5,18,2,1,9,1,36000,17
15,53,4,2,16,2,6,6,1,0,18
15,21,1,5,16,1,4,1,1,14000,96
15,66,1,2,19,2,1,1,1,8500,8
15,21,1,5,19,1,6,8,2,28000,72
15,40,4,1,23,1,1,1,1,152000,14
15,40,1,1,21,2,1,1,1,10100,15
15,17,1,5,13,1,6,1,1,0,26
15,12,1,5,8,2,NA,1,1,NA,20
15,8,1,5,4,1,NA,1,1,NA,16
15,50,1,1,19,1,1,1,1,39200,12
15,48,4,1,17,2,1,6,1,45000,12
15,19,1,5,18,2,6,6,1,0,17
15,85,5,1,21,1,6,6,1,4000,21
15,19,1,5,16,1,6,1,1,2000,51
15,65,1,3,19,2,6,6,1,14000,12
15,39,1,1,20,2,6,6,1,0,16
15,35,1,1,20,1,1,1,1,30000,18
15,38,1,1,13,1,1,7,1,66000,21
15,38,1,1,19,2,1,7,1,33000,19
15,17,1,5,14,2,3,7,1,3000,13
15,16,1,5,12,1,3,7,1,1600,18
15,14,1,5,11,1,NA,7,1,NA,25
15,19,1,5,16,2,1,7,1,14500,23
15,16,1,5,14,1,3,7,1,4000,17
15,0,1,5,NA,2,NA,7,1,NA,27
15,48,5,1,19,1,1,7,1,52000,52
15,40,5,1,20,2,1,7,1,12000,43
15,19,5,5,16,1,1,7,1,3900,55
15,55,1,3,16,2,6,6,1,13200,15
15,36,4,3,21,2,1,6,1,59050,15
15,7,1,5,4,1,NA,9,1,NA,15
15,48,1,1,21,2,1,6,1,46000,12
15,41,1,1,16,1,1,9,1,60000,9
15,25,1,5,19,1,1,6,1,30000,11
15,17,1,5,16,1,1,6,1,2000,10
15,51,1,1,16,1,1,9,1,37050,20
15,44,1,1,19,2,1,6,1,50030,21
15,55,1,3,17,1,1,1,1,50000,19
15,30,1,3,18,2,1,9,1,35000,20
15,59,1,5,19,1,1,6,1,15000,19
15,49,1,5,19,1,1,1,1,30000,26
15,60,1,1,16,1,1,9,1,65000,3
15,47,1,1,16,2,1,9,1,50000,2
15,21,1,5,16,1,3,9,1,29000,3
15,19,1,5,18,2,1,9,1,2600,3
15,68,1,2,19,2,6,6,1,15600,3
15,46,4,3,15,2,3,6,1,7600,14
15,34,4,4,19,1,4,9,1,60000,50
15,6,3,5,3,2,NA,9,1,NA,146
15,4,3,5,2,1,NA,9,1,NA,91
15,39,1,5,20,2,1,6,1,12000,6
15,44,1,3,16,1,1,9,1,46500,4
15,55,1,1,20,1,1,6,1,49500,8
15,54,1,1,20,2,1,6,1,56000,8
15,17,1,5,14,1,6,9,1,3000,10
15,14,1,5,11,1,NA,9,1,NA,10
15,62,4,3,1,2,6,6,1,7900,18
15,59,1,5,21,1,1,1,1,73000,17
15,59,3,1,16,1,6,1,1,40000,17
15,59,1,1,22,2,1,6,1,68000,14
15,54,1,1,16,1,1,7,1,30000,21
15,47,1,1,19,2,1,1,1,8000,22
15,19,1,5,16,1,1,7,1,8000,16
15,17,1,5,16,2,3,7,1,1900,16
15,15,1,5,12,1,NA,7,1,0,15
15,78,1,2,12,2,6,1,1,27600,15
15,47,1,1,16,1,3,1,1,0,20
15,23,1,5,16,1,3,9,1,0,27
15,8,1,5,5,1,NA,9,1,NA,15
15,44,1,1,16,2,6,7,1,0,14
15,22,1,5,16,1,4,1,1,22000,16
15,49,1,1,21,1,1,6,1,133500,12
15,45,1,1,21,2,1,6,1,70200,12
15,11,1,5,9,2,NA,6,1,NA,14
15,8,1,5,6,1,NA,6,1,NA,14
15,53,1,1,19,2,6,9,1,0,5
15,56,1,1,19,1,1,9,1,35000,8
15,17,1,5,13,1,6,9,1,0,5
15,12,1,5,9,2,NA,9,1,NA,6
15,10,1,5,7,1,NA,9,1,NA,6
15,8,1,5,5,1,NA,9,1,NA,6
15,6,1,5,3,2,NA,9,1,NA,6
15,38,1,5,19,1,1,6,1,80500,18
15,32,1,5,21,2,1,6,1,49640,19
15,47,1,1,16,1,1,9,1,65000,10
15,34,1,1,18,2,1,9,1,6000,19
15,13,1,5,11,2,NA,9,1,NA,13
15,5,1,5,3,1,NA,9,1,NA,13
15,86,1,1,16,2,6,6,1,10800,6
15,87,1,1,14,1,6,6,1,14400,6
15,55,1,3,20,2,1,9,1,58000,14
15,30,1,5,21,1,1,9,1,50000,24
15,26,1,5,19,1,1,9,1,5000,31
15,90,1,2,11,2,6,6,1,16810,11
15,49,1,1,23,2,1,6,1,366700,14
15,53,1,1,22,1,1,1,1,322500,13
15,24,3,5,21,2,6,9,1,8700,15
15,22,1,5,16,1,6,9,1,4200,14
15,19,1,5,16,2,1,9,1,2300,14
15,57,4,1,13,1,1,6,1,40000,51
15,46,4,1,16,2,1,6,1,4000,51
15,8,1,5,5,1,NA,6,1,NA,54
15,8,1,5,6,1,NA,6,1,NA,53
15,24,5,5,19,2,1,6,1,2300,23
15,40,1,3,20,2,1,1,1,38000,9
15,19,1,5,16,1,1,1,1,48000,21
15,17,1,5,13,1,1,1,1,8400,16
15,59,1,3,21,2,1,1,1,81000,15
15,62,1,5,22,1,6,1,1,40000,14
15,48,1,5,16,1,1,9,1,15400,6
15,23,1,5,16,1,3,9,1,0,7
15,26,1,5,19,1,1,6,1,18000,10
15,60,1,1,20,1,1,6,1,50000,44
15,59,1,1,20,2,6,6,1,10600,44
15,31,1,5,21,1,1,6,1,50000,45
15,28,1,5,19,1,1,6,1,15000,49
15,53,1,5,19,1,1,1,1,9660,20
15,48,4,1,21,1,1,6,1,60000,35
15,44,4,1,16,2,1,6,1,36000,40
15,18,1,5,19,2,6,6,1,0,44
15,16,1,5,13,1,6,6,1,0,34
15,63,1,1,12,1,6,9,1,9600,53
15,44,1,3,19,1,1,6,1,35000,13
15,29,4,1,19,1,1,6,1,50000,20
15,28,1,1,16,2,2,9,23,12000,27
15,9,1,5,6,1,NA,9,23,NA,18
15,6,1,5,4,2,NA,9,23,NA,23
15,0,1,5,NA,1,NA,9,23,NA,26
15,80,1,2,16,2,6,6,1,39000,15
15,29,1,1,22,1,1,6,1,62500,13
15,28,1,1,22,2,1,6,1,54000,15
15,66,1,1,17,1,1,1,1,124000,14
15,64,1,1,20,2,1,7,1,24000,15
15,19,1,5,15,1,1,9,1,1200,13
15,67,1,1,21,1,6,6,1,90000,16
15,64,1,1,21,2,6,6,1,47800,16
15,59,1,1,20,1,1,1,1,65200,5
15,51,1,1,21,2,1,9,1,65000,4
15,23,1,5,19,2,2,9,1,9400,6
15,2,1,5,NA,1,NA,9,1,NA,6
15,51,1,2,22,2,1,6,1,63000,22
15,50,1,1,16,1,6,9,1,50,10
15,47,1,1,16,2,6,6,1,50,11
15,48,1,3,17,1,1,9,1,27930,12
15,47,1,1,16,1,1,1,1,24000,18
15,41,3,1,16,2,1,6,1,30000,12
15,43,1,1,21,2,1,1,1,52000,49
15,41,1,1,20,1,1,6,1,52000,42
15,5,1,5,3,1,NA,9,1,NA,43
15,57,4,1,9,1,1,6,1,20000,61
15,20,1,5,19,1,1,1,1,5000,24
15,35,4,1,21,1,1,6,1,73200,17
15,33,4,1,16,2,6,6,1,300,19
15,46,4,1,19,1,1,6,1,100000,13
15,50,4,1,21,2,1,6,1,30000,16
15,20,1,5,19,1,1,6,1,5000,17
15,16,1,5,12,2,3,6,1,50,15
15,14,1,5,11,1,NA,6,1,NA,14
15,52,1,5,1,2,6,6,1,1200,18
15,24,1,5,1,2,6,6,1,1200,14
15,76,1,1,20,1,6,7,1,30000,4
15,77,1,1,16,2,6,6,1,3000,3
15,86,1,1,12,1,6,6,1,12000,4
15,82,1,1,20,2,6,6,1,0,5
15,26,1,5,21,2,1,1,1,20000,8
15,57,1,1,21,1,1,6,1,41800,13
15,55,1,1,20,2,1,6,1,43000,14
15,15,4,5,13,2,NA,6,1,0,14
15,73,1,3,19,1,6,1,2,10645,21
15,55,1,1,21,1,1,1,1,35000,7
15,64,1,1,16,2,1,1,1,12000,8
15,33,1,1,16,1,1,1,1,25000,18
15,27,5,1,16,2,1,6,1,14000,14
15,1,1,5,NA,2,NA,9,1,NA,18
15,31,4,1,19,2,6,6,1,0,12
15,38,1,1,19,1,4,2,1,80000,13
15,2,3,5,NA,1,NA,9,1,NA,13
15,1,1,5,NA,1,NA,9,1,NA,12
15,31,5,3,1,2,1,6,1,30000,12
15,43,1,1,21,1,1,6,1,90000,15
15,41,1,1,21,2,1,6,1,40000,15
15,12,1,5,9,2,NA,6,1,NA,15
15,7,1,5,4,2,NA,6,1,NA,14
15,5,1,5,2,1,NA,6,1,NA,14
15,24,1,1,20,1,1,9,1,17500,37
15,24,1,1,16,2,1,6,1,40000,47
15,8,1,5,5,1,NA,9,1,NA,53
15,70,1,2,16,1,6,9,1,36000,15
15,58,1,1,21,1,1,9,1,60000,15
15,57,1,1,19,2,1,6,1,55000,16
15,28,1,5,21,2,1,9,1,25000,15
15,45,1,4,19,1,1,2,1,70000,31
15,44,4,3,21,2,1,6,1,55000,67
15,11,1,5,8,1,NA,6,1,NA,52
15,37,1,1,22,1,4,1,1,101000,19
15,34,4,1,22,2,6,1,1,0,16
15,3,1,5,1,2,NA,1,1,NA,21
15,0,1,5,NA,2,NA,1,1,NA,21
15,55,1,5,19,1,2,9,1,84000,26
15,47,1,5,16,2,2,9,3,16000,23
15,79,1,1,23,1,1,6,1,56200,21
15,74,1,1,23,2,1,6,1,15800,18
15,40,1,5,20,2,1,6,1,15400,18
15,70,1,1,22,2,6,6,1,33200,15
15,71,1,1,21,1,6,6,1,50000,15
15,21,2,1,22,1,1,1,3,80000,29
15,53,1,1,20,2,1,6,1,41000,16
15,18,5,5,16,1,6,1,3,0,19
15,68,5,1,22,1,1,9,1,28000,16
15,61,3,1,22,2,1,1,24,38000,13
15,31,4,1,21,1,1,9,24,72000,30
15,6,3,5,3,1,NA,9,24,NA,14
15,5,3,5,1,2,NA,9,1,NA,19
15,36,5,1,21,2,1,9,24,12000,14
15,28,1,5,16,1,1,9,1,47900,19
15,27,1,5,21,2,1,9,1,37000,21
15,64,1,1,22,1,6,6,1,81920,15
15,60,1,1,21,2,1,6,1,77900,16
15,24,1,5,21,1,6,6,1,670,17
15,22,1,5,21,1,1,6,1,24880,18
15,53,1,4,20,2,1,1,1,58000,15
15,58,1,1,21,1,1,9,1,48000,19
15,58,1,1,19,2,1,1,1,43000,19
15,24,1,5,21,2,6,9,1,2200,25
15,40,1,1,19,1,1,9,1,51000,13
15,39,5,1,21,2,1,6,1,30000,14
15,13,1,5,10,1,NA,9,1,NA,13
15,10,1,5,8,1,NA,9,1,NA,13
15,8,1,5,5,2,NA,9,1,NA,13
15,68,1,5,19,2,6,6,1,21000,14
15,54,1,4,19,2,1,9,1,33000,20
15,57,1,1,22,1,1,6,1,57000,14
15,56,1,1,21,2,1,6,1,54000,14
15,19,1,5,16,1,3,6,1,4000,20
15,43,4,1,19,1,1,6,1,60000,20
15,47,4,1,15,2,1,6,1,20000,19
15,13,1,5,9,1,NA,6,1,NA,17
15,11,1,5,8,2,NA,6,1,NA,18
15,8,1,5,4,1,NA,6,1,NA,17
15,77,4,1,20,1,6,6,1,6000,23
15,62,4,1,21,2,6,6,1,4800,22
15,42,4,5,16,2,1,6,1,45000,22
15,36,4,5,16,1,1,6,1,10000,22
15,2,1,5,NA,1,NA,6,1,NA,16
15,41,1,1,23,2,1,1,1,70000,17
15,44,4,1,20,1,1,1,1,40000,24
15,7,1,5,5,1,NA,1,1,NA,19
15,55,1,3,19,2,1,1,1,22800,13
15,62,1,1,19,1,6,1,1,850,6
15,52,1,1,21,2,1,1,1,90000,6
15,41,1,5,19,2,1,7,1,5000,3
15,14,1,5,10,1,NA,7,1,NA,4
15,44,1,5,14,1,6,1,1,7500,6
15,61,1,1,23,1,1,6,1,70000,14
15,61,1,1,21,2,6,6,1,0,14
15,82,1,1,22,1,6,1,1,133700,17
15,82,4,1,19,2,6,1,1,2800,16
15,26,5,5,21,1,6,1,1,0,25
15,58,1,2,20,2,6,6,1,40470,14
15,28,1,1,18,1,1,9,1,176000,5
15,33,1,1,21,2,1,9,1,48000,6
15,14,1,5,11,1,NA,9,1,NA,8
15,12,1,5,9,2,NA,9,1,NA,11
15,8,1,5,5,2,NA,9,1,NA,10
15,48,1,1,20,1,1,6,1,45000,3
15,53,1,1,20,2,6,6,1,0,6
15,62,1,1,16,1,1,9,1,16200,4
15,62,1,1,20,2,1,9,1,11000,5
15,21,1,5,16,1,1,9,1,24000,4
15,31,1,1,16,2,6,9,1,0,45
15,43,1,1,16,1,1,6,1,27920,42
15,8,1,5,4,1,NA,9,1,NA,41
15,6,1,5,2,2,NA,9,1,NA,41
15,2,1,5,NA,2,NA,9,1,NA,42
15,1,1,5,NA,2,NA,9,1,NA,41
15,33,1,1,19,1,4,1,1,88000,20
15,34,1,1,20,2,1,9,1,9000,13
15,5,1,5,1,1,NA,1,1,NA,15
15,3,1,5,1,2,NA,1,1,NA,13
15,9,1,5,6,1,NA,1,1,NA,15
15,72,5,3,21,2,1,6,1,3000,13
15,23,1,5,16,1,1,7,3,17000,14
15,1,1,5,NA,1,NA,7,24,NA,17
15,18,1,5,14,1,1,7,3,4500,14
15,52,1,4,16,1,1,7,1,60000,16
15,20,1,5,16,2,1,7,2,36400,12
15,65,1,1,16,1,1,6,1,45000,10
15,63,1,1,16,2,1,6,1,29000,15
15,32,1,4,16,1,1,6,1,36000,22
15,70,4,1,16,2,6,6,1,5400,21
15,69,4,1,16,1,6,6,1,7600,19
15,28,1,5,16,1,1,1,1,20800,8
15,27,1,5,19,2,1,1,1,22000,9
15,60,1,1,19,2,6,1,1,16000,61
