"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
38,7,1,5,4,2,NA,1,1,NA,25
38,43,1,3,19,2,1,9,1,27000,22
38,21,1,5,20,1,6,9,1,2700,26
38,5,1,5,2,1,NA,9,1,NA,22
38,40,1,1,16,1,1,1,1,60000,6
38,37,1,1,21,2,1,1,1,30000,5
38,10,1,5,7,1,NA,1,1,NA,7
38,9,1,5,5,1,NA,1,1,NA,7
38,3,1,5,1,2,NA,1,1,NA,9
38,73,4,2,10,2,6,1,1,14200,10
38,27,1,3,18,2,1,1,1,23000,27
38,25,1,5,17,1,3,2,1,3000,16
38,41,1,1,19,2,1,1,1,80030,23
38,41,1,1,22,1,1,1,1,90000,22
38,13,1,5,10,1,NA,1,1,NA,22
38,10,1,5,7,2,NA,1,1,NA,20
38,27,1,1,21,1,1,1,1,42000,32
38,23,1,1,19,2,6,1,1,0,23
38,0,1,5,NA,1,NA,1,1,NA,25
38,57,1,1,21,2,1,1,1,73050,23
38,57,1,1,20,1,1,1,1,46000,24
38,57,1,5,22,1,6,1,1,33900,4
38,80,1,1,16,1,6,1,1,41000,4
38,77,1,1,18,2,6,1,1,4500,4
38,23,1,5,21,2,6,1,1,0,18
38,22,1,5,21,2,1,1,1,10000,8
38,32,1,1,18,2,1,1,1,5000,5
38,39,1,1,19,1,1,1,1,23700,16
38,9,1,5,5,1,NA,1,1,NA,8
38,2,1,5,NA,1,NA,1,1,NA,5
38,0,1,5,NA,2,NA,1,1,NA,5
38,34,1,1,22,2,1,1,1,41150,33
38,34,1,1,21,1,1,1,1,92150,25
38,6,1,5,3,2,NA,1,1,NA,25
38,3,1,5,1,2,NA,1,1,NA,28
38,72,1,1,16,1,1,1,1,77000,27
38,67,1,1,16,2,6,1,1,5000,26
38,23,1,5,21,2,1,1,1,11200,34
38,23,4,5,21,1,1,1,1,29830,34
38,47,1,1,20,2,1,1,1,47800,16
38,55,1,1,16,1,1,1,1,31000,20
38,79,1,2,12,2,6,1,1,10100,17
38,25,1,1,16,2,1,1,1,26000,72
38,26,1,1,19,1,1,1,1,65000,76
38,76,1,5,11,1,1,1,1,15950,5
38,81,1,3,18,1,6,1,1,23900,4
38,76,1,5,21,1,6,1,1,36000,6
38,40,1,5,19,1,1,1,1,50000,22
38,53,1,3,16,2,6,1,1,0,6
38,91,1,1,11,1,6,1,1,0,9
38,50,1,3,20,1,1,1,1,50000,17
38,56,1,1,20,1,1,1,1,33804,32
38,52,1,1,16,2,1,1,1,24604,29
38,62,1,1,19,1,1,1,1,25000,9
38,60,1,1,19,2,1,1,1,25000,7
38,56,1,3,19,1,6,1,1,41300,14
38,38,1,1,21,1,1,1,1,31050,33
38,37,1,1,20,2,1,1,1,26000,33
38,4,1,5,1,2,NA,1,1,NA,30
38,2,1,5,NA,1,NA,1,1,NA,28
38,46,1,3,19,1,1,1,1,30000,5
38,52,1,1,20,2,1,1,1,12440,5
38,54,1,1,21,1,1,1,1,64550,7
38,78,1,2,16,2,1,1,1,41340,30
38,42,1,5,16,2,1,1,1,49200,45
38,15,1,5,11,1,NA,1,1,0,19
38,14,1,5,11,1,NA,1,1,NA,21
38,10,1,5,6,2,NA,1,1,NA,20
38,24,1,5,16,1,1,1,1,20000,73
38,45,1,3,15,2,1,1,1,14000,23
38,36,1,5,16,2,1,1,1,15000,7
38,14,1,5,10,1,NA,1,1,NA,6
38,12,1,5,9,2,NA,1,1,NA,7
38,52,1,1,16,1,3,1,1,77080,10
